check,comparisons,max_absolute_error,tolerance,passed
finite_gradient_Q_A_topsis_0_1,1,1.457167719820518e-16,2e-10,True
finite_hull_15_from_03,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.5265566588595902e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.5265566588595902e-16,2e-10,True
finite_hull_15_from_03,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.2945373939476923e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,9.05850915111639e-17,2e-10,True
finite_hull_15_from_03,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.683753385137379e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.890457814381136e-18,2e-10,True
finite_hull_15_from_03,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,5.854691731421724e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.7780915628762273e-17,2e-10,True
finite_hull_15_from_03,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.122502256758253e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.5561831257524545e-17,2e-10,True
finite_hull_15_from_03,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,9.020562075079397e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.847089727481716e-17,2e-10,True
finite_hull_15_from_03,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.3877787807814457e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.491862189340054e-16,2e-10,True
finite_hull_15_from_03,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.8388068845354155e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.457167719820518e-16,2e-10,True
finite_hull_15_from_03,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.0408340855860843e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.5265566588595902e-16,2e-10,True
finite_hull_15_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.35570027026788e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.8354597315927155e-16,2e-10,True
finite_hull_15_from_04,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.1817803680091998e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,8.543513119185775e-17,2e-10,True
finite_hull_15_from_04,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0104764247564901e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.708702623837155e-16,2e-10,True
finite_hull_15_from_04,17,6.938893903907228e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.331740687315346e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.0234868508263162e-16,2e-10,True
finite_hull_15_from_04,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.5612511283791264e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.2959746043559335e-17,2e-10,True
finite_hull_15_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.749536709423239e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.3592239273284576e-16,2e-10,True
finite_hull_15_from_04,17,6.938893903907228e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.7755575615628914e-17,2e-10,True
finite_hull_15_from_04,17,1.249000902703301e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,5.551115123125783e-17,2e-10,True
finite_hull_15_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.0679391398982219e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.9073700832125144e-17,2e-10,True
finite_hull_15_from_04,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0491421059976034e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.4535495163346965e-16,2e-10,True
finite_hull_15_from_04,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.0766001685454967e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.662069341687669e-17,2e-10,True
finite_hull_15_from_04,17,6.938893903907228e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.500145032286355e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,9.324138683375338e-17,2e-10,True
finite_hull_15_from_04,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.3418766925686896e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.1076890233118206e-16,2e-10,True
finite_hull_15_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.418476861114186e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.0386656812411132e-16,2e-10,True
finite_hull_15_from_04,17,6.938893903907228e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.5439038936193583e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.0773313624822265e-16,2e-10,True
finite_hull_15_from_04,17,1.249000902703301e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.673617379884035e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.862293735361732e-17,2e-10,True
finite_hull_15_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,4.597017211338539e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,8.066464163292153e-17,2e-10,True
finite_hull_15_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.1138286393783687e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,4.0332320816460765e-16,2e-10,True
finite_hull_15_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.6194324487249787e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.625572064791527e-16,2e-10,True
finite_hull_15_from_05,17,6.938893903907228e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.1163626406917047e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.6306400674181987e-16,2e-10,True
finite_hull_15_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.688821387764051e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.1622647289044608e-16,2e-10,True
finite_hull_15_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.2898349882893854e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.3245294578089215e-16,2e-10,True
finite_hull_15_from_05,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,5.551115123125783e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.0816681711721685e-17,2e-10,True
finite_hull_15_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.3075478200175183e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.6176296413483726e-16,2e-10,True
finite_hull_15_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1362438767648086e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.892991815694472e-17,2e-10,True
finite_hull_15_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.7694179454963432e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.5785983631388945e-16,2e-10,True
finite_hull_15_from_05,17,6.938893903907228e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1796119636642288e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.2836953722228372e-16,2e-10,True
finite_hull_15_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.391384395534658e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.209238430557093e-16,2e-10,True
finite_hull_15_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.480654570646834e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.463307335887066e-16,2e-10,True
finite_hull_15_from_05,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.920475055707584e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.95516952522712e-16,2e-10,True
finite_hull_15_from_06,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.527275264063711e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.7311052724909857e-16,2e-10,True
finite_hull_15_from_06,17,6.938893903907228e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.862293735361732e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.3393426912553537e-17,2e-10,True
finite_hull_15_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,8.673617379884035e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,6.678685382510707e-17,2e-10,True
finite_hull_15_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.2836953722228372e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3357370765021415e-16,2e-10,True
finite_hull_15_from_06,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.245004513516506e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.1102230246251565e-16,2e-10,True
finite_hull_15_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.42861286636753e-17,2e-10,True
finite_hull_15_from_06,17,1.3877787807814457e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.28583859910259e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,4.85722573273506e-17,2e-10,True
finite_hull_15_from_06,17,2.0816681711721685e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.938893903907228e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,9.71445146547012e-17,2e-10,True
finite_hull_15_from_06,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.139849491518021e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.706710723610062e-16,2e-10,True
finite_hull_15_from_06,17,6.938893903907228e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.686287386450715e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.1033522146218786e-17,2e-10,True
finite_hull_15_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.413408858487514e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.206704429243757e-17,2e-10,True
finite_hull_15_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1882855810441129e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.413408858487514e-17,2e-10,True
finite_hull_15_from_06,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0469737016526324e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.3418766925686896e-16,2e-10,True
finite_hull_15_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.0444397003392965e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.8796409701215e-16,2e-10,True
finite_hull_15_from_06,17,1.3877787807814457e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.723515857283587e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.122502256758253e-16,2e-10,True
finite_hull_15_from_06,17,2.0816681711721685e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.4224732503009818e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.8041124150158794e-16,2e-10,True
finite_hull_15_from_07,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.5699247457590104e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3791051634015616e-16,2e-10,True
finite_hull_15_from_07,17,2.636779683484747e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.255140518769849e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.97758476261356e-16,2e-10,True
finite_hull_15_from_07,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.37257477290143e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.2551405187698492e-17,2e-10,True
finite_hull_15_from_07,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.42861286636753e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,4.5102810375396984e-17,2e-10,True
finite_hull_15_from_07,17,2.3592239273284576e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0755285551056204e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,9.020562075079397e-17,2e-10,True
finite_hull_15_from_07,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.673617379884035e-18,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,5.204170427930421e-18,2e-10,True
finite_hull_15_from_07,17,2.636779683484747e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.163336342344337e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.7755575615628914e-17,2e-10,True
finite_hull_15_from_07,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1362438767648086e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,9.020562075079397e-17,2e-10,True
finite_hull_15_from_07,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.688821387764051e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.636779683484747e-16,2e-10,True
finite_hull_15_from_07,17,2.3592239273284576e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,9.367506770274758e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.326672684688674e-17,2e-10,True
finite_hull_15_from_08,17,6.938893903907228e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,8.917562868693274e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,5.3952610608309914e-17,2e-10,True
finite_hull_15_from_08,17,1.3877787807814457e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.7050844203513336e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.698037106230178e-16,2e-10,True
finite_hull_15_from_08,17,2.220446049250313e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0842021724855044e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,9.551821139597294e-17,2e-10,True
finite_hull_15_from_08,17,4.718447854656915e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.0878077872387166e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.5305278705811673e-16,2e-10,True
finite_hull_15_from_08,17,1.2212453270876722e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.114900252818245e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.2959746043559335e-17,2e-10,True
finite_hull_15_from_08,17,5.828670879282072e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.734723475976807e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,9.107298248878237e-18,2e-10,True
finite_hull_15_from_08,17,1.2490009027033011e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3010426069826053e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.8214596497756474e-17,2e-10,True
finite_hull_15_from_08,17,2.3314683517128287e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.5475095083725705e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,4.0766001685454967e-16,2e-10,True
finite_hull_15_from_08,17,6.938893903907228e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.64138754271781e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.2685984995006745e-16,2e-10,True
finite_hull_15_from_08,17,1.3877787807814457e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.5890747878953846e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.01950305037213e-16,2e-10,True
finite_hull_15_from_08,17,2.220446049250313e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1384122811097797e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.5981140022436335e-16,2e-10,True
finite_hull_15_from_08,17,4.718447854656915e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.691355389077387e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.244664094013359e-16,2e-10,True
finite_hull_15_from_08,17,1.2212453270876722e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1622647289044608e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.933825901280557e-17,2e-10,True
finite_hull_15_from_08,17,5.828670879282072e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,7.19910242530375e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.206704429243757e-17,2e-10,True
finite_hull_15_from_08,17,1.2490009027033011e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.2959746043559335e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.5995512126518747e-16,2e-10,True
finite_hull_15_from_08,17,2.3314683517128287e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.8388068845354155e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.682681771697503e-16,2e-10,True
finite_hull_15_from_09,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0928757898653885e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.682681771697503e-16,2e-10,True
finite_hull_15_from_09,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3097162243624894e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,9.6710833785707e-17,2e-10,True
finite_hull_15_from_09,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.5908775952719907e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.5066754227864863e-16,2e-10,True
finite_hull_15_from_09,17,1.6653345369377348e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.5092094240998222e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,5.724587470723463e-17,2e-10,True
finite_hull_15_from_09,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.734723475976807e-18,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.673617379884035e-18,2e-10,True
finite_hull_15_from_09,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.457167719820518e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.1492543028346347e-16,2e-10,True
finite_hull_15_from_09,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.9255430583342559e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.1423834928313568e-16,2e-10,True
finite_hull_15_from_09,17,1.6653345369377348e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.683753385137379e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.5612511283791264e-17,2e-10,True
finite_hull_15_from_10,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,4.393729303997507e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3765979458776889e-17,2e-10,True
finite_hull_15_from_10,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.4062102177136993e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,6.883328542567346e-17,2e-10,True
finite_hull_15_from_10,17,2.220446049250313e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.2836953722228372e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3766657085134693e-16,2e-10,True
finite_hull_15_from_10,17,3.608224830031759e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3357370765021415e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.6875606814736877e-16,2e-10,True
finite_hull_15_from_10,17,2.0816681711721685e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.700029006457271e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.855069917122698e-16,2e-10,True
finite_hull_15_from_10,17,4.718447854656915e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.9081958235744878e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.3075226425523e-17,2e-10,True
finite_hull_15_from_10,17,8.465450562766819e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.5959455978986625e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.46150452851046e-16,2e-10,True
finite_hull_15_from_10,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.608861477543245e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.274382361729376e-17,2e-10,True
finite_hull_15_from_10,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.3966289022792076e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.303726328624356e-16,2e-10,True
finite_hull_15_from_10,17,2.220446049250313e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,5.800481622797449e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.6656055874808562e-17,2e-10,True
finite_hull_15_from_10,17,3.608224830031759e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.96564594998361e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.3312111749617124e-17,2e-10,True
finite_hull_15_from_10,17,2.0816681711721685e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.03900610074426e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.640208794120081e-17,2e-10,True
finite_hull_15_from_10,17,4.718447854656915e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.242495689668388e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.280417588240162e-17,2e-10,True
finite_hull_15_from_10,17,8.465450562766819e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.6132928326584306e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.4560835176480325e-16,2e-10,True
finite_hull_15_from_11,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.478284484718767e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.476683358925257e-16,2e-10,True
finite_hull_15_from_11,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.4137996329210978e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.4983674023749671e-16,2e-10,True
finite_hull_15_from_11,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.1058862159352145e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.444157293750692e-16,2e-10,True
finite_hull_15_from_11,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3357370765021415e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.5525775109992423e-16,2e-10,True
finite_hull_15_from_11,17,1.6653345369377348e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.8622937353617317e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.7755575615628914e-16,2e-10,True
finite_hull_15_from_11,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.8995222061946038e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.0296264668928643e-16,2e-10,True
finite_hull_15_from_11,17,2.220446049250313e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,8.500145032286355e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.8163916471489756e-17,2e-10,True
finite_hull_15_from_11,17,4.0245584642661925e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.632783294297951e-17,2e-10,True
finite_hull_15_from_11,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.3987973066241786e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.44243644406672e-16,2e-10,True
finite_hull_15_from_11,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.998878031629687e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.1102230246251565e-16,2e-10,True
finite_hull_15_from_11,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.2724877535296173e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.220446049250313e-16,2e-10,True
finite_hull_15_from_11,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.0408340855860843e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,0.0,2e-10,True
finite_hull_15_from_11,17,1.6653345369377348e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.6132928326584306e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.220446049250313e-16,2e-10,True
finite_hull_15_from_11,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.8275992658421956e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.3765711620882257e-16,2e-10,True
finite_hull_15_from_11,17,2.220446049250313e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.938893903907228e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.122502256758253e-17,2e-10,True
finite_hull_15_from_11,17,4.0245584642661925e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,9.367506770274758e-17,2e-10,True
