axis,lambda_Q,lambda_p,direction_id,to_index,from_index,slope_per_fraction,sign,all_effects_disabled
quality_score_soft_proxy_0_1,0.5,1.0,07_from_00,7,0,-4.448609430567228,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_01,7,1,-4.486507179349529,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_02,7,2,-2.127148725108596,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_03,7,3,-4.347816873603393,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_04,7,4,-4.110956647743127,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_05,7,5,-3.009980731870451,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_06,7,6,-4.365408427723806,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_08,7,8,-4.016774828538634,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_09,7,9,0.24308533333870663,1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_10,7,10,-4.020832382745374,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_11,7,11,-4.2711631851613285,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_12,7,12,-2.0313166009159476,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_13,7,13,-3.027650138769052,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_14,7,14,-2.3283965121557113,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_15,7,15,-4.068753390723724,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,07_from_16,7,16,-4.237757836696078,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_00,8,0,-0.4318346020285939,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_01,8,1,-0.4697323508108944,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_02,8,2,1.8896261034300383,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_03,8,3,-0.3310420450647591,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_04,8,4,-0.09418181920449342,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_05,8,5,1.0067940966681832,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_06,8,6,-0.3486335991851721,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_07,8,7,4.016774828538634,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_09,8,9,4.259860161877341,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_10,8,10,-0.0040575542067397,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_11,8,11,-0.25438835662269443,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_12,8,12,1.9854582276226864,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_13,8,13,0.9891246897695821,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_14,8,14,1.688378316382923,1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_15,8,15,-0.05197856218508967,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,08_from_16,8,16,-0.2209830081574441,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_00,9,0,-4.691694763905935,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_01,9,1,-4.729592512688235,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_02,9,2,-2.3702340584473025,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_03,9,3,-4.5909022069421,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_04,9,4,-4.354041981081834,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_05,9,5,-3.2530660652091576,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_06,9,6,-4.608493761062513,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_07,9,7,-0.24308533333870663,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_08,9,8,-4.259860161877341,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_10,9,10,-4.26391771608408,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_11,9,11,-4.514248518500035,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_12,9,12,-2.274401934254654,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_13,9,13,-3.270735472107759,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_14,9,14,-2.571481845494418,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_15,9,15,-4.31183872406243,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,09_from_16,9,16,-4.480843170034785,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_00,10,0,-0.4277770478218542,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_01,10,1,-0.4656747966041547,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_02,10,2,1.8936836576367782,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_03,10,3,-0.3269844908580194,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_04,10,4,-0.09012426499775372,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_05,10,5,1.010851650874923,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_06,10,6,-0.3445760449784324,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_07,10,7,4.020832382745374,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_08,10,8,0.0040575542067397,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_09,10,9,4.26391771608408,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_11,10,11,-0.25033080241595473,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_12,10,12,1.989515781829426,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_13,10,13,0.9931822439763218,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_14,10,14,1.6924358705896627,1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_15,10,15,-0.04792100797834997,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,10_from_16,10,16,-0.2169254539507044,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_00,11,0,-0.17744624540589948,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_01,11,1,-0.21534399418819994,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_02,11,2,2.1440144600527327,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_03,11,3,-0.07665368844206466,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_04,11,4,0.160206537418201,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_05,11,5,1.2611824532908775,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_06,11,6,-0.09424524256247768,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_07,11,7,4.2711631851613285,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_08,11,8,0.25438835662269443,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_09,11,9,4.514248518500035,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_10,11,10,0.25033080241595473,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_12,11,12,2.239846584245381,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_13,11,13,1.2435130463922766,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_14,11,14,1.9427666730056172,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_15,11,15,0.20240979443760476,1,False
quality_score_soft_proxy_0_1,0.5,1.0,11_from_16,11,16,0.03340534846525034,1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_00,12,0,-2.4172928296512803,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_01,12,1,-2.455190578433581,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_02,12,2,-0.09583212419264808,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_03,12,3,-2.3165002726874455,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_04,12,4,-2.07964004682718,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_05,12,5,-0.9786641309545032,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_06,12,6,-2.3340918268078585,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_07,12,7,2.0313166009159476,1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_08,12,8,-1.9854582276226864,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_09,12,9,2.274401934254654,1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_10,12,10,-1.989515781829426,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_11,12,11,-2.239846584245381,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_13,12,13,-0.9963335378531043,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_14,12,14,-0.2970799112397635,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_15,12,15,-2.037436789807776,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,12_from_16,12,16,-2.2064412357801304,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_00,13,0,-1.4209592917981761,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_01,13,1,-1.4588570405804764,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_02,13,2,0.9005014136604562,1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_03,13,3,-1.3201667348343413,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_04,13,4,-1.0833065089740757,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_05,13,5,0.01766940689860108,1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_06,13,6,-1.3377582889547543,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_07,13,7,3.027650138769052,1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_08,13,8,-0.9891246897695821,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_09,13,9,3.270735472107759,1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_10,13,10,-0.9931822439763218,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_11,13,11,-1.2435130463922766,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_12,13,12,0.9963335378531043,1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_14,13,14,0.6992536266133408,1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_15,13,15,-1.041103251954672,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,13_from_16,13,16,-1.2101076979270262,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_00,14,0,-2.120212918411517,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_01,14,1,-2.1581106671938173,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_02,14,2,0.20124778704711543,1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_03,14,3,-2.0194203614476818,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_04,14,4,-1.7825601355874163,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_05,14,5,-0.6815842197147397,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_06,14,6,-2.037011915568095,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_07,14,7,2.3283965121557113,1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_08,14,8,-1.688378316382923,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_09,14,9,2.571481845494418,1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_10,14,10,-1.6924358705896627,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_11,14,11,-1.9427666730056172,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_12,14,12,0.2970799112397635,1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_13,14,13,-0.6992536266133408,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_15,14,15,-1.7403568785680126,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,14_from_16,14,16,-1.909361324540367,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_00,15,0,-0.37985603984350425,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_01,15,1,-0.4177537886258047,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_02,15,2,1.941604665615128,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_03,15,3,-0.2790634828796694,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_04,15,4,-0.04220325701940375,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_05,15,5,1.0587726588532729,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_06,15,6,-0.29665503700008244,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_07,15,7,4.068753390723724,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_08,15,8,0.05197856218508967,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_09,15,9,4.31183872406243,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_10,15,10,0.04792100797834997,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_11,15,11,-0.20240979443760476,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_12,15,12,2.037436789807776,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_13,15,13,1.041103251954672,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_14,15,14,1.7403568785680126,1,False
quality_score_soft_proxy_0_1,0.5,1.0,15_from_16,15,16,-0.16900444597235442,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_00,16,0,-0.21085159387114982,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_01,16,1,-0.24874934265345028,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_02,16,2,2.1106091115874825,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_03,16,3,-0.110059036907315,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_04,16,4,0.12680118895295067,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_05,16,5,1.2277771048256274,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_06,16,6,-0.12765059102772802,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_07,16,7,4.237757836696078,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_08,16,8,0.2209830081574441,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_09,16,9,4.480843170034785,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_10,16,10,0.2169254539507044,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_11,16,11,-0.03340534846525034,-1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_12,16,12,2.2064412357801304,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_13,16,13,1.2101076979270262,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_14,16,14,1.909361324540367,1,False
quality_score_soft_proxy_0_1,0.5,1.0,16_from_15,16,15,0.16900444597235442,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_01,0,1,0.1249999761996061,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_02,0,2,0.09160266983429736,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_03,0,3,0.07977109059422467,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_04,0,4,0.33969755677075997,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_05,0,5,0.06793951135415197,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_06,0,6,0.3342913919368207,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_07,0,7,0.06771053162944501,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_08,0,8,0.2568717756208587,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_09,0,9,0.2041589402407731,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_10,0,10,-0.001144898623534629,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_11,0,11,0.11831579240072711,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_12,0,12,0.195876362125783,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_13,0,13,0.2051145363808911,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_14,0,14,0.195876362125783,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_15,0,15,0.07977109059422467,1,False
quality_score_soft_proxy_0_1,1.0,0.0,00_from_16,0,16,0.07931313114481083,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_00,1,0,-0.1249999761996061,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_02,1,2,-0.03339730636530873,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_03,1,3,-0.04522888560538142,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_04,1,4,0.21469758057115385,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_05,1,5,-0.05706046484545413,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_06,1,6,0.2092914157372146,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_07,1,7,-0.05728944457016108,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_08,1,8,0.1318717994212526,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_09,1,9,0.07915896404116701,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_10,1,10,-0.1261448748231407,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_11,1,11,-0.006684183798878987,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_12,1,12,0.0708763859261769,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_13,1,13,0.08011456018128502,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_14,1,14,0.0708763859261769,1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_15,1,15,-0.04522888560538142,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,01_from_16,1,16,-0.04568684505479527,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_00,2,0,-0.09160266983429736,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_01,2,1,0.03339730636530873,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_03,2,3,-0.011831579240072693,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_04,2,4,0.2480948869364626,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_05,2,5,-0.0236631584801454,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_06,2,6,0.24268872210252335,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_07,2,7,-0.02389213820485235,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_08,2,8,0.16526910578656134,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_09,2,9,0.11255627040647574,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_10,2,10,-0.092747568457832,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_11,2,11,0.026713122566429742,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_12,2,12,0.10427369229148563,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_13,2,13,0.11351186654659375,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_14,2,14,0.10427369229148563,1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_15,2,15,-0.011831579240072693,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,02_from_16,2,16,-0.01228953868948654,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_00,3,0,-0.07977109059422467,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_01,3,1,0.04522888560538142,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_02,3,2,0.011831579240072693,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_04,3,4,0.25992646617653525,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_05,3,5,-0.011831579240072707,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_06,3,6,0.254520301342596,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_07,3,7,-0.012060558964779658,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_08,3,8,0.177100685026634,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_09,3,9,0.12438784964654843,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_10,3,10,-0.0809159892177593,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_11,3,11,0.038544701806502435,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_12,3,12,0.11610527153155832,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_13,3,13,0.12534344578666645,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_14,3,14,0.11610527153155832,1,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_15,3,15,0.0,0,False
quality_score_soft_proxy_0_1,1.0,0.0,03_from_16,3,16,-0.00045795944941384725,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_00,4,0,-0.33969755677075997,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_01,4,1,-0.21469758057115385,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_02,4,2,-0.2480948869364626,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_03,4,3,-0.25992646617653525,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_05,4,5,-0.271758045416608,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_06,4,6,-0.005406164833939242,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_07,4,7,-0.2719870251413149,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_08,4,8,-0.08282578114990125,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_09,4,9,-0.13553861652998683,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_10,4,10,-0.3408424553942946,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_11,4,11,-0.22138176437003282,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_12,4,12,-0.14382119464497695,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_13,4,13,-0.13458302038986883,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_14,4,14,-0.14382119464497695,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_15,4,15,-0.25992646617653525,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,04_from_16,4,16,-0.2603844256259491,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_00,5,0,-0.06793951135415197,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_01,5,1,0.05706046484545413,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_02,5,2,0.0236631584801454,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_03,5,3,0.011831579240072707,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_04,5,4,0.271758045416608,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_06,5,6,0.26635188058266873,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_07,5,7,-0.00022897972470695138,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_08,5,8,0.18893226426670673,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_09,5,9,0.13621942888662114,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_10,5,10,-0.0690844099776866,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_11,5,11,0.05037628104657514,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_12,5,12,0.12793685077163103,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_13,5,13,0.13717502502673914,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_14,5,14,0.12793685077163103,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_15,5,15,0.011831579240072707,1,False
quality_score_soft_proxy_0_1,1.0,0.0,05_from_16,5,16,0.01137361979065886,1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_00,6,0,-0.3342913919368207,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_01,6,1,-0.2092914157372146,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_02,6,2,-0.24268872210252335,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_03,6,3,-0.254520301342596,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_04,6,4,0.005406164833939242,1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_05,6,5,-0.26635188058266873,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_07,6,7,-0.2665808603073757,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_08,6,8,-0.077419616315962,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_09,6,9,-0.1301324516960476,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_10,6,10,-0.33543629056035534,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_11,6,11,-0.21597559953609358,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_12,6,12,-0.1384150298110377,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_13,6,13,-0.1291768555559296,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_14,6,14,-0.1384150298110377,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_15,6,15,-0.254520301342596,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,06_from_16,6,16,-0.25497826079200986,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_00,7,0,-0.06771053162944501,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_01,7,1,0.05728944457016108,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_02,7,2,0.02389213820485235,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_03,7,3,0.012060558964779658,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_04,7,4,0.2719870251413149,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_05,7,5,0.00022897972470695138,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_06,7,6,0.2665808603073757,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_08,7,8,0.18916124399141368,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_09,7,9,0.1364484086113281,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_10,7,10,-0.06885543025297965,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_11,7,11,0.05060526077128209,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_12,7,12,0.12816583049633798,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_13,7,13,0.1374040047514461,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_14,7,14,0.12816583049633798,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_15,7,15,0.012060558964779658,1,False
quality_score_soft_proxy_0_1,1.0,0.0,07_from_16,7,16,0.01160259951536581,1,False
quality_score_soft_proxy_0_1,1.0,0.0,08_from_00,8,0,-0.2568717756208587,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,08_from_01,8,1,-0.1318717994212526,-1,False
quality_score_soft_proxy_0_1,1.0,0.0,08_from_02,8,2,-0.16526910578656134,-1,False
