dataset,role,scale,loss_observed,index,q_low_0_100,q_high_0_100,q_range_width_0_100
A8_A9_test_60m,test,60m,True,171,60.8747594161097,61.997267769871776,1.122508353762072
A8_A9_test_60m,test,60m,True,172,62.1804089903921,63.18403130216429,1.0036223117721903
A8_A9_test_60m,test,60m,True,173,62.96024286634163,64.04107430724278,1.08083144090115
A8_A9_test_60m,test,60m,True,174,54.35771446497199,55.3459174876949,0.9882030227229066
A8_A9_test_60m,test,60m,True,175,57.50922144613718,59.776417709850485,2.267196263713302
A8_A9_test_60m,test,60m,True,176,60.47764172381879,64.01423323058638,3.536591506767593
A8_A9_test_60m,test,60m,True,177,62.36682861627718,64.20238557164087,1.8355569553636928
A8_A9_test_60m,test,60m,True,178,57.5925575224465,61.15086712016286,3.5583095977163595
A8_A9_test_60m,test,60m,True,179,61.45571324191358,63.82985978155279,2.374146539639213
A8_A9_test_60m,test,60m,True,180,57.3623010306778,63.35431079373915,5.992009763061354
A8_A9_test_60m,test,60m,True,181,59.16542465077088,61.84740795558144,2.681983304810558
A8_A9_test_60m,test,60m,True,182,61.857905388622726,63.47053872198295,1.612633333360222
A8_A9_test_60m,test,60m,True,183,57.49650699852239,63.9052943352929,6.408787336770516
A8_A9_test_60m,test,60m,True,184,62.36783888529399,62.89781660500902,0.5299777197150277
A8_A9_test_60m,test,60m,True,185,64.15245161383756,64.21010058978862,0.0576489759510678
A8_A9_test_60m,test,60m,True,186,63.1841548783223,63.21326810562055,0.0291132272982466
A8_A9_test_60m,test,60m,True,187,60.4515931664201,61.43370824128254,0.9821150748624348
A8_A9_test_60m,test,60m,True,188,59.91616820859944,62.87224033980702,2.956072131207577
A8_A9_test_60m,test,60m,True,189,62.86039383780328,64.293402644903,1.4330088070997178
A8_A9_test_60m,test,60m,True,190,60.55999516487546,62.50193671453826,1.9419415496628003
A8_A9_test_60m,test,60m,True,191,60.54738461696244,63.60482284515999,3.0574382281975474
A8_A9_test_60m,test,60m,True,192,58.60754442922767,60.350752717616125,1.743208288388459
A8_A9_test_60m,test,60m,True,193,63.3060608801741,63.79730205523022,0.4912411750561176
A8_A9_test_60m,test,60m,True,194,63.63073507147658,63.64043948057599,0.0097044090994131
A8_A9_test_60m,test,60m,True,195,59.98575619252903,64.28602453479114,4.300268342262108
A8_A9_test_60m,test,60m,True,196,60.44387521551884,62.68039821429166,2.23652299877282
A8_A9_test_60m,test,60m,True,197,60.15336804744623,61.557747025064586,1.4043789776183573
A8_A9_test_60m,test,60m,True,198,55.11052146677515,55.88465579943652,0.7741343326613759
A8_A9_test_60m,test,60m,True,199,59.54444153219967,61.54353816071856,1.999096628518892
A8_A9_test_60m,test,60m,True,200,58.89443257503864,61.9799247582369,3.0854921831982622
A8_A9_test_60m,test,60m,True,201,60.41534337096347,62.77280173474338,2.357458363779912
A8_A9_test_60m,test,60m,True,202,58.94395184665372,64.2773068236377,5.333354976983983
A8_A9_test_60m,test,60m,True,203,60.08213701675497,63.12727436898875,3.0451373522337803
A8_A9_test_60m,test,60m,True,204,58.36270526346608,62.84469258692217,4.481987323456096
A8_A9_test_60m,test,60m,True,205,62.46387575223117,63.0102247212121,0.5463489689809293
A8_A9_test_60m,test,60m,True,206,57.17783458977557,61.776569101696026,4.598734511920455
A8_A9_test_60m,test,60m,True,207,54.983047999587136,57.6575811488703,2.674533149283164
A8_A9_test_60m,test,60m,True,208,53.22937397470625,54.96105755707111,1.7316835823648589
A8_A9_test_60m,test,60m,True,209,58.12000093980426,64.24727485503566,6.127273915231399
A8_A9_test_60m,test,60m,True,210,58.29670553272804,61.76778658034118,3.47108104761314
A8_A9_test_60m,test,60m,True,211,60.853977367615045,61.33320744659855,0.4792300789835053
A8_A9_test_60m,test,60m,True,212,57.42236658009971,63.831054993455695,6.408688413355982
A8_A9_test_60m,test,60m,True,213,62.52005315251446,64.06841315835725,1.5483600058427882
A8_A9_test_60m,test,60m,True,214,61.02869390593728,64.06965418629551,3.0409602803582274
A8_A9_test_60m,test,60m,True,215,58.19277769534549,64.15335644157685,5.960578746231356
A8_A9_test_60m,test,60m,True,216,52.92272501394582,53.041100469930655,0.1183754559848324
A8_A9_test_60m,test,60m,True,217,62.76463941200917,62.99420629907492,0.2295668870657436
A8_A9_test_60m,test,60m,True,218,60.58986799472091,64.04194395905634,3.452075964335428
A8_A9_test_60m,test,60m,True,219,59.355106148898784,62.471279528391065,3.116173379492281
A8_A9_test_60m,test,60m,True,220,60.05217689192196,62.77092848128648,2.718751589364516
A8_A9_test_60m,test,60m,True,221,57.13131062356866,63.822965923919455,6.691655300350796
A8_A9_test_60m,test,60m,True,222,61.2865760973603,61.58292221451287,0.2963461171525665
A8_A9_test_60m,test,60m,True,223,58.56140203736686,59.05434847537301,0.4929464380061503
A8_A9_test_60m,test,60m,True,224,61.16563883164921,64.25605128309829,3.090412451449076
A8_A9_test_60m,test,60m,True,225,61.54644318837847,62.108417156597824,0.5619739682193554
A8_A9_test_60m,test,60m,True,226,59.94931930194623,63.46473771844392,3.5154184164976883
A8_A9_test_60m,test,60m,True,227,55.92852476021965,56.08455590508292,0.1560311448632632
A8_A9_test_60m,test,60m,True,228,63.34731606622033,63.4975511109538,0.1502350447334706
A8_A9_test_60m,test,60m,True,229,63.08776916123428,63.235793164631566,0.148024003397289
A8_A9_test_60m,test,60m,True,230,58.08640125462144,59.96754932801683,1.8811480733953871
A8_A9_test_60m,test,60m,True,231,58.19595022204319,59.58573200165177,1.3897817796085832
A8_A9_test_60m,test,60m,True,232,60.40061456131094,63.621315102747104,3.220700541436166
A8_A9_test_60m,test,60m,True,233,58.00279970715651,60.82156999500173,2.8187702878452185
A8_A9_test_60m,test,60m,True,234,63.37176771982874,63.94756265972742,0.5757949398986781
A8_A9_test_60m,test,60m,True,235,59.92581089020081,64.26359903962486,4.337788149424057
A8_A9_test_60m,test,60m,True,236,58.11551209379674,59.9980636736612,1.8825515798644616
A8_A9_test_60m,test,60m,True,237,55.04864779945781,56.12873872742848,1.08009092797068
A8_A9_test_60m,test,60m,True,238,56.47979177895252,64.31817845881035,7.838386679857834
A8_A9_test_60m,test,60m,True,239,60.64251660646864,63.28380239782842,2.6412857913597776
A8_A9_test_60m,test,60m,True,240,61.09517230105498,62.45699473393261,1.3618224328776307
A8_A9_test_60m,test,60m,True,241,53.32403761204197,54.16310192518687,0.8390643131448954
A8_A9_test_60m,test,60m,True,242,59.45977333577171,60.99690169853326,1.5371283627615495
A8_A9_test_60m,test,60m,True,243,59.23383242718252,63.2406888595175,4.006856432334978
A8_A9_test_60m,test,60m,True,244,60.984140255270624,62.62067655380397,1.6365362985333434
A8_A9_test_60m,test,60m,True,245,62.19323180397599,63.79951585059925,1.6062840466232586
A8_A9_test_60m,test,60m,True,246,59.470840290667255,60.028539354338136,0.5576990636708814
A8_A9_test_60m,test,60m,True,247,56.439863313187885,56.518206626915465,0.0783433137275793
A8_A9_test_60m,test,60m,True,248,61.13780077699261,61.15720959519144,0.0194088181988263
A8_A9_test_60m,test,60m,True,249,58.05689943324263,59.644510042945136,1.587610609702509
A8_A9_test_60m,test,60m,True,250,54.807802279625015,55.627691074324446,0.8198887946994304
A8_A9_test_60m,test,60m,True,251,60.228892875862655,63.39781371141935,3.1689208355566905
A8_A9_test_60m,test,60m,True,252,58.09426400298443,60.9066078756766,2.812343872692168
A8_A9_test_60m,test,60m,True,253,60.23639734731352,62.704056379671655,2.467659032358135
A8_A9_test_60m,test,60m,True,254,61.39200266485105,63.44537847007322,2.053375805222174
A8_A9_test_60m,test,60m,True,255,59.52306089167022,61.382679437716575,1.859618546046356
A8_A9_test_60m,test,60m,True,256,53.78512418313221,53.79342737260498,0.0083031894727696
A10_A11_test_1b,test,1b,True,0,60.12013137384319,63.61650303988982,3.496371666046634
A10_A11_test_1b,test,1b,True,1,59.13128985279257,62.023182351109824,2.8918924983172545
A10_A11_test_1b,test,1b,True,2,61.28409284888741,62.37605241650961,1.0919595676222045
A10_A11_test_1b,test,1b,True,3,59.08424841590824,61.27805216026669,2.193803744358448
A10_A11_test_1b,test,1b,True,4,62.648019268993,63.65832391269795,1.0103046437049557
A10_A11_test_1b,test,1b,True,5,58.61269059144557,61.46912811600063,2.856437524555062
A10_A11_test_1b,test,1b,True,6,59.38257523143141,62.04879750820806,2.666222276776651
A10_A11_test_1b,test,1b,True,7,61.100540492929525,63.320379202635735,2.2198387097062096
A10_A11_test_1b,test,1b,True,8,61.330739881837374,62.37425307262083,1.0435131907834574
A10_A11_test_1b,test,1b,True,9,59.888267407243376,61.52712614730817,1.6388587400647907
A10_A11_test_1b,test,1b,True,10,60.36555304283916,63.79408212284548,3.428529080006321
A10_A11_test_1b,test,1b,True,11,61.88568828048564,63.14972638185473,1.2640381013690885
A10_A11_test_1b,test,1b,True,12,60.77642702158359,62.66767799667082,1.891250975087232
A10_A11_test_1b,test,1b,True,13,60.24448092235324,63.09556688718837,2.851085964835129
A10_A11_test_1b,test,1b,True,14,62.10188067286308,63.03090746864076,0.9290267957776804
A10_A11_test_1b,test,1b,True,15,59.19928545070628,60.5386300788406,1.3393446281343202
A10_A11_test_1b,test,1b,True,16,62.07897469345479,63.88557427520838,1.806599581753588
A10_A11_test_1b,test,1b,True,17,62.03302052886148,63.50474476062083,1.471724231759353
A10_A11_test_1b,test,1b,True,18,62.36094257931902,63.06327104980973,0.7023284704907056
A10_A11_test_1b,test,1b,True,19,60.21268201236472,61.82497774865969,1.6122957362949748
A10_A11_test_1b,test,1b,True,20,60.4900377889252,61.356117477006514,0.8660796880813137
A10_A11_test_1b,test,1b,True,21,59.96109736593775,61.98186597215889,2.0207686062211394
A10_A11_test_1b,test,1b,True,22,62.31828156932128,63.66883561160388,1.350554042282603
A10_A11_test_1b,test,1b,True,23,58.49661157839919,60.902009105323074,2.4053975269238848
A10_A11_test_1b,test,1b,True,24,58.381426413050576,62.65445723027799,4.273030817227415
A10_A11_test_1b,test,1b,True,25,59.441050828341645,60.857077381191104,1.416026552849459
A10_A11_test_1b,test,1b,True,26,60.280029869277655,63.03642686382027,2.7563969945426123
A10_A11_test_1b,test,1b,True,27,59.42410792458691,60.66010373661056,1.2359958120236456
A10_A11_test_1b,test,1b,True,28,62.09598772589748,62.607614082121096,0.5116263562236156
A10_A11_test_1b,test,1b,True,29,60.02915604179624,62.76360405157212,2.734448009775882
A10_A11_test_1b,test,1b,True,30,61.05569415888529,62.71402588745213,1.6583317285668429
A10_A11_test_1b,test,1b,True,31,59.36149853150118,61.51720110500953,2.155702573508357
A10_A11_test_1b,test,1b,True,32,61.65086781784412,63.45305919911062,1.8021913812664965
A10_A11_test_1b,test,1b,True,33,62.33505700069036,63.310187760098806,0.9751307594084436
A10_A11_test_1b,test,1b,True,34,62.60632148327692,64.07133812565519,1.4650166423782665
A10_A11_test_1b,test,1b,True,35,61.26604531723725,62.22937600075853,0.9633306835212778
A10_A11_test_1b,test,1b,True,36,60.08212519854219,63.82845045019839,3.746325251656202
A10_A11_test_1b,test,1b,True,37,60.48602723261215,62.15810801588355,1.6720807832714044
A10_A11_test_1b,test,1b,True,38,61.41753036900856,62.91137744956118,1.4938470805526194
A10_A11_test_1b,test,1b,True,39,60.31126616981028,62.589912752056094,2.2786465822458126
A10_A11_test_1b,test,1b,True,40,60.474798309649366,63.65365422682711,3.178855917177742
A10_A11_test_1b,test,1b,True,41,62.10827565571959,63.30782353283523,1.1995478771156414
A10_A11_test_1b,test,1b,True,42,61.959659666293305,62.99720871277448,1.0375490464811747
A10_A11_test_1b,test,1b,True,43,58.85392639217756,60.596508882248855,1.7425824900712996
A10_A11_test_1b,test,1b,True,44,61.09247135027206,62.84083442433632,1.7483630740642582
A10_A11_test_1b,test,1b,True,45,60.38465891227998,62.09730905496369,1.7126501426837066
A10_A11_test_1b,test,1b,True,46,59.85070935639017,61.38160149736193,1.5308921409717584
A10_A11_test_1b,test,1b,True,47,60.93459760767898,62.58969785689443,1.655100249215451
A10_A11_test_1b,test,1b,True,48,59.981291847883455,61.364944628882526,1.3836527809990713
A10_A11_test_1b,test,1b,True,49,59.83963862967232,62.20876837199942,2.3691297423270967
A10_A11_test_1b,test,1b,True,50,61.35149435212301,62.84668181063694,1.495187458513925
A10_A11_test_1b,test,1b,True,51,58.87641037474751,60.577828492522826,1.7014181177753187
A10_A11_test_1b,test,1b,True,52,56.96878604206425,58.19119478246685,1.2224087404025994
A10_A11_test_1b,test,1b,True,53,61.32636730709648,63.810160105257424,2.483792798160948
A10_A11_test_1b,test,1b,True,54,57.66819643610901,60.8316810325596,3.16348459645058
A10_A11_test_1b,test,1b,True,55,62.390090473646765,63.544410365673286,1.1543198920265212
A10_A11_test_1b,test,1b,True,56,61.44002851113838,63.47903423228289,2.0390057211445125
A10_A11_test_1b,test,1b,True,57,61.0344958425946,62.56717788349893,1.5326820409043336
A10_A11_test_1b,test,1b,True,58,61.54289111691903,62.672774853278085,1.129883736359055
A10_A11_test_1b,test,1b,True,59,60.72332049521325,63.45074253565481,2.72742204044156
A10_A11_test_1b,test,1b,True,60,59.92578704537792,60.93868456748632,1.0128975221084031
A10_A11_test_1b,test,1b,True,61,61.089003953791845,63.28201491249797,2.1930109587061253
A10_A11_test_1b,test,1b,True,62,61.14164462855528,63.34854372139493,2.206899092839649
A10_A11_test_1b,test,1b,True,63,58.518235173018105,59.37414530389084,0.8559101308727364
A12_A13_est_10b,estimate,10b,False,1,62.56713059586314,62.59844995232088,0.0313193564577432
A12_A13_est_10b,estimate,10b,False,2,58.49481874143344,59.45291474683157,0.95809600539814
A12_A13_est_10b,estimate,10b,False,3,63.8308901432108,64.01241165881956,0.1815215156087646
A12_A13_est_10b,estimate,10b,False,4,56.32234151689883,58.76738380675164,2.4450422898528075
A12_A13_est_10b,estimate,10b,False,5,60.48983693106821,61.50224490015969,1.012407969091477
A12_A13_est_10b,estimate,10b,False,6,59.99101663594656,60.99324588115838,1.0022292452118222
A12_A13_est_10b,estimate,10b,False,7,59.64454726025998,64.16583417005786,4.52128690979788
A12_A13_est_10b,estimate,10b,False,8,59.369968802067135,64.30035131862691,4.930382516559774
A12_A13_est_10b,estimate,10b,False,9,61.10090692042493,64.32600554446415,3.2250986240392194
A12_A13_est_10b,estimate,10b,False,10,61.14571324773014,62.13879777890371,0.9930845311735652
A12_A13_est_10b,estimate,10b,False,11,56.28410747671423,64.1147598981793,7.830652421465075
A12_A13_est_10b,estimate,10b,False,12,57.17068931376651,62.89446322630519,5.723773912538682
A12_A13_est_10b,estimate,10b,False,13,61.58623150368282,64.33570995356357,2.749478449880748
A12_A13_est_10b,estimate,10b,False,14,59.87681102674002,62.54195999906214,2.665148972322122
A12_A13_est_10b,estimate,10b,False,15,59.700206595624095,61.24866569365008,1.5484590980259796
A12_A13_est_10b,estimate,10b,False,16,59.41461245975787,62.18920144094669,2.7745889811888205
A12_A13_est_10b,estimate,10b,False,17,61.362583720702304,63.48503350555324,2.122449784850936
A12_A13_est_10b,estimate,10b,False,18,62.12932773940608,63.6046909794799,1.4753632400738184
A12_A13_est_10b,estimate,10b,False,19,61.73917796499478,63.860108355587975,2.1209303905931947
A12_A13_est_10b,estimate,10b,False,20,60.83037461762391,62.67410821822585,1.8437336006019365
A12_A13_est_10b,estimate,10b,False,21,62.7549540865236,63.61147835072133,0.8565242641977235
A12_A13_est_10b,estimate,10b,False,22,55.4877122376181,58.74547385567387,3.257761618055774
A12_A13_est_10b,estimate,10b,False,23,59.262758790573216,63.69037794277657,4.427619152203356
A12_A13_est_10b,estimate,10b,False,24,56.02394220461786,64.14708390046518,8.123141695847316
A12_A13_est_10b,estimate,10b,False,25,59.70699221657228,62.7026108883598,2.9956186717875184
A12_A13_est_10b,estimate,10b,False,26,62.07232711102344,63.96129921449919,1.8889721034757516
A12_A13_est_10b,estimate,10b,False,27,58.854740132384485,62.592759899480754,3.7380197670962687
A12_A13_est_10b,estimate,10b,False,28,58.89668560604888,62.518412838252765,3.621727232203888
A12_A13_est_10b,estimate,10b,False,29,56.14953500157945,61.838000930565535,5.688465928986084
A12_A13_est_10b,estimate,10b,False,30,56.21305857505028,59.74118841039629,3.5281298353460144
A12_A13_est_10b,estimate,10b,False,31,59.54330816395079,60.1734131484803,0.6301049845295097
A12_A13_est_10b,estimate,10b,False,32,56.30075672735322,64.33570995356357,8.034953226210348
A12_A13_est_10b,estimate,10b,False,33,56.14699292927934,56.15022773231248,0.0032348030331377
A12_A13_est_10b,estimate,10b,False,34,53.12988793398893,54.26559173039828,1.135703796409345
A12_A13_est_10b,estimate,10b,False,35,61.228606975340966,61.81285083974961,0.5842438644086414
A12_A13_est_10b,estimate,10b,False,36,62.39385573799926,63.12093362924484,0.7270778912455782
A12_A13_est_10b,estimate,10b,False,37,59.77334223303141,62.737119776639005,2.9637775436075984
A12_A13_est_10b,estimate,10b,False,38,61.52949988209613,64.33144553592089,2.80194565382476
A12_A13_est_10b,estimate,10b,False,39,60.820719870513344,61.68767026711922,0.8669503966058798
A12_A13_est_10b,estimate,10b,False,40,58.883301960078285,64.189691632636,5.306389672557714
A12_A13_est_10b,estimate,10b,False,41,53.39960227973745,53.84003833082601,0.440436051088561
A12_A13_est_10b,estimate,10b,False,42,55.924176261634464,58.98035807384598,3.0561818122115127
A12_A13_est_10b,estimate,10b,False,43,60.90311152448663,61.540140827558766,0.6370293030721328
A12_A13_est_10b,estimate,10b,False,44,59.41518996456877,63.13483402166377,3.719644057095003
A12_A13_est_10b,estimate,10b,False,45,63.49217832347737,63.76599505618487,0.2738167327075018
A12_A13_est_10b,estimate,10b,False,46,60.65646154121735,62.38710247612599,1.7306409349086422
A12_A13_est_10b,estimate,10b,False,47,59.16671748991552,62.56567597662198,3.398958486706462
A12_A13_est_10b,estimate,10b,False,48,60.16839209187844,63.04664471949547,2.87825262761703
A12_A13_est_10b,estimate,10b,False,49,62.23469685312691,64.00057789986114,1.7658810467342292
A12_A13_est_10b,estimate,10b,False,50,62.07054639070592,63.647269256436914,1.576722865731
A12_A13_est_10b,estimate,10b,False,51,54.8284156866012,55.45335761392428,0.6249419273230785
A12_A13_est_10b,estimate,10b,False,52,57.67451532291773,63.93117403073837,6.256658707820641
A12_A13_est_10b,estimate,10b,False,53,56.09358724082557,64.07966346417332,7.986076223347752
A12_A13_est_10b,estimate,10b,False,54,63.66532535323887,64.19617979360754,0.530854440368671
A12_A13_est_10b,estimate,10b,False,55,58.79540963961525,63.78391264744594,4.988503007830694
A12_A13_est_10b,estimate,10b,False,56,59.988393492064,62.24757576464368,2.259182272579679
A12_A13_est_10b,estimate,10b,False,57,63.16612981803825,63.18271960719464,0.0165897891563915
A12_A13_est_10b,estimate,10b,False,58,62.12913637558805,62.12913637558805,0.0
A12_A13_est_10b,estimate,10b,False,59,61.87338076768469,64.16267580715318,2.289295039468485
A12_A13_est_10b,estimate,10b,False,60,61.26936461705358,62.07981068108913,0.8104460640355455
A12_A13_est_10b,estimate,10b,False,61,59.78541593168792,63.32512939325473,3.539713461566805
A12_A13_est_10b,estimate,10b,False,62,59.36773985274076,62.54815505627285,3.1804152035320925
A12_A13_est_10b,estimate,10b,False,63,61.05546478062996,63.44170813621536,2.3862433555853926
A14_A15_est_70b,estimate,70b,False,1,62.56713059586314,62.59844995232088,0.0313193564577432
A14_A15_est_70b,estimate,70b,False,2,58.49481874143344,59.45291474683157,0.95809600539814
A14_A15_est_70b,estimate,70b,False,3,63.8308901432108,64.01241165881956,0.1815215156087646
A14_A15_est_70b,estimate,70b,False,4,56.32234151689883,58.76738380675164,2.4450422898528075
A14_A15_est_70b,estimate,70b,False,5,60.48983693106821,61.50224490015969,1.012407969091477
A14_A15_est_70b,estimate,70b,False,6,59.99101663594656,60.99324588115838,1.0022292452118222
A14_A15_est_70b,estimate,70b,False,7,59.64454726025998,64.16583417005786,4.52128690979788
A14_A15_est_70b,estimate,70b,False,8,59.369968802067135,64.30035131862691,4.930382516559774
A14_A15_est_70b,estimate,70b,False,9,61.10090692042493,64.32600554446415,3.2250986240392194
A14_A15_est_70b,estimate,70b,False,10,61.14571324773014,62.13879777890371,0.9930845311735652
A14_A15_est_70b,estimate,70b,False,11,56.28410747671423,64.1147598981793,7.830652421465075
A14_A15_est_70b,estimate,70b,False,12,57.17068931376651,62.89446322630519,5.723773912538682
A14_A15_est_70b,estimate,70b,False,13,61.58623150368282,64.33570995356357,2.749478449880748
A14_A15_est_70b,estimate,70b,False,14,59.87681102674002,62.54195999906214,2.665148972322122
A14_A15_est_70b,estimate,70b,False,15,59.700206595624095,61.24866569365008,1.5484590980259796
A14_A15_est_70b,estimate,70b,False,16,59.41461245975787,62.18920144094669,2.7745889811888205
A14_A15_est_70b,estimate,70b,False,17,61.362583720702304,63.48503350555324,2.122449784850936
A14_A15_est_70b,estimate,70b,False,18,62.12932773940608,63.6046909794799,1.4753632400738184
A14_A15_est_70b,estimate,70b,False,19,61.73917796499478,63.860108355587975,2.1209303905931947
A14_A15_est_70b,estimate,70b,False,20,60.83037461762391,62.67410821822585,1.8437336006019365
A14_A15_est_70b,estimate,70b,False,21,62.7549540865236,63.61147835072133,0.8565242641977235
A14_A15_est_70b,estimate,70b,False,22,55.4877122376181,58.74547385567387,3.257761618055774
A14_A15_est_70b,estimate,70b,False,23,59.262758790573216,63.69037794277657,4.427619152203356
A14_A15_est_70b,estimate,70b,False,24,56.02394220461786,64.14708390046518,8.123141695847316
A14_A15_est_70b,estimate,70b,False,25,59.70699221657228,62.7026108883598,2.9956186717875184
A14_A15_est_70b,estimate,70b,False,26,62.07232711102344,63.96129921449919,1.8889721034757516
A14_A15_est_70b,estimate,70b,False,27,58.854740132384485,62.592759899480754,3.7380197670962687
A14_A15_est_70b,estimate,70b,False,28,58.89668560604888,62.518412838252765,3.621727232203888
A14_A15_est_70b,estimate,70b,False,29,56.14953500157945,61.838000930565535,5.688465928986084
A14_A15_est_70b,estimate,70b,False,30,56.21305857505028,59.74118841039629,3.5281298353460144
A14_A15_est_70b,estimate,70b,False,31,59.54330816395079,60.1734131484803,0.6301049845295097
A14_A15_est_70b,estimate,70b,False,32,56.30075672735322,64.33570995356357,8.034953226210348
A14_A15_est_70b,estimate,70b,False,33,56.14699292927934,56.15022773231248,0.0032348030331377
A14_A15_est_70b,estimate,70b,False,34,53.12988793398893,54.26559173039828,1.135703796409345
A14_A15_est_70b,estimate,70b,False,35,61.228606975340966,61.81285083974961,0.5842438644086414
A14_A15_est_70b,estimate,70b,False,36,62.39385573799926,63.12093362924484,0.7270778912455782
A14_A15_est_70b,estimate,70b,False,37,59.77334223303141,62.737119776639005,2.9637775436075984
A14_A15_est_70b,estimate,70b,False,38,61.52949988209613,64.33144553592089,2.80194565382476
A14_A15_est_70b,estimate,70b,False,39,60.820719870513344,61.68767026711922,0.8669503966058798
A14_A15_est_70b,estimate,70b,False,40,58.883301960078285,64.189691632636,5.306389672557714
A14_A15_est_70b,estimate,70b,False,41,53.39960227973745,53.84003833082601,0.440436051088561
A14_A15_est_70b,estimate,70b,False,42,55.924176261634464,58.98035807384598,3.0561818122115127
A14_A15_est_70b,estimate,70b,False,43,60.90311152448663,61.540140827558766,0.6370293030721328
A14_A15_est_70b,estimate,70b,False,44,59.41518996456877,63.13483402166377,3.719644057095003
A14_A15_est_70b,estimate,70b,False,45,63.49217832347737,63.76599505618487,0.2738167327075018
A14_A15_est_70b,estimate,70b,False,46,60.65646154121735,62.38710247612599,1.7306409349086422
A14_A15_est_70b,estimate,70b,False,47,59.16671748991552,62.56567597662198,3.398958486706462
A14_A15_est_70b,estimate,70b,False,48,60.16839209187844,63.04664471949547,2.87825262761703
A14_A15_est_70b,estimate,70b,False,49,62.23469685312691,64.00057789986114,1.7658810467342292
A14_A15_est_70b,estimate,70b,False,50,62.07054639070592,63.647269256436914,1.576722865731
A14_A15_est_70b,estimate,70b,False,51,54.8284156866012,55.45335761392428,0.6249419273230785
A14_A15_est_70b,estimate,70b,False,52,57.67451532291773,63.93117403073837,6.256658707820641
A14_A15_est_70b,estimate,70b,False,53,56.09358724082557,64.07966346417332,7.986076223347752
A14_A15_est_70b,estimate,70b,False,54,63.66532535323887,64.19617979360754,0.530854440368671
A14_A15_est_70b,estimate,70b,False,55,58.79540963961525,63.78391264744594,4.988503007830694
A14_A15_est_70b,estimate,70b,False,56,59.988393492064,62.24757576464368,2.259182272579679
A14_A15_est_70b,estimate,70b,False,57,63.16612981803825,63.18271960719464,0.0165897891563915
A14_A15_est_70b,estimate,70b,False,58,62.12913637558805,62.12913637558805,0.0
A14_A15_est_70b,estimate,70b,False,59,61.87338076768469,64.16267580715318,2.289295039468485
A14_A15_est_70b,estimate,70b,False,60,61.26936461705358,62.07981068108913,0.8104460640355455
A14_A15_est_70b,estimate,70b,False,61,59.78541593168792,63.32512939325473,3.539713461566805
A14_A15_est_70b,estimate,70b,False,62,59.36773985274076,62.54815505627285,3.1804152035320925
A14_A15_est_70b,estimate,70b,False,63,61.05546478062996,63.44170813621536,2.3862433555853926
