axis,quality_case,lambda_Q,N_params_B,D_tokens_B,scale_loss,quality_increment_loss,predicted_loss,quality_gain,relative_to_scale,N_in_B1_range,D_in_B1_range,observed_joint_row
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,1.0,3.7044859501222813,-0.07141620744485681,3.668777846399853,0.07141620744485681,-0.009639152153148256,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,10.0,3.1152846766739195,-0.07141620744485681,3.079576572951491,0.07141620744485681,-0.011462228151987941,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,100.0,2.805980668253161,-0.07141620744485681,2.7702725645307327,0.07141620744485681,-0.012725712663109068,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,1000.0,2.643610059199253,-0.07141620744485681,2.6079019554768244,0.07141620744485681,-0.01350732631621343,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,10000.0,2.5583728363803595,-0.07141620744485681,2.522664732657931,0.07141620744485681,-0.013957349458474155,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,36000.0,2.52999451734863,-0.07141620744485681,2.4942864136262015,0.07141620744485681,-0.01411390557472425,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,0.1,4.4064683415040955,-0.07141620744485681,4.370760237781667,0.07141620744485681,-0.008103565248863243,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,1.0,3.2840834671350643,-0.07141620744485681,3.2483753634126358,0.07141620744485681,-0.01087308044383517,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,10.0,2.6948821936867025,-0.07141620744485681,2.659174089964274,0.07141620744485681,-0.013250339404847433,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,100.0,2.3855781852659437,-0.07141620744485681,2.349870081543515,0.07141620744485681,-0.014968322540410806,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,1000.0,2.223207576212036,-0.07141620744485681,2.1874994724896073,0.07141620744485681,-0.016061524845677688,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,10000.0,2.1379703533931425,-0.07141620744485681,2.102262249670714,0.07141620744485681,-0.01670187038176496,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1.0,36000.0,2.109592034361413,-0.07141620744485681,2.0738839306389845,0.07141620744485681,-0.01692654463081411,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,0.1,4.214296969625643,-0.07141620744485681,4.178588865903214,0.07141620744485681,-0.008473086728294943,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,1.0,3.091912095256612,-0.07141620744485681,3.0562039915341837,0.07141620744485681,-0.01154887416663919,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,10.0,2.5027108218082503,-0.07141620744485681,2.467002718085822,0.07141620744485681,-0.014267770535562274,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,100.0,2.1934068133874915,-0.07141620744485681,2.157698709665063,0.07141620744485681,-0.0162797450543527,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,1000.0,2.0310362043335832,-0.07141620744485681,1.9953281006111547,0.07141620744485681,-0.017581224621323277,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,10000.0,1.94579898151469,-0.07141620744485681,1.9100908777922616,0.07141620744485681,-0.01835138370492506,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10.0,36000.0,1.9174206624829608,-0.07141620744485681,1.8817125587605323,0.07141620744485681,-0.018622988904369198,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,0.1,4.126452968545447,-0.07141620744485681,4.0907448648230185,0.07141620744485681,-0.00865346194288874,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,1.0,3.0040680941764153,-0.07141620744485681,2.968359990453987,0.07141620744485681,-0.011886582661575162,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,10.0,2.414866820728054,-0.07141620744485681,2.3791587170056254,0.07141620744485681,-0.014786779716350118,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,100.0,2.105562812307295,-0.07141620744485681,2.0698547085848666,0.07141620744485681,-0.016958935403736164,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,1000.0,1.943192203253387,-0.07141620744485681,1.9074840995309585,0.07141620744485681,-0.01837600195320066,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,10000.0,1.8579549804344937,-0.07141620744485681,1.8222468767120652,0.07141620744485681,-0.01921903603610353,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,100.0,36000.0,1.8295766614027644,-0.07141620744485681,1.793868557680336,0.07141620744485681,-0.019517139935011252,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,0.1,4.086298347956808,-0.07141620744485681,4.050590244234379,0.07141620744485681,-0.0087384964781837,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,1.0,2.963913473587776,-0.07141620744485681,2.9282053698653474,0.07141620744485681,-0.012047620161868111,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,10.0,2.3747122001394145,-0.07141620744485681,2.339004096416986,0.07141620744485681,-0.015036813185333453,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,100.0,2.0654081917186558,-0.07141620744485681,2.0297000879962273,0.07141620744485681,-0.017288642441528834,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,1000.0,1.9030375826647477,-0.07141620744485681,1.8673294789423192,0.07141620744485681,-0.018763740688939934,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,10000.0,1.8178003598458543,-0.07141620744485681,1.7820922561234258,0.07141620744485681,-0.019643578311017817,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,1000.0,36000.0,1.789422040814125,-0.07141620744485681,1.7537139370916965,0.07141620744485681,-0.019955104446004568,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,0.1,4.067943155401934,-0.07141620744485681,4.032235051679505,0.07141620744485681,-0.008777925934144615,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,1.0,2.945558281032902,-0.07141620744485681,2.9098501773104735,0.07141620744485681,-0.012122694686559354,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,10.0,2.3563570075845406,-0.07141620744485681,2.320648903862112,0.07141620744485681,-0.015153944672854247,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,100.0,2.047052999163782,-0.07141620744485681,2.0113448954413533,0.07141620744485681,-0.017443663518734054,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,1000.0,1.8846823901098737,-0.07141620744485681,1.8489742863874452,0.07141620744485681,-0.0189464834551496,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,10000.0,1.7994451672909804,-0.07141620744485681,1.7637370635685519,0.07141620744485681,-0.019843952108963725,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,10000.0,36000.0,1.771066848259251,-0.07141620744485681,1.7353587445368226,0.07141620744485681,-0.020161917523059847,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,0.1,4.826870824491312,-0.07141620744485681,4.755454617046455,0.07141620744485681,-0.014795549755028614,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,1.0,3.7044859501222813,-0.07141620744485681,3.6330697426774243,0.07141620744485681,-0.0192783043062964,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,10.0,3.1152846766739195,-0.07141620744485681,3.0438684692290625,0.07141620744485681,-0.022924456303975882,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,100.0,2.805980668253161,-0.07141620744485681,2.734564460808304,0.07141620744485681,-0.025451425326218136,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,1000.0,2.643610059199253,-0.07141620744485681,2.572193851754396,0.07141620744485681,-0.02701465263242675,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,10000.0,2.5583728363803595,-0.07141620744485681,2.4869566289355025,0.07141620744485681,-0.02791469891694842,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,0.1,36000.0,2.52999451734863,-0.07141620744485681,2.458578309903773,0.07141620744485681,-0.02822781114944839,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,0.1,4.4064683415040955,-0.07141620744485681,4.3350521340592385,0.07141620744485681,-0.016207130497726374,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,1.0,3.2840834671350643,-0.07141620744485681,3.2126672596902073,0.07141620744485681,-0.02174616088767023,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,10.0,2.6948821936867025,-0.07141620744485681,2.6234659862418455,0.07141620744485681,-0.026500678809694755,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,100.0,2.3855781852659437,-0.07141620744485681,2.3141619778210867,0.07141620744485681,-0.02993664508082161,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,1000.0,2.223207576212036,-0.07141620744485681,2.151791368767179,0.07141620744485681,-0.032123049691355376,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,10000.0,2.1379703533931425,-0.07141620744485681,2.0665541459482855,0.07141620744485681,-0.03340374076352992,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1.0,36000.0,2.109592034361413,-0.07141620744485681,2.038175826916556,0.07141620744485681,-0.03385308926162833,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,0.1,4.214296969625643,-0.07141620744485681,4.142880762180786,0.07141620744485681,-0.016946173456589775,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,1.0,3.091912095256612,-0.07141620744485681,3.020495887811755,0.07141620744485681,-0.02309774833327849,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,10.0,2.5027108218082503,-0.07141620744485681,2.4312946143633933,0.07141620744485681,-0.028535541071124437,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,100.0,2.1934068133874915,-0.07141620744485681,2.1219906059426346,0.07141620744485681,-0.0325594901087054,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,1000.0,2.0310362043335832,-0.07141620744485681,1.9596199968887265,0.07141620744485681,-0.03516244924264633,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,10000.0,1.94579898151469,-0.07141620744485681,1.8743827740698333,0.07141620744485681,-0.03670276740985001,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10.0,36000.0,1.9174206624829608,-0.07141620744485681,1.846004455038104,0.07141620744485681,-0.037245977808738395,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,0.1,4.126452968545447,-0.07141620744485681,4.05503676110059,0.07141620744485681,-0.017306923885777592,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,1.0,3.0040680941764153,-0.07141620744485681,2.9326518867315583,0.07141620744485681,-0.023773165323150325,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,10.0,2.414866820728054,-0.07141620744485681,2.343450613283197,0.07141620744485681,-0.029573559432700236,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,100.0,2.105562812307295,-0.07141620744485681,2.034146604862438,0.07141620744485681,-0.03391787080747233,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,1000.0,1.943192203253387,-0.07141620744485681,1.8717759958085303,0.07141620744485681,-0.03675200390640121,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,10000.0,1.8579549804344937,-0.07141620744485681,1.786538772989637,0.07141620744485681,-0.03843807207220684,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,100.0,36000.0,1.8295766614027644,-0.07141620744485681,1.7581604539579077,0.07141620744485681,-0.03903427987002239,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,0.1,4.086298347956808,-0.07141620744485681,4.014882140511951,0.07141620744485681,-0.0174769929563674,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,1.0,2.963913473587776,-0.07141620744485681,2.892497266142919,0.07141620744485681,-0.02409524032373611,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,10.0,2.3747122001394145,-0.07141620744485681,2.3032959926945575,0.07141620744485681,-0.030073626370666906,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,100.0,2.0654081917186558,-0.07141620744485681,1.993991984273799,0.07141620744485681,-0.03457728488305756,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,1000.0,1.9030375826647477,-0.07141620744485681,1.8316213752198909,0.07141620744485681,-0.03752748137787987,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,10000.0,1.8178003598458543,-0.07141620744485681,1.7463841524009975,0.07141620744485681,-0.039287156622035635,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,1000.0,36000.0,1.789422040814125,-0.07141620744485681,1.7180058333692683,0.07141620744485681,-0.039910208892009025,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,0.1,4.067943155401934,-0.07141620744485681,3.9965269479570766,0.07141620744485681,-0.01755585186828912,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,1.0,2.945558281032902,-0.07141620744485681,2.874142073588045,0.07141620744485681,-0.02424538937311871,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,10.0,2.3563570075845406,-0.07141620744485681,2.2849408001396836,0.07141620744485681,-0.030307889345708494,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,100.0,2.047052999163782,-0.07141620744485681,1.975636791718925,0.07141620744485681,-0.03488732703746811,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,1000.0,1.8846823901098737,-0.07141620744485681,1.813266182665017,0.07141620744485681,-0.037892966910299086,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,10000.0,1.7994451672909804,-0.07141620744485681,1.7280289598461236,0.07141620744485681,-0.03968790421792745,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,1.0,10000.0,36000.0,1.771066848259251,-0.07141620744485681,1.6996506408143943,0.07141620744485681,-0.04032383504611947,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,0.1,4.826870824491312,-0.07213758327763309,4.826870824491312,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,1.0,3.7044859501222813,-0.07213758327763309,3.7044859501222813,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,10.0,3.1152846766739195,-0.07213758327763309,3.1152846766739195,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,100.0,2.805980668253161,-0.07213758327763309,2.805980668253161,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,1000.0,2.643610059199253,-0.07213758327763309,2.643610059199253,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,10000.0,2.5583728363803595,-0.07213758327763309,2.5583728363803595,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,0.1,36000.0,2.52999451734863,-0.07213758327763309,2.52999451734863,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,0.1,4.4064683415040955,-0.07213758327763309,4.4064683415040955,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,1.0,3.2840834671350643,-0.07213758327763309,3.2840834671350643,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,10.0,2.6948821936867025,-0.07213758327763309,2.6948821936867025,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,100.0,2.3855781852659437,-0.07213758327763309,2.3855781852659437,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,1000.0,2.223207576212036,-0.07213758327763309,2.223207576212036,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,10000.0,2.1379703533931425,-0.07213758327763309,2.1379703533931425,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1.0,36000.0,2.109592034361413,-0.07213758327763309,2.109592034361413,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,0.1,4.214296969625643,-0.07213758327763309,4.214296969625643,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,1.0,3.091912095256612,-0.07213758327763309,3.091912095256612,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,10.0,2.5027108218082503,-0.07213758327763309,2.5027108218082503,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,100.0,2.1934068133874915,-0.07213758327763309,2.1934068133874915,0.07213758327763309,0.0,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,1000.0,2.0310362043335832,-0.07213758327763309,2.0310362043335832,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,10000.0,1.94579898151469,-0.07213758327763309,1.94579898151469,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10.0,36000.0,1.9174206624829608,-0.07213758327763309,1.9174206624829608,0.07213758327763309,0.0,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,0.1,4.126452968545447,-0.07213758327763309,4.126452968545447,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,1.0,3.0040680941764153,-0.07213758327763309,3.0040680941764153,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,10.0,2.414866820728054,-0.07213758327763309,2.414866820728054,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,100.0,2.105562812307295,-0.07213758327763309,2.105562812307295,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,1000.0,1.943192203253387,-0.07213758327763309,1.943192203253387,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,10000.0,1.8579549804344937,-0.07213758327763309,1.8579549804344937,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,100.0,36000.0,1.8295766614027644,-0.07213758327763309,1.8295766614027644,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,0.1,4.086298347956808,-0.07213758327763309,4.086298347956808,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,1.0,2.963913473587776,-0.07213758327763309,2.963913473587776,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,10.0,2.3747122001394145,-0.07213758327763309,2.3747122001394145,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,100.0,2.0654081917186558,-0.07213758327763309,2.0654081917186558,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,1000.0,1.9030375826647477,-0.07213758327763309,1.9030375826647477,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,10000.0,1.8178003598458543,-0.07213758327763309,1.8178003598458543,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,1000.0,36000.0,1.789422040814125,-0.07213758327763309,1.789422040814125,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,0.1,4.067943155401934,-0.07213758327763309,4.067943155401934,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,1.0,2.945558281032902,-0.07213758327763309,2.945558281032902,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,10.0,2.3563570075845406,-0.07213758327763309,2.3563570075845406,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,100.0,2.047052999163782,-0.07213758327763309,2.047052999163782,0.07213758327763309,0.0,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,1000.0,1.8846823901098737,-0.07213758327763309,1.8846823901098737,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,10000.0,1.7994451672909804,-0.07213758327763309,1.7994451672909804,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.0,10000.0,36000.0,1.771066848259251,-0.07213758327763309,1.771066848259251,0.07213758327763309,0.0,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,0.1,4.826870824491312,-0.07213758327763309,4.790802032852495,0.07213758327763309,-0.007472499876277072,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,1.0,3.7044859501222813,-0.07213758327763309,3.668417158483465,0.07213758327763309,-0.009736517326412342,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,10.0,3.1152846766739195,-0.07213758327763309,3.079215885035103,0.07213758327763309,-0.011578008234331194,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,100.0,2.805980668253161,-0.07213758327763309,2.7699118766143447,0.07213758327763309,-0.012854255215261623,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,1000.0,2.643610059199253,-0.07213758327763309,2.6075412675604364,0.07213758327763309,-0.013643763955771049,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,10000.0,2.5583728363803595,-0.07213758327763309,2.522304044741543,0.07213758327763309,-0.014098332786337542,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,0.1,36000.0,2.52999451734863,-0.07213758327763309,2.4939257257098135,0.07213758327763309,-0.0142564702774991,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,0.1,4.4064683415040955,-0.07213758327763309,4.370399549865279,0.07213758327763309,-0.008185419443296205,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,1.0,3.2840834671350643,-0.07213758327763309,3.248014675496248,0.07213758327763309,-0.010982909539227315,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,10.0,2.6948821936867025,-0.07213758327763309,2.658813402047886,0.07213758327763309,-0.013384181217017455,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,100.0,2.3855781852659437,-0.07213758327763309,2.349509393627127,0.07213758327763309,-0.015119517717586572,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,1000.0,2.223207576212036,-0.07213758327763309,2.1871387845732193,0.07213758327763309,-0.016223762470381375,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,10000.0,2.1379703533931425,-0.07213758327763309,2.101901561754326,0.07213758327763309,-0.01687057614319687,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1.0,36000.0,2.109592034361413,-0.07213758327763309,2.0735232427225965,0.07213758327763309,-0.017097519829105123,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,0.1,4.214296969625643,-0.07213758327763309,4.178228177986826,0.07213758327763309,-0.008558673462924271,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,1.0,3.091912095256612,-0.07213758327763309,3.0558433036177957,0.07213758327763309,-0.011665529461251656,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,10.0,2.5027108218082503,-0.07213758327763309,2.466642030169434,0.07213758327763309,-0.014411889429860825,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,100.0,2.1934068133874915,-0.07213758327763309,2.157338021748675,0.07213758327763309,-0.01644418692358851,True,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,1000.0,2.0310362043335832,-0.07213758327763309,1.9949674126947667,0.07213758327763309,-0.017758812748811303,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,10000.0,1.94579898151469,-0.07213758327763309,1.9097301898758736,0.07213758327763309,-0.01853675121709597,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,10.0,36000.0,1.9174206624829608,-0.07213758327763309,1.8813518708441443,0.07213758327763309,-0.018811099903403128,True,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,0.1,4.126452968545447,-0.07213758327763309,4.09038417690663,0.07213758327763309,-0.00874087064938267,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,1.0,3.0040680941764153,-0.07213758327763309,2.967999302537599,0.07213758327763309,-0.01200664915310612,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,10.0,2.414866820728054,-0.07213758327763309,2.3787980290892374,0.07213758327763309,-0.014936141127626312,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,100.0,2.105562812307295,-0.07213758327763309,2.0694940206684787,0.07213758327763309,-0.01713023778155165,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,1000.0,1.943192203253387,-0.07213758327763309,1.9071234116145706,0.07213758327763309,-0.018561618134546043,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,10000.0,1.8579549804344937,-0.07213758327763309,1.8218861887956772,0.07213758327763309,-0.019413167713235757,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,100.0,36000.0,1.8295766614027644,-0.07213758327763309,1.793507869763948,0.07213758327763309,-0.019714282762637536,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1000.0,0.1,4.086298347956808,-0.07213758327763309,4.050229556317991,0.07213758327763309,-0.00882676411937755,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1000.0,1.0,2.963913473587776,-0.07213758327763309,2.9278446819489594,0.07213758327763309,-0.012169313294816186,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1000.0,10.0,2.3747122001394145,-0.07213758327763309,2.338643408500598,0.07213758327763309,-0.015188700187205417,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1000.0,100.0,2.0654081917186558,-0.07213758327763309,2.0293394000798393,0.07213758327763309,-0.017463275193463357,False,True,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1000.0,1000.0,1.9030375826647477,-0.07213758327763309,1.8669687910259312,0.07213758327763309,-0.018953273423171546,False,False,False
quality_score_soft_proxy_0_1,formal_coordinate,0.5,1000.0,10000.0,1.8178003598458543,-0.07213758327763309,1.7817315682070378,0.07213758327763309,-0.019841998293957386,False,False,False
