run_id,N_params_B,D_tokens_B,val_loss,L_hat,epsilon_N,epsilon_D
990,6.86104,115.343,2.2021,2.202130956142801,-0.028394353364272654,-0.041739598567920894
991,6.86104,117.441,2.2005,2.2004782696785448,-0.02841567916608268,-0.041560742757102836
992,6.86104,119.538,2.1987,2.198863706208553,-0.028436543996143326,-0.04138575303660743
993,6.86104,121.635,2.1973,2.197284992475663,-0.028456975193132512,-0.04121440012167198
994,6.86104,123.732,2.1957,2.1957407346888402,-0.02847698889731769,-0.041046548646665355
995,6.86104,125.829,2.1941,2.1942296157082923,-0.0284966003901731,-0.04088207044850646
996,6.86104,127.926,2.1927,2.1927503896354317,-0.028515824153390417,-0.04072084407175236
997,6.86104,130.023,2.1914,2.1913018768662686,-0.02853467392294771,-0.04056275431513095
998,6.86104,132.121,2.1899,2.189882289809356,-0.02855317147140625,-0.04040761857593723
999,6.86104,134.218,2.1884,2.1884919211049874,-0.028571311559400847,-0.040255480795820586
1000,6.86104,136.315,2.1872,2.1871290807382837,-0.028589114869258386,-0.040106167515683216
1001,6.86104,138.412,2.1859,2.1857928125899324,-0.028606592611599427,-0.039959584713989665
1002,6.86104,140.509,2.1845,2.1844822075982333,-0.028623755462796777,-0.03981564284984796
1003,6.86104,142.606,2.1832,2.1831964007815508,-0.02864061359790544,-0.03967425658683194
1004,6.86104,144.703,2.1819,2.181934568489809,-0.028657176721115014,-0.03953534453758204
1005,6.86104,146.801,2.1807,2.180695340602168,-0.02867346178941991,-0.039398764486719515
1006,6.86104,148.898,2.1795,2.1794791497541706,-0.02868946212684577,-0.039264572424486256
1007,6.86104,150.995,2.1783,2.178284685668978,-0.028705194015500847,-0.03913263179565702
1008,6.86104,153.092,2.1772,2.1771112664535135,-0.028720665538137492,-0.03900287481158592
1009,6.86104,155.189,2.176,2.1759582405851092,-0.028735884428695957,-0.03887523660905394
1010,6.86104,157.286,2.1748,2.1748249851700816,-0.02875085809179827,-0.03874965508677697
1011,6.86104,159.384,2.1738,2.1737103775325797,-0.02876560059215392,-0.03862601228646946
1012,6.86104,161.481,2.1726,2.1726149096110485,-0.028780104677784964,-0.03850436902921591
1013,6.86104,163.578,2.1717,2.1715374993309924,-0.028794383952561703,-0.038384611221709435
1014,6.86104,165.675,2.1704,2.170477623198164,-0.02880844467356828,-0.03826668638686756
1015,6.86104,167.772,2.1696,2.169434779277159,-0.028822292848073645,-0.0381505441427648
1016,6.86104,169.869,2.1684,2.1684084860472272,-0.028835934246459343,-0.03803613609420936
1017,6.86104,171.966,2.1673,2.1673982813320816,-0.02884937441432895,-0.03792341573118328
1018,6.86104,174.064,2.1664,2.166403250684055,-0.02886262495377011,-0.03781228574898435
1019,6.86104,176.161,2.1654,2.165423916059718,-0.028875678364585818,-0.037702809050467606
1020,6.86104,178.258,2.1645,2.1644593895897537,-0.02888854594540289,-0.0375948908760043
1021,6.86104,180.355,2.1635,2.163509277074188,-0.028901232449385132,-0.037488491361631876
1022,6.86104,182.452,2.1625,2.1625731992355015,-0.02891374245515796,-0.03738357210721087
1023,6.86104,184.549,2.1616,2.161650790989912,-0.028926080375122946,-0.03728009610669267
1024,6.86104,186.647,2.1609,2.1607412703652793,-0.028938256227480558,-0.037177979339162885
1025,6.86104,188.744,2.16,2.1598451655539566,-0.02895026250971333,-0.037077284726937616
1026,6.86104,190.841,2.159,2.1589617134399144,-0.028962109023922947,-0.036977930061485774
1027,6.86104,192.938,2.1581,2.1580905992565658,-0.028973799591482587,-0.03687988329361141
1028,6.86104,195.035,2.1572,2.157231519381037,-0.028985337902471934,-0.036783113475254585
1029,6.86104,197.132,2.1564,2.1563841808248583,-0.028996727521532876,-0.036687590710380344
1030,6.86104,199.229,2.1555,2.1555483007530585,-0.02900797189340531,-0.036593286108551136
1031,6.86104,201.327,2.1547,2.1547232153821527,-0.029019079609272493,-0.03650012761699897
1032,6.86104,203.424,2.1538,2.153909447287893,-0.02903004330189223,-0.03640817702350988
1033,6.86104,205.521,2.1531,2.1531063455535495,-0.029040871414573222,-0.03631736351551427
1034,6.86104,207.618,2.1524,2.152313663658948,-0.02905156696204963,-0.03622766180895824
1035,6.86104,209.715,2.1515,2.151531163198325,-0.029062132862706088,-0.03613904742785464
1036,6.86104,211.812,2.1509,2.1507586135352614,-0.029072571942577577,-0.036051496670736954
1037,6.86104,213.91,2.1499,2.1499954299931447,-0.02908289182890108,-0.03596494556928799
1038,6.86104,216.007,2.1491,2.1492421239597927,-0.02909308533741173,-0.03587945437669441
1039,6.86104,218.104,2.1485,2.1484981201443416,-0.02910315998736899,-0.035794960030227876
1040,6.86104,220.201,2.1478,2.1477632158826614,-0.0291131182714782,-0.03571144162399977
1041,6.86104,222.298,2.1472,2.1470372148025714,-0.0291229626072746,-0.035628878882560354
1042,6.86104,224.395,2.1463,2.1463199265713317,-0.029132695340069195,-0.03554725213619183
1043,6.86104,226.492,2.1457,2.1456111666555175,-0.029142318745753112,-0.03546654229738899
1044,6.86104,228.59,2.1449,2.1449104240504844,-0.029151839546307592,-0.03538669299005803
1045,6.86104,230.687,2.1442,2.1442181930894306,-0.029161250811434742,-0.03530776233740849
1046,6.86104,232.784,2.1436,2.143533969330118,-0.029170559187668543,-0.03522969459610966
1047,6.86104,234.881,2.1429,2.1428575892610837,-0.02917976669867441,-0.035152472794029686
1048,6.86104,236.978,2.1421,2.142188894131787,-0.02918887531086023,-0.03507608043924583
1049,6.86104,239.075,2.1416,2.1415277297733146,-0.02919788693548275,-0.03500050150237833
1050,6.86104,241.172,2.141,2.1408739464273405,-0.029206803430658894,-0.03492572039972201
1051,6.86104,243.27,2.1402,2.140227091965885,-0.029215630788827985,-0.034851686873724766
1052,6.86104,245.367,2.1396,2.139587641553385,-0.02922436235317082,-0.034778456753977866
1053,6.86104,247.464,2.139,2.138955147681541,-0.029233004063174403,-0.03470598022703112
1054,6.86104,249.561,2.1384,2.138329476675794,-0.029241557582757195,-0.03463424333788828
1055,6.86104,251.658,2.1377,2.1377104985260225,-0.02925002453149581,-0.03456323250344039
1056,6.86104,253.755,2.1371,2.1370980867565423,-0.02925840648616213,-0.03449293449957455
1057,6.86104,255.853,2.1365,2.1364918308504093,-0.02926670891984343,-0.03442330342445432
1058,6.86104,257.95,2.136,2.1358921889232727,-0.029274925414022608,-0.03435439310907256
1059,6.86104,260.047,2.1353,2.13529875388413,-0.029283061402711485,-0.03428615797931199
1060,6.86104,262.144,2.1347,2.1347114122051614,-0.029291118305556182,-0.03421858612884617
1061,6.86104,264.241,2.1342,2.1341300533220697,-0.029299097506165873,-0.034151665953584334
1062,6.86104,266.338,2.1334,2.1335545695339295,-0.029307000353303088,-0.034085386141688476
1063,6.86104,268.435,2.1331,2.132984855907184,-0.029314828162025724,-0.034019735663995375
1064,6.86104,270.533,2.1323,2.132420542542238,-0.029322585895077385,-0.03395467289883304
1065,6.86104,272.63,2.1318,2.1318620676824453,-0.029330267408480507,-0.0338902493746784
1066,6.86104,274.727,2.1312,2.131309063839721,-0.029337877637733604,-0.03382642369835926
1067,6.86104,276.824,2.1307,2.1307614362670497,-0.02934541777359519,-0.03376318588318983
1068,6.86104,278.921,2.1303,2.1302190925601554,-0.02935288897818221,-0.03370052618269636
1069,6.86104,281.018,2.1297,2.1296819425824784,-0.02936029238586677,-0.033638435083096295
1070,6.86104,283.116,2.1292,2.1291496458805184,-0.02936763258707612,-0.0335768740852702
1071,6.86104,285.213,2.1286,2.1286226240386097,-0.029374903666338246,-0.033515892801258766
1072,6.86104,287.31,2.1281,2.12810053837617,-0.029382110194302116,-0.03345545289781958
1073,6.86104,289.407,2.1276,2.1275833071350494,-0.029389253202649467,-0.0333955457224165
1074,6.86104,291.504,2.127,2.1270708504911804,-0.02939633369931396,-0.033336162821684126
1075,6.86104,293.601,2.1266,2.126563090495302,-0.029403352669192973,-0.033277295935458646
1076,6.86104,295.698,2.126,2.1260599510159106,-0.029410311074833072,-0.03321893699102846
1077,6.86104,297.796,2.1255,2.125561120992133,-0.02941721313284866,-0.033161050624377915
1078,6.86104,299.893,2.125,2.125067003265862,-0.029424053183747807,-0.03310368430068695
1086,11.965825,0.134,4.0188,4.018901235593961,-0.012877914322414469,-0.15159839450811086
1087,11.965825,0.268,3.6351,3.6350328463150188,-0.014237853678458753,-0.13805173978344618
1088,11.965825,0.537,3.3185,3.318085359693475,-0.01559787051018055,-0.1245043133065352
1089,11.965825,1.074,3.058,3.057798426430193,-0.016925597624381603,-0.11127853180038443
1090,11.965825,2.097,2.8502,2.850167635124791,-0.018158604127142385,-0.0989962831163316
1091,11.965825,4.194,2.6724,2.6723930359655723,-0.019366562135769396,-0.08696354798587567
1092,11.965825,6.291,2.5833,2.5833126621121223,-0.020034379322830254,-0.08031127425609354
1093,11.965825,8.389,2.5261,2.525944285333143,-0.020489393247008526,-0.0757787805839587
1094,11.965825,10.486,2.4845,2.4845424273253447,-0.020830823902629005,-0.07237771480587864
1095,11.965825,12.583,2.4527,2.4525815297198337,-0.021102281475689343,-0.06967366627731757
1096,11.965825,14.68,2.4268,2.426802208959215,-0.021326445802281067,-0.06744071616786708
1097,11.965825,16.777,2.4053,2.4053524365791943,-0.021516624755343074,-0.0655463018312433
1098,11.965825,18.874,2.3868,2.387086284745897,-0.02168127147851882,-0.06390621964633103
1099,11.965825,20.972,2.3713,2.3712419605162616,-0.02182614285846927,-0.06246312400022596
1100,11.965825,23.069,2.3573,2.3573129488429876,-0.02195511029098916,-0.061178451068812895
1101,11.965825,25.166,2.345,2.3449170286436636,-0.022071171452987662,-0.06002234033376487
1102,11.965825,27.263,2.3334,2.333777318738516,-0.022176522741338495,-0.05897291300324144
1103,11.965825,29.36,2.3239,2.3236836180204232,-0.022272853920756862,-0.05801333695964774
1104,11.965825,31.457,2.3144,2.3144728790837608,-0.022361491573283484,-0.057130397827806115
1105,11.965825,33.554,2.3061,2.3060162857835023,-0.022443495347926456,-0.05631354021112623
1106,11.965825,35.652,2.2981,2.2982068564152014,-0.022519759541120454,-0.05555385582633177
1107,11.965825,37.749,2.291,2.2909678477597244,-0.02259091756038155,-0.054845035161986175
1108,11.965825,39.846,2.2841,2.2842260574771074,-0.022657593635626132,-0.05418086012673945
1109,11.965825,41.943,2.2778,2.277923739448398,-0.022720280264850845,-0.053556424839837864
1110,11.965825,44.04,2.2722,2.2720123293463788,-0.0227793947742853,-0.052967572223015395
1111,11.965825,46.137,2.2664,2.2664506274391427,-0.022835293721223747,-0.05241075053072309
1112,11.965825,48.234,2.2612,2.2612034055120045,-0.022888284024367003,-0.05188290247834741
1113,11.965825,50.332,2.2563,2.25623802184885,-0.022938655089153468,-0.05138114523472977
1114,11.965825,52.429,2.2516,2.2515329018853536,-0.022986590930510864,-0.050903645786744216
1115,11.965825,54.526,2.2471,2.247062681783215,-0.02303231957069978,-0.05044813275455315
1116,11.965825,56.623,2.2428,2.2428072541368977,-0.023076020325313973,-0.05001281993612886
1117,11.965825,58.72,2.239,2.238748898264808,-0.023117852038850174,-0.04959612504653885
1118,11.965825,60.817,2.2349,2.2348719234178915,-0.023157956051044436,-0.049196640169617854
1119,11.965825,62.915,2.2312,2.2311606444957053,-0.023196476645419916,-0.04881292806549036
1120,11.965825,65.012,2.2277,2.227606134822828,-0.023233490415190024,-0.04844422577232908
1121,11.965825,67.109,2.2243,2.2241954190776965,-0.023269118054242675,-0.048089331031798035
1122,11.965825,69.206,2.221,2.2209184521592893,-0.023303451656185657,-0.04774732647923583
1123,11.965825,71.303,2.2178,2.2177661685237213,-0.023336574665432815,-0.047417380906502125
1124,11.965825,73.4,2.2146,2.214730361130947,-0.02336856291426649,-0.04709873893157102
1125,11.965825,75.497,2.2119,2.211803578329468,-0.023399485510062455,-0.04679071216068857
1126,11.965825,77.595,2.2089,2.2089777120414134,-0.02342941963610649,-0.04649253175418676
1127,11.965825,79.692,2.2063,2.206249260551798,-0.023458394619146696,-0.046203905581884204
1128,11.965825,81.789,2.2035,2.2036111858154124,-0.023486478066262636,-0.04592416019480708
1129,11.965825,83.886,2.201,2.2010582895473854,-0.023513718845159404,-0.04565280881100798
1130,11.965825,85.983,2.1986,2.1985857930329993,-0.02354016201970785,-0.04538940253936817
1131,11.965825,88.08,2.1962,2.196189293997654,-0.023565849229697573,-0.04513352659679459
1132,11.965825,90.178,2.1939,2.1938636368493776,-0.023590830766742857,-0.04488468001746754
1133,11.965825,92.275,2.1917,2.1916072789976933,-0.023615118583606032,-0.0446427437372952
1134,11.965825,94.372,2.1894,2.189415613176294,-0.02363875797301958,-0.04440726658541785
1135,11.965825,96.469,2.1873,2.18728540771007,-0.023661779848112505,-0.04417794062936542
1136,11.965825,98.566,2.1853,2.185213658197786,-0.02368421302331997,-0.043954478842218266
1137,11.965825,100.663,2.1833,2.18319756709269,-0.023706084397641398,-0.04373661327713299
1138,11.965825,102.76,2.1811,2.18123452549987,-0.0237274191184756,-0.0435240934353448
1139,11.965825,104.858,2.1794,2.1793211966320674,-0.023748250538840804,-0.04331658708011098
1140,11.965825,106.955,2.1775,2.177457124879952,-0.023768580878522714,-0.04311407209965843
1141,11.965825,109.052,2.1756,2.1756392524921746,-0.023788440902111747,-0.042916242041142486
1142,11.965825,111.149,2.174,2.173865578536792,-0.023807850077400147,-0.04272290298160734
1143,11.965825,113.246,2.1721,2.172134224433803,-0.023826826721868605,-0.04253387245660311
1144,11.965825,115.343,2.1704,2.1704434243710833,-0.02384538809032603,-0.042348978587187225
1145,11.965825,117.441,2.1688,2.168790737906827,-0.023863559022838335,-0.042167973936005285
1146,11.965825,119.538,2.1672,2.1671761744368356,-0.023881337563926384,-0.04199087798201467
1147,11.965825,121.635,2.1655,2.165597460703945,-0.02389874698384679,-0.0418174589250764
1148,11.965825,123.732,2.1639,2.164053202917123,-0.023915801012867586,-0.04164757999497383
1149,11.965825,125.829,2.1627,2.1625420839365748,-0.023932512651042865,-0.04148111169531192
1150,11.965825,127.926,2.161,2.161062857863714,-0.02394889421836918,-0.041317931303898096
1151,11.965825,130.023,2.1595,2.159614345094551,-0.023964957400743125,-0.0411579224149487
1152,11.965825,132.121,2.158,2.1581947580376384,-0.023980720734065503,-0.04100090038828334
1153,11.965825,134.218,2.1568,2.15680438933327,-0.023996179736180737,-0.04084690987163847
1154,11.965825,136.315,2.1553,2.155441548966566,-0.024011352016035332,-0.040695775458429034
1155,11.965825,138.412,2.1542,2.154105280818215,-0.024026247112010256,-0.040547402134746474
1156,11.965825,140.509,2.1529,2.1527946758265157,-0.024040874108142485,-0.04040169941250252
1157,11.965825,142.606,2.1515,2.151508869009833,-0.024055241662119375,-0.040258581050571236
1158,11.965825,144.703,2.1504,2.1502470367180915,-0.024069358031167484,-0.04011796479690468
1159,11.965825,146.801,2.1491,2.1490078088304507,-0.02408323765486511,-0.03997970681569075
1160,11.965825,148.898,2.1478,2.147791617982453,-0.024096874831293576,-0.039843863904994295
1161,11.965825,150.995,2.1464,2.1465971538972606,-0.024110283426147575,-0.039710297945583894
1162,11.965825,153.092,2.1456,2.145423734681796,-0.024123470317578482,-0.039578940422682445
1163,11.965825,155.189,2.1442,2.1442707088133917,-0.024136442087046548,-0.039449725776918444
1164,11.965825,157.286,2.143,2.143137453398364,-0.0241492050358958,-0.039322591239219405
1165,11.965825,159.384,2.1421,2.142022845760862,-0.024161771142940776,-0.039197417485981934
1166,11.965825,161.481,2.1411,2.140927377839331,-0.024174134217694473,-0.039074266182007045
1167,11.965825,163.578,2.1399,2.139849967559275,-0.02418630584706684,-0.0389530219075391
1168,11.965825,165.675,2.1388,2.1387900914264466,-0.0241982913562626,-0.0388336316170437
1169,11.965825,167.772,2.1378,2.1377472475054415,-0.024210095857973003,-0.03871604438188
1170,11.965825,169.869,2.1368,2.1367209542755097,-0.02422172426336928,-0.0386002112807923
1171,11.965825,171.966,2.1358,2.1357107495603644,-0.02423318129240041,-0.03848608529733182
1172,11.965825,174.064,2.1347,2.1347157189123376,-0.02424447682832189,-0.03837356798221899
1173,11.965825,176.161,2.1337,2.1337363842880004,-0.02425560447079064,-0.038262723090677575
1174,11.965825,178.258,2.1328,2.132771857818036,-0.02426657384497443,-0.03815345474429653
1175,11.965825,180.355,2.1318,2.131821745302471,-0.02427738899664966,-0.03804572264220825
1176,11.965825,182.452,2.1309,2.130885667463784,-0.02428805382309621,-0.03793948796275157
1177,11.965825,184.549,2.1298,2.1299632592181945,-0.024298572080168855,-0.03783471329303189
1178,11.965825,186.647,2.129,2.1290537385935617,-0.02430895230310801,-0.03773131361164405
1179,11.965825,188.744,2.1281,2.128157633782239,-0.02431918809051926,-0.03762935268428427
1180,11.965825,190.841,2.1272,2.127274181668197,-0.024329287793846414,-0.037528747320386
1181,11.965825,192.938,2.1264,2.126403067484848,-0.024339254666069305,-0.037429465116302164
1182,11.965825,195.035,2.1256,2.12554398760932,-0.024349091848452197,-0.03733147478120938
1183,11.965825,197.132,2.1248,2.1246966490531407,-0.02435880237552454,-0.03723474608749314
1184,11.965825,199.229,2.1238,2.123860768981341,-0.02436838917978967,-0.03713924982384327
1185,11.965825,201.327,2.123,2.123035683610435,-0.024377859581808815,-0.03704491306854093
1186,11.965825,203.424,2.1223,2.1222219155161755,-0.02438720729619673,-0.036951798431689616
1187,11.965825,205.521,2.1214,2.121418813781832,-0.024396439517740225,-0.03685983424443711
1188,11.965825,207.618,2.1206,2.1206261318872306,-0.024405558813031206,-0.03676899494039748
1189,11.965825,209.715,2.1199,2.1198436314266074,-0.024414567666670148,-0.03667925576991952
1190,11.965825,211.812,2.119,2.1190710817635443,-0.024423468484668674,-0.036590592766192705
1191,11.965825,213.91,2.1183,2.118307898221427,-0.024432267766965908,-0.036502941181895475
1192,11.965825,216.007,2.1175,2.117554592188075,-0.024440959384544613,-0.036416362069515026
1193,11.965825,218.104,2.1168,2.116810588372624,-0.024449549745503344,-0.036330791596573736
1194,11.965825,220.201,2.1161,2.116075684110944,-0.024458040972182547,-0.036246208621972135
1195,11.965825,222.298,2.1152,2.1153496830308542,-0.024466435122948788,-0.03616259264186855
1196,11.965825,224.395,2.1147,2.114632394799614,-0.024474734194701045,-0.03607992376471361
1197,11.965825,226.492,2.1139,2.1139236348838,-0.024482940125256508,-0.03599818268748437
1198,11.965825,228.59,2.1133,2.113222892278767,-0.024491058643802247,-0.03591731234048979
1199,11.965825,230.687,2.1125,2.112530661317713,-0.02449908383812139,-0.03583737161662104
1200,11.965825,232.784,2.1119,2.1118464375584005,-0.024507021373230624,-0.03575830408540225
1201,11.965825,234.881,2.1112,2.111170057489366,-0.024514872972276117,-0.03568009258219584
1202,11.965825,236.978,2.1105,2.1105013623600692,-0.02452264030967009,-0.03560272042781377
1203,11.965825,239.075,2.1099,2.1098401980015966,-0.024530325012883044,-0.03552617141066483
1204,11.965825,241.172,2.1092,2.109186414655623,-0.02453792866415507,-0.0354504297697077
1205,11.965825,243.27,2.1085,2.108539560194167,-0.024545456371451127,-0.035375444623381325
1206,11.965825,245.367,2.1079,2.1079001097816676,-0.0245529024558879,-0.035301272540290016
1207,11.965825,247.464,2.1072,2.1072676159098234,-0.024560271980395412,-0.035227863087475414
1208,11.965825,249.561,2.1066,2.1066419449040765,-0.024567566361915046,-0.035155202150473165
1209,11.965825,251.658,2.1059,2.1060229667543044,-0.024574786979643888,-0.03508327599079796
1210,11.965825,253.755,2.1055,2.1054105549848248,-0.024581935176342704,-0.03501207123291487
1211,11.965825,255.853,2.1047,2.1048042990786917,-0.024589015617688895,-0.03494154140098607
1212,11.965825,257.95,2.1042,2.104204657151555,-0.02459602282806706,-0.03487174103881978
1213,11.965825,260.047,2.1036,2.1036112221124124,-0.02460296143992476,-0.034802624001588
1214,11.965825,262.144,2.1031,2.103023880433444,-0.02460983266226996,-0.03473417824609668
1215,11.965825,264.241,2.1024,2.102442521550352,-0.024616637673433382,-0.034666392034734594
1216,11.965825,266.338,2.102,2.1018670377622124,-0.024623377622081444,-0.034599253925383266
1217,11.965825,268.435,2.1013,2.101297324135466,-0.024630053628188094,-0.034532752761736084
1218,11.965825,270.533,2.1008,2.1007330107705204,-0.024636669922772157,-0.03446684639768496
1219,11.965825,272.63,2.1001,2.100174535910728,-0.02464322126436097,-0.0344015870446906
1220,11.965825,274.727,2.0998,2.0996215320680034,-0.024649711860808072,-0.034336932787399514
1221,11.965825,276.824,2.099,2.099073904495332,-0.024656142726269488,-0.03427287352358056
1222,11.965825,278.921,2.0986,2.0985315607884374,-0.024662514850517583,-0.0342093993938939
1223,11.965825,281.018,2.098,2.097994410810761,-0.024668829199704187,-0.03414650077428875
1224,11.965825,283.116,2.0975,2.097462114108801,-0.02467508968771772,-0.03408413867766263
1225,11.965825,285.213,2.0969,2.096935092266892,-0.024681291267949955,-0.03402236337438903
1226,11.965825,287.31,2.0964,2.0964130066044526,-0.02468743783747652,-0.03396113604484123
1227,11.965825,289.407,2.0959,2.0958957753633323,-0.02469353027502177,-0.03390044793585288
1228,11.965825,291.504,2.0954,2.095383318719463,-0.02469956943909117,-0.03384029049566256
1229,11.965825,293.601,2.0949,2.0948755587235843,-0.024705556168577017,-0.03378065536787963
1230,11.965825,295.698,2.0945,2.094372419244193,-0.024711491283341953,-0.03372153438567222
1231,11.965825,297.796,2.0938,2.093873589220415,-0.024717378378841855,-0.0336628917339144
1232,11.965825,299.893,2.0933,2.0933794714941443,-0.024723212626750674,-0.03360477550862271
