dataset,role,scale_label,total_scale_tokens,log10_scale,index,original_mixture_sum,p_train_the_pile_arxiv,tokens_train_the_pile_arxiv,p_train_the_pile_freelaw,tokens_train_the_pile_freelaw,p_train_the_pile_nih_exporter,tokens_train_the_pile_nih_exporter,p_train_the_pile_pubmed_central,tokens_train_the_pile_pubmed_central,p_train_the_pile_wikipedia_en,tokens_train_the_pile_wikipedia_en,p_train_the_pile_dm_mathematics,tokens_train_the_pile_dm_mathematics,p_train_the_pile_github,tokens_train_the_pile_github,p_train_the_pile_philpapers,tokens_train_the_pile_philpapers,p_train_the_pile_stackexchange,tokens_train_the_pile_stackexchange,p_train_the_pile_enron_emails,tokens_train_the_pile_enron_emails,p_train_the_pile_gutenberg_pg_19,tokens_train_the_pile_gutenberg_pg_19,p_train_the_pile_pile_cc,tokens_train_the_pile_pile_cc,p_train_the_pile_ubuntu_irc,tokens_train_the_pile_ubuntu_irc,p_train_the_pile_europarl,tokens_train_the_pile_europarl,p_train_the_pile_hackernews,tokens_train_the_pile_hackernews,p_train_the_pile_pubmed_abstracts,tokens_train_the_pile_pubmed_abstracts,p_train_the_pile_uspto_backgrounds,tokens_train_the_pile_uspto_backgrounds
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,1.0,0.006,60000000.0,0.0,0.0,0.0,0.0,0.307,3070000000.0,0.59,5900000000.0,0.0,0.0,0.005,50000000.0,0.0,0.0,0.036,360000000.0,0.0,0.0,0.014,140000000.0,0.042,420000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,1.0,0.0,0.0,0.924,9240000000.0,0.0,0.0,0.0,0.0,0.003,30000000.0,0.0,0.0,0.004,40000000.0,0.0,0.0,0.001,10000000.0,0.0,0.0,0.019,190000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,490000000.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,0.9980000000000001,0.0,0.0,0.5911823647294588,5911823647.294588,0.04609218436873747,460921843.6873747,0.1342685370741483,1342685370.741483,0.002004008016032064,20040080.16032064,0.0,0.0,0.0,0.0,0.013026052104208414,130260521.04208414,0.002004008016032064,20040080.16032064,0.0,0.0,0.1713426853707415,1713426853.7074149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04008016032064128,400801603.2064128,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,1.0,0.0,0.0,0.006,60000000.0,0.0,0.0,0.818,8179999999.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,20000000.0,0.0,0.0,0.161,1610000000.0,0.0,0.0,0.001,10000000.0,0.012,120000000.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,1.0010000000000001,0.0,0.0,0.00899100899100899,89910089.9100899,0.03396603396603397,339660339.66033965,0.1858141858141858,1858141858.1418579,0.045954045954045945,459540459.54045945,0.01898101898101898,189810189.8101898,0.07192807192807192,719280719.2807192,0.007992007992007992,79920079.92007992,0.02597402597402597,259740259.74025968,0.0,0.0,0.0779220779220779,779220779.2207791,0.012987012987012984,129870129.87012984,0.03496503496503497,349650349.6503497,0.001998001998001998,19980019.98001998,0.10789210789210787,1078921078.9210787,0.34365634365634357,3436563436.5634356,0.020979020979020976,209790209.79020977
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,0.998,0.003006012024048096,30060120.240480963,0.0,0.0,0.001002004008016032,10020040.08016032,0.01603206412825651,160320641.28256512,0.13026052104208416,1302605210.4208417,0.008016032064128256,80160320.64128256,0.10020040080160321,1002004008.0160321,0.001002004008016032,10020040.08016032,0.37975951903807614,3797595190.3807616,0.0,0.0,0.033066132264529056,330661322.64529055,0.004008016032064128,40080160.32064128,0.0,0.0,0.003006012024048096,30060120.240480963,0.027054108216432865,270541082.16432863,0.21442885771543085,2144288577.1543086,0.07915831663326653,791583166.3326653
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,1.0,0.094,940000000.0,0.07,700000000.0000001,0.022,220000000.0,0.131,1310000000.0,0.002,20000000.0,0.222,2220000000.0,0.1,1000000000.0,0.006,60000000.0,0.133,1330000000.0,0.0,0.0,0.04,400000000.0,0.0,0.0,0.087,869999999.9999999,0.02,200000000.0,0.0,0.0,0.003,30000000.0,0.07,700000000.0000001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,0.9990000000000001,0.5335335335335335,5335335335.335335,0.17917917917917917,1791791791.7917917,0.0030030030030030025,30030030.030030027,0.0,0.0,0.001001001001001001,10010010.01001001,0.005005005005005005,50050050.05005005,0.013013013013013011,130130130.13013011,0.0,0.0,0.13113113113113112,1311311311.3113112,0.001001001001001001,10010010.01001001,0.005005005005005005,50050050.05005005,0.028028028028028024,280280280.28028023,0.04304304304304304,430430430.43043035,0.0,0.0,0.001001001001001001,10010010.01001001,0.0,0.0,0.05605605605605605,560560560.5605605
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,0.999,0.0,0.0,0.005005005005005005,50050050.05005005,0.025025025025025027,250250250.25025028,0.24024024024024024,2402402402.4024024,0.018018018018018018,180180180.1801802,0.012012012012012012,120120120.12012012,0.028028028028028028,280280280.2802803,0.019019019019019017,190190190.19019017,0.1031031031031031,1031031031.031031,0.0,0.0,0.0,0.0,0.4294294294294294,4294294294.294294,0.08408408408408409,840840840.8408409,0.001001001001001001,10010010.01001001,0.002002002002002002,20020020.02002002,0.03303303303303304,330330330.3303304,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,19,0.999,0.15615615615615616,1561561561.5615616,0.17817817817817816,1781781781.7817817,0.03903903903903904,390390390.3903904,0.004004004004004004,40040040.04004004,0.06706706706706707,670670670.6706706,0.009009009009009009,90090090.0900901,0.0,0.0,0.001001001001001001,10010010.01001001,0.06106106106106106,610610610.6106106,0.002002002002002002,20020020.02002002,0.0,0.0,0.3863863863863864,3863863863.863864,0.02302302302302302,230230230.2302302,0.027027027027027025,270270270.2702702,0.04304304304304304,430430430.43043035,0.0,0.0,0.003003003003003003,30030030.03003003
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,20,1.0,0.001,10000000.0,0.0,0.0,0.016,160000000.0,0.396,3960000000.0,0.04,400000000.0,0.0,0.0,0.022,220000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,1510000000.0,0.227,2270000000.0,0.022,220000000.0,0.006,60000000.0,0.014,140000000.0,0.104,1040000000.0,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,21,1.0010000000000001,0.7382617382617381,7382617382.617381,0.001998001998001998,19980019.98001998,0.0,0.0,0.03196803196803197,319680319.68031967,0.06093906093906093,609390609.3906093,0.0,0.0,0.013986013986013984,139860139.86013985,0.001998001998001998,19980019.98001998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06193806193806193,619380619.3806193,0.0,0.0,0.042957042957042946,429570429.57042944,0.0,0.0,0.045954045954045945,459540459.54045945
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,22,1.0,0.004,40000000.0,0.118,1180000000.0,0.011,110000000.0,0.004,40000000.0,0.0,0.0,0.026,260000000.0,0.181,1810000000.0,0.02,200000000.0,0.0,0.0,0.0,0.0,0.395,3950000000.0,0.0,0.0,0.0,0.0,0.072,720000000.0,0.0,0.0,0.0,0.0,0.169,1690000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,23,1.0,0.002,20000000.0,0.024,240000000.0,0.0,0.0,0.4,4000000000.0,0.006,60000000.0,0.0,0.0,0.049,490000000.0,0.0,0.0,0.002,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,1480000000.0,0.004,40000000.0,0.0,0.0,0.12,1200000000.0,0.245,2450000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,24,0.999,0.0,0.0,0.6946946946946947,6946946946.946947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,90090090.0900901,0.0,0.0,0.0,0.0,0.006006006006006006,60060060.06006006,0.009009009009009009,90090090.0900901,0.0,0.0,0.0,0.0,0.016016016016016016,160160160.16016015,0.0,0.0,0.0,0.0,0.2652652652652653,2652652652.6526527
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,25,0.999,0.0,0.0,0.2962962962962963,2962962962.9629626,0.0,0.0,0.11311311311311312,1131131131.1311312,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,90090090.0900901,0.5525525525525526,5525525525.525526,0.0,0.0,0.0,0.0,0.0,0.0,0.021021021021021023,210210210.21021023,0.001001001001001001,10010010.01001001,0.0,0.0,0.007007007007007007,70070070.07007007,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,26,0.9990000000000001,0.3773773773773773,3773773773.773773,0.0030030030030030025,30030030.030030027,0.002002002002002002,20020020.02002002,0.5145145145145145,5145145145.145144,0.052052052052052045,520520520.52052045,0.0,0.0,0.001001001001001001,10010010.01001001,0.0,0.0,0.005005005005005005,50050050.05005005,0.0,0.0,0.0,0.0,0.001001001001001001,10010010.01001001,0.02002002002002002,200200200.2002002,0.0,0.0,0.0,0.0,0.014014014014014012,140140140.14014012,0.01001001001001001,100100100.1001001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,27,1.0,0.0,0.0,0.258,2580000000.0,0.0,0.0,0.234,2340000000.0,0.101,1010000000.0000001,0.011,110000000.0,0.029,290000000.0,0.008,80000000.0,0.001,10000000.0,0.001,10000000.0,0.125,1250000000.0,0.004,40000000.0,0.003,30000000.0,0.0,0.0,0.066,660000000.0,0.158,1580000000.0,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,28,0.999,0.013013013013013013,130130130.13013013,0.31931931931931934,3193193193.1931934,0.0,0.0,0.0,0.0,0.003003003003003003,30030030.03003003,0.15315315315315314,1531531531.5315313,0.014014014014014014,140140140.14014015,0.055055055055055056,550550550.5505506,0.33433433433433435,3343343343.3433433,0.0,0.0,0.06506506506506507,650650650.6506507,0.02902902902902903,290290290.2902903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014014014014014014,140140140.14014015
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,29,1.0010000000000001,0.001998001998001998,19980019.98001998,0.0,0.0,0.0,0.0,0.000999000999000999,9990009.99000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006993006993007,3006993006.9930067,0.010989010989010986,109890109.89010987,0.0,0.0,0.011988011988011986,119880119.88011986,0.0,0.0,0.000999000999000999,9990009.99000999,0.6723276723276723,6723276723.276723
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,30,1.001,0.0,0.0,0.0009990009990009992,9990009.990009991,0.0,0.0,0.0019980019980019984,19980019.980019983,0.15084915084915085,1508491508.4915085,0.0,0.0,0.14185814185814186,1418581418.5814185,0.0,0.0,0.0,0.0,0.0,0.0,0.2787212787212788,2787212787.2127876,0.0,0.0,0.003996003996003997,39960039.960039966,0.0,0.0,0.0,0.0,0.0,0.0,0.4215784215784216,4215784215.7842164
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,31,1.0,0.082,820000000.0,0.013,130000000.0,0.0,0.0,0.006,60000000.0,0.308,3080000000.0,0.001,10000000.0,0.003,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,3720000000.0,0.062,620000000.0,0.0,0.0,0.0,0.0,0.01,100000000.0,0.142,1419999999.9999998,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,32,0.999,0.0,0.0,0.9449449449449449,9449449449.449448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028028028028028028,280280280.2802803,0.0,0.0,0.001001001001001001,10010010.01001001,0.0,0.0,0.007007007007007007,70070070.07007007,0.019019019019019017,190190190.19019017
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,3850000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4000000000.0,0.214,2140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,10000000.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,34,1.0010000000000001,0.0,0.0,0.01898101898101898,189810189.8101898,0.001998001998001998,19980019.98001998,0.016983016983016984,169830169.83016983,0.0,0.0,0.0,0.0,0.7712287712287712,7712287712.287712,0.000999000999000999,9990009.99000999,0.042957042957042946,429570429.57042944,0.000999000999000999,9990009.99000999,0.023976023976023973,239760239.76023972,0.0,0.0,0.020979020979020976,209790209.79020977,0.1008991008991009,1008991008.991009,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,30000000.0,0.346,3459999999.9999995,0.194,1940000000.0,0.0,0.0,0.0,0.0,0.445,4450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,36,0.999,0.5775775775775776,5775775775.775776,0.0,0.0,0.016016016016016016,160160160.16016015,0.13613613613613615,1361361361.3613615,0.0,0.0,0.007007007007007007,70070070.07007007,0.0,0.0,0.0,0.0,0.13213213213213215,1321321321.3213215,0.0,0.0,0.06606606606606608,660660660.6606607,0.0,0.0,0.06406406406406406,640640640.6406406,0.001001001001001001,10010010.01001001,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,37,0.9980000000000002,0.005010020040080159,50100200.40080159,0.013026052104208413,130260521.04208413,0.040080160320641274,400801603.20641273,0.18436873747494986,1843687374.7494986,0.3426853707414829,3426853707.4148293,0.06813627254509017,681362725.4509016,0.029058116232464924,290581162.3246492,0.0,0.0,0.013026052104208413,130260521.04208413,0.0,0.0,0.0060120240480961915,60120240.48096191,0.0030060120240480957,30060120.240480956,0.0,0.0,0.0020040080160320635,20040080.160320636,0.024048096192384766,240480961.92384765,0.07715430861723445,771543086.1723444,0.19238476953907813,1923847695.3907812
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,38,0.999,0.009009009009009009,90090090.0900901,0.015015015015015015,150150150.15015015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486486486486487,6486486486.486486,0.0,0.0,0.06606606606606608,660660660.6606607,0.0,0.0,0.008008008008008008,80080080.08008008,0.25325325325325326,2532532532.5325327
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,39,1.0,0.0,0.0,0.042,420000000.0,0.046,460000000.0,0.007,70000000.0,0.37,3700000000.0,0.02,200000000.0,0.002,20000000.0,0.006,60000000.0,0.457,4570000000.0,0.0,0.0,0.008,80000000.0,0.004,40000000.0,0.0,0.0,0.0,0.0,0.014,140000000.0,0.0,0.0,0.024,240000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,40,1.0010000000000001,0.04095904095904095,409590409.5904095,0.48651348651348647,4865134865.134865,0.0,0.0,0.35964035964035956,3596403596.4035954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042957042957042946,429570429.57042944,0.0,0.0,0.0,0.0,0.03796203796203796,379620379.6203796,0.0,0.0,0.0,0.0,0.000999000999000999,9990009.99000999,0.030969030969030965,309690309.69030964,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,41,1.0,0.034,340000000.0,0.0,0.0,0.002,20000000.0,0.005,50000000.0,0.02,200000000.0,0.011,110000000.0,0.783,7830000000.0,0.016,160000000.0,0.001,10000000.0,0.0,0.0,0.061,610000000.0,0.022,220000000.0,0.011,110000000.0,0.015,150000000.0,0.001,10000000.0,0.01,100000000.0,0.008,80000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,42,1.0010000000000001,0.005994005994005993,59940059.94005993,0.000999000999000999,9990009.99000999,0.000999000999000999,9990009.99000999,0.02597402597402597,259740259.74025968,0.10889110889110888,1088911088.9110887,0.011988011988011986,119880119.88011986,0.37562437562437556,3756243756.243756,0.0,0.0,0.0,0.0,0.0,0.0,0.029970029970029965,299700299.7002996,0.000999000999000999,9990009.99000999,0.0,0.0,0.11388611388611387,1138861138.8611388,0.11888111888111887,1188811188.8111887,0.021978021978021973,219780219.78021973,0.18381618381618378,1838161838.1618378
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,43,1.001,0.3266733266733267,3266733266.7332673,0.0,0.0,0.032967032967032975,329670329.67032975,0.0,0.0,0.14485514485514486,1448551448.5514486,0.08291708291708293,829170829.1708293,0.006993006993006994,69930069.93006994,0.0,0.0,0.13086913086913088,1308691308.6913087,0.0019980019980019984,19980019.980019983,0.19980019980019983,1998001998.0019984,0.034965034965034975,349650349.65034974,0.0,0.0,0.018981018981018984,189810189.81018984,0.003996003996003997,39960039.960039966,0.0,0.0,0.014985014985014986,149850149.85014987
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,44,1.0000000000000002,0.002999999999999999,29999999.999999993,0.18999999999999995,1899999999.9999995,0.0,0.0,0.5059999999999999,5059999999.999999,0.0,0.0,0.05099999999999998,509999999.9999998,0.05699999999999999,569999999.9999999,0.0019999999999999996,19999999.999999996,0.13999999999999999,1399999999.9999998,0.0,0.0,0.004999999999999999,49999999.99999999,0.003999999999999999,39999999.99999999,0.0,0.0,0.041999999999999996,419999999.99999994,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,45,1.0010000000000001,0.903096903096903,9030969030.96903,0.023976023976023973,239760239.76023972,0.016983016983016984,169830169.83016983,0.0,0.0,0.0,0.0,0.001998001998001998,19980019.98001998,0.0,0.0,0.000999000999000999,9990009.99000999,0.044955044955044945,449550449.55044943,0.001998001998001998,19980019.98001998,0.000999000999000999,9990009.99000999,0.004995004995004994,49950049.950049944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,46,1.0010000000000001,0.007992007992007992,79920079.92007992,0.021978021978021973,219780219.78021973,0.0,0.0,0.3506493506493506,3506493506.493506,0.2777222777222777,2777222777.222777,0.001998001998001998,19980019.98001998,0.05194805194805194,519480519.48051935,0.007992007992007992,79920079.92007992,0.05194805194805194,519480519.48051935,0.0,0.0,0.02797202797202797,279720279.7202797,0.0929070929070929,929070929.0709289,0.02797202797202797,279720279.7202797,0.0,0.0,0.04095904095904095,409590409.5904095,0.03796203796203796,379620379.6203796,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,47,1.0010000000000001,0.0,0.0,0.0,0.0,0.01898101898101898,189810189.8101898,0.0,0.0,0.5464535464535464,5464535464.535463,0.003996003996003996,39960039.96003996,0.0,0.0,0.000999000999000999,9990009.99000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016983016983016984,169830169.83016983,0.0029970029970029966,29970029.970029965,0.03196803196803197,319680319.68031967,0.0,0.0,0.3776223776223776,3776223776.223776
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,48,0.9999999999999999,0.11800000000000001,1180000000.0,0.0,0.0,0.0030000000000000005,30000000.000000004,0.20400000000000001,2040000000.0000002,0.04000000000000001,400000000.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.36600000000000005,3660000000.0000005,0.0,0.0,0.0030000000000000005,30000000.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26600000000000007,2660000000.0000005
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,49,1.0,0.708,7080000000.0,0.164,1640000000.0,0.012,120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,720000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,440000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,50,1.0000000000000002,0.5459999999999999,5459999999.999999,0.017999999999999995,179999999.99999994,0.0,0.0,0.05699999999999999,569999999.9999999,0.12999999999999998,1299999999.9999998,0.005999999999999998,59999999.999999985,0.0,0.0,0.013999999999999997,139999999.99999997,0.0,0.0,0.016999999999999998,169999999.99999997,0.0,0.0,0.005999999999999998,59999999.999999985,0.0009999999999999998,9999999.999999998,0.0,0.0,0.10999999999999997,1099999999.9999998,0.016999999999999998,169999999.99999997,0.07799999999999999,779999999.9999999
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,51,0.9990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726726726726726,6726726726.726727,0.0,0.0,0.1301301301301301,1301301301.301301,0.0,0.0,0.0,0.0,0.004004004004004004,40040040.04004004,0.0,0.0,0.0,0.0,0.0,0.0,0.19319319319319317,1931931931.9319317,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,52,0.9990000000000001,0.06406406406406406,640640640.6406406,0.5815815815815815,5815815815.815815,0.01101101101101101,110110110.11011009,0.002002002002002002,20020020.02002002,0.0,0.0,0.01101101101101101,110110110.11011009,0.0,0.0,0.0,0.0,0.04904904904904905,490490490.4904905,0.0,0.0,0.027027027027027025,270270270.2702702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14914914914914912,1491491491.491491,0.1051051051051051,1051051051.0510509
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,53,0.9990000000000001,0.0,0.0,0.6426426426426426,6426426426.426426,0.001001001001001001,10010010.01001001,0.004004004004004004,40040040.04004004,0.001001001001001001,10010010.01001001,0.002002002002002002,20020020.02002002,0.014014014014014012,140140140.14014012,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009007,90090090.09009007,0.0,0.0,0.0,0.0,0.027027027027027025,270270270.2702702,0.0,0.0,0.016016016016016016,160160160.16016015,0.2832832832832832,2832832832.8328323
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,54,1.001,0.09890109890109891,989010989.0109891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029970029970029974,29970029.970029972,0.006993006993006994,69930069.93006994,0.0,0.0,0.0009990009990009992,9990009.990009991,0.0,0.0,0.0,0.0,0.8271728271728273,8271728271.728272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,629370629.3706294
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,55,1.0,0.108,1080000000.0,0.497,4970000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,10000000.0,0.088,880000000.0,0.002,20000000.0,0.029,290000000.0,0.013,130000000.0,0.0,0.0,0.0,0.0,0.007,70000000.0,0.255,2550000000.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,56,1.0020000000000002,0.052894211576846296,528942115.76846296,0.00898203592814371,89820359.2814371,0.019960079840319358,199600798.4031936,0.00898203592814371,89820359.2814371,0.0,0.0,0.007984031936127742,79840319.36127742,0.007984031936127742,79840319.36127742,0.01297405189620758,129740518.9620758,0.08882235528942113,888223552.8942113,0.0,0.0,0.20359281437125742,2035928143.7125742,0.2814371257485029,2814371257.4850287,0.042914171656686616,429141716.56686616,0.0019960079840319355,19960079.840319354,0.02195608782435129,219560878.2435129,0.04890219560878242,489021956.0878242,0.19061876247504986,1906187624.7504985
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,57,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13886113886113888,1388611388.6113887,0.8591408591408592,8591408591.408592,0.0,0.0,0.0019980019980019984,19980019.980019983,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,58,1.0,0.019,190000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,1080000000.0,0.0,0.0,0.143,1430000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,50000000.0,0.725,7250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,59,0.999,0.2782782782782783,2782782782.782783,0.0,0.0,0.035035035035035036,350350350.3503504,0.5735735735735735,5735735735.735735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014014014014014014,140140140.14014015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990990990990991,990990990.990991,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,60,1.0,0.311,3110000000.0,0.0,0.0,0.0,0.0,0.087,869999999.9999999,0.003,30000000.0,0.0,0.0,0.008,80000000.0,0.0,0.0,0.382,3820000000.0,0.0,0.0,0.105,1050000000.0,0.0,0.0,0.0,0.0,0.038,380000000.0,0.0,0.0,0.066,660000000.0,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,61,0.999,0.022022022022022022,220220220.2202202,0.2742742742742743,2742742742.742743,0.0,0.0,0.0,0.0,0.003003003003003003,30030030.03003003,0.001001001001001001,10010010.01001001,0.01001001001001001,100100100.1001001,0.0,0.0,0.28728728728728725,2872872872.8728724,0.0,0.0,0.002002002002002002,20020020.02002002,0.011011011011011011,110110110.1101101,0.0,0.0,0.0,0.0,0.1091091091091091,1091091091.0910912,0.2802802802802803,2802802802.802803,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,62,1.0,0.11,1100000000.0,0.005,50000000.0,0.0,0.0,0.301,3010000000.0,0.011,110000000.0,0.003,30000000.0,0.083,830000000.0,0.009,90000000.0,0.219,2190000000.0,0.008,80000000.0,0.0,0.0,0.001,10000000.0,0.003,30000000.0,0.063,630000000.0,0.0,0.0,0.0,0.0,0.184,1840000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,63,1.0,0.029,290000000.0,0.034,340000000.0,0.011,110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,2620000000.0,0.0,0.0,0.013,130000000.0,0.068,680000000.0,0.001,10000000.0,0.007,70000000.0,0.0,0.0,0.546,5460000000.0,0.029,290000000.0
A14_A15_extrapolation_70b,extrapolation,70B,70000000000,10.845098040014257,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,280000000.0,0.0,0.0,0.0,0.0,0.209,14630000000.0,0.787,55090000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
