dataset,role,scale_label,total_scale_tokens,log10_scale,index,domain,proportion,expected_tokens
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_dm_mathematics,0.0009990009990009992,999000.9990009993
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_github,0.08791208791208792,87912087.91208792
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_philpapers,0.06893106893106894,68931068.93106894
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_stackexchange,0.04995004995004996,49950049.95004996
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_enron_emails,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_gutenberg_pg_19,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_pile_cc,0.33866133866133874,338661338.66133875
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_ubuntu_irc,0.005994005994005995,5994005.994005995
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_europarl,0.01198801198801199,11988011.98801199
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_hackernews,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_pubmed_abstracts,0.003996003996003997,3996003.996003997
A10_A11_validation_1b,validation,1B,1000000000,9.0,57,train_the_pile_uspto_backgrounds,0.07692307692307693,76923076.92307693
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_arxiv,0.47147147147147145,471471471.4714714
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_freelaw,0.038038038038038034,38038038.03803804
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_nih_exporter,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_pubmed_central,0.2182182182182182,218218218.2182182
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_wikipedia_en,0.005005005005005005,5005005.005005005
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_dm_mathematics,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_github,0.0970970970970971,97097097.0970971
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_philpapers,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_stackexchange,0.016016016016016016,16016016.016016016
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_enron_emails,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_gutenberg_pg_19,0.018018018018018018,18018018.01801802
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_pile_cc,0.11211211211211211,112112112.1121121
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_ubuntu_irc,0.01701701701701702,17017017.017017018
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_europarl,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_hackernews,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_pubmed_abstracts,0.001001001001001001,1001001.001001001
A10_A11_validation_1b,validation,1B,1000000000,9.0,58,train_the_pile_uspto_backgrounds,0.006006006006006006,6006006.006006006
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_arxiv,0.081,81000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_freelaw,0.153,153000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_nih_exporter,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_pubmed_central,0.17,170000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_wikipedia_en,0.017,17000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_dm_mathematics,0.033,33000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_github,0.041,41000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_philpapers,0.048,48000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_stackexchange,0.077,77000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_enron_emails,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_gutenberg_pg_19,0.001,1000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_pile_cc,0.268,268000000.00000003
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_ubuntu_irc,0.095,95000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_europarl,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_hackernews,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_pubmed_abstracts,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,59,train_the_pile_uspto_backgrounds,0.016,16000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_arxiv,0.10689310689310691,106893106.89310691
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_freelaw,0.015984015984015987,15984015.984015988
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_nih_exporter,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_pubmed_central,0.21778221778221782,217782217.78221783
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_wikipedia_en,0.0029970029970029974,2997002.9970029974
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_dm_mathematics,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_github,0.2377622377622378,237762237.7622378
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_philpapers,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_stackexchange,0.11288711288711291,112887112.88711292
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_enron_emails,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_gutenberg_pg_19,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_pile_cc,0.2717282717282718,271728271.7282718
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_ubuntu_irc,0.0009990009990009992,999000.9990009993
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_europarl,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_hackernews,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_pubmed_abstracts,0.019980019980019983,19980019.980019983
A10_A11_validation_1b,validation,1B,1000000000,9.0,60,train_the_pile_uspto_backgrounds,0.012987012987012988,12987012.987012988
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_arxiv,0.278,278000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_freelaw,0.141,141000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_nih_exporter,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_pubmed_central,0.257,257000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_wikipedia_en,0.099,99000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_dm_mathematics,0.009,9000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_github,0.041,41000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_philpapers,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_stackexchange,0.027,27000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_enron_emails,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_gutenberg_pg_19,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_pile_cc,0.128,128000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_ubuntu_irc,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_europarl,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_hackernews,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_pubmed_abstracts,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,61,train_the_pile_uspto_backgrounds,0.02,20000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_arxiv,0.119,119000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_freelaw,0.085,85000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_nih_exporter,0.027,27000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_pubmed_central,0.294,294000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_wikipedia_en,0.02,20000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_dm_mathematics,0.073,73000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_github,0.038,38000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_philpapers,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_stackexchange,0.046,46000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_enron_emails,0.001,1000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_gutenberg_pg_19,0.026,26000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_pile_cc,0.232,232000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_ubuntu_irc,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_europarl,0.001,1000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_hackernews,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_pubmed_abstracts,0.013,13000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,62,train_the_pile_uspto_backgrounds,0.025,25000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_arxiv,0.131,131000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_freelaw,0.006,6000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_nih_exporter,0.03,30000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_pubmed_central,0.075,75000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_wikipedia_en,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_dm_mathematics,0.093,93000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_github,0.369,369000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_philpapers,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_stackexchange,0.06,60000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_enron_emails,0.0,0.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_gutenberg_pg_19,0.002,2000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_pile_cc,0.188,188000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_ubuntu_irc,0.001,1000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_europarl,0.003,3000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_hackernews,0.017,17000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_pubmed_abstracts,0.016,16000000.0
A10_A11_validation_1b,validation,1B,1000000000,9.0,63,train_the_pile_uspto_backgrounds,0.009,9000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_freelaw,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_pubmed_central,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_wikipedia_en,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_philpapers,0.004,40000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_stackexchange,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_gutenberg_pg_19,0.209,2090000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_pile_cc,0.787,7870000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_pubmed_abstracts,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,1,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_arxiv,0.025050100200400802,250501002.00400802
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_freelaw,0.002004008016032064,20040080.16032064
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_nih_exporter,0.050100200400801605,501002004.00801605
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_pubmed_central,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_wikipedia_en,0.047094188376753505,470941883.76753503
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_github,0.3046092184368737,3046092184.368737
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_philpapers,0.009018036072144287,90180360.72144288
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_stackexchange,0.003006012024048096,30060120.240480963
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_enron_emails,0.001002004008016032,10020040.08016032
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_gutenberg_pg_19,0.1032064128256513,1032064128.256513
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_pile_cc,0.29959919839679355,2995991983.9679356
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_ubuntu_irc,0.02404809619238477,240480961.9238477
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_europarl,0.04008016032064128,400801603.2064128
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_hackernews,0.09018036072144288,901803607.2144288
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_pubmed_abstracts,0.001002004008016032,10020040.08016032
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,2,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_arxiv,0.679,6790000000.000001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_freelaw,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_pubmed_central,0.044,440000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_wikipedia_en,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_dm_mathematics,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_philpapers,0.003,30000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_stackexchange,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_enron_emails,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_gutenberg_pg_19,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_pile_cc,0.269,2690000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_pubmed_abstracts,0.003,30000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,3,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_arxiv,0.007992007992007994,79920079.92007993
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_freelaw,0.02497502497502498,249750249.7502498
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_pubmed_central,0.006993006993006994,69930069.93006994
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_wikipedia_en,0.014985014985014986,149850149.85014987
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_github,0.31468531468531474,3146853146.8531475
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_stackexchange,0.2157842157842158,2157842157.842158
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_gutenberg_pg_19,0.10889110889110891,1088911088.9110892
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_pile_cc,0.005994005994005995,59940059.940059945
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_europarl,0.008991008991008992,89910089.91008992
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_pubmed_abstracts,0.05394605394605395,539460539.4605395
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,4,train_the_pile_uspto_backgrounds,0.23676323676323677,2367632367.6323676
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_arxiv,0.19280719280719283,1928071928.0719283
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_freelaw,0.0029970029970029974,29970029.970029972
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_pubmed_central,0.059940059940059943,599400599.4005995
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_wikipedia_en,0.009990009990009992,99900099.90009992
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_dm_mathematics,0.06093906093906094,609390609.3906094
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_github,0.03096903096903097,309690309.6903097
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_stackexchange,0.41658341658341663,4165834165.8341665
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_gutenberg_pg_19,0.1278721278721279,1278721278.721279
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_pile_cc,0.02197802197802198,219780219.7802198
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_europarl,0.007992007992007994,79920079.92007993
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_hackernews,0.0009990009990009992,9990009.990009991
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_pubmed_abstracts,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,5,train_the_pile_uspto_backgrounds,0.06693306693306694,669330669.3306694
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_arxiv,0.5065065065065065,5065065065.065065
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_freelaw,0.005005005005005005,50050050.05005005
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_pubmed_central,0.011011011011011011,110110110.1101101
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_wikipedia_en,0.13813813813813816,1381381381.3813815
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_github,0.2102102102102102,2102102102.1021018
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_stackexchange,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_enron_emails,0.002002002002002002,20020020.02002002
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_gutenberg_pg_19,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_pile_cc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_ubuntu_irc,0.026026026026026026,260260260.26026025
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_europarl,0.0990990990990991,990990990.990991
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_pubmed_abstracts,0.001001001001001001,10010010.01001001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,6,train_the_pile_uspto_backgrounds,0.001001001001001001,10010010.01001001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_freelaw,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_nih_exporter,0.009,90000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_pubmed_central,0.319,3190000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_wikipedia_en,0.016,160000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_dm_mathematics,0.004,40000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_philpapers,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_stackexchange,0.028,280000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_enron_emails,0.019,190000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_gutenberg_pg_19,0.004,40000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_pile_cc,0.185,1850000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_ubuntu_irc,0.008,80000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_hackernews,0.004,40000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_pubmed_abstracts,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,7,train_the_pile_uspto_backgrounds,0.402,4020000000.0000005
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_freelaw,0.5675675675675675,5675675675.675675
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_nih_exporter,0.014014014014014014,140140140.14014015
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_pubmed_central,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_wikipedia_en,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_philpapers,0.022022022022022022,220220220.2202202
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_stackexchange,0.0,0.0
