axis,source_recipe_id,N0_B,lambda_Q,lambda_p,delta_QA,gain_quality,gain_residual,gain_total,quality_up_loss_not_improved,observed_joint_row,N_required_B,required_status,N_required_ratio,required_in_B1,N_scale_equivalent_B,scale_status,N_scale_ratio,scale_is_expansion,scale_in_B1,quality_cost_ceiling_FLOPs,quality_cost_ceiling_per_token
quality_score_soft_proxy_0_1,410,0.1,1.0,0.5,0.1485051767994879,0.10028583182406667,0.005293448633723066,0.10557928045778973,False,False,0.06866401082435888,FINITE,0.6866401082435888,False,0.15390041902680573,FINITE,1.5390041902680573,True,True,1.8801593505384673e+19,188015935.05384672
quality_score_soft_proxy_0_1,411,0.1,1.0,0.5,-0.0848340570106157,-0.05728860203847943,0.05754308287416565,0.000254480835686223,False,False,0.0999034017666326,FINITE,0.9990340176663259,True,0.10009672343156628,FINITE,1.0009672343156628,True,True,5.795894002044722e+16,579589.4002044721
quality_score_soft_proxy_0_1,412,0.1,1.0,0.5,-0.19010438566071833,-0.1283778576630337,-0.10012407208969443,-0.22850192975272812,False,False,0.27968644481605376,FINITE,2.7968644481605374,True,0.04674088130959947,FINITE,0.4674088130959947,False,False,-1.0781186688963225e+20,-1078118668.8963225
quality_score_soft_proxy_0_1,413,0.1,1.0,0.5,0.05004551655622949,0.03379583368789252,0.034702604715295515,0.06849843840318803,False,False,0.07793379252691657,FINITE,0.7793379252691657,True,0.13131325086784806,FINITE,1.3131325086784806,True,True,1.3239724483850064e+19,132397244.83850063
quality_score_soft_proxy_0_1,414,0.1,1.0,0.5,0.08611246892109567,0.0581519160630766,0.0636026922218475,0.1217546082849241,False,False,0.06508200900844385,FINITE,0.6508200900844385,False,0.16539206183439678,FINITE,1.6539206183439676,True,True,2.095079459493369e+19,209507945.94933692
quality_score_soft_proxy_0_1,415,0.1,1.0,0.5,0.15968290073001476,0.10783417031590387,-0.02466217692327648,0.08317199339262739,False,False,0.07407620562038557,FINITE,0.7407620562038556,True,0.1396827816408319,FINITE,1.3968278164083188,True,True,1.5554276627768662e+19,155542766.27768663
quality_score_soft_proxy_0_1,416,0.1,1.0,0.5,0.2304811435310212,0.15564435999412424,0.011313166863322427,0.16695752685744666,False,False,0.05631156909603372,FINITE,0.5631156909603372,False,0.20427075282853466,FINITE,2.0427075282853466,True,True,2.621305854237977e+19,262130585.4237977
quality_score_soft_proxy_0_1,417,0.1,1.0,0.5,0.06378875238453621,0.04307666730392852,0.08431260488924679,0.1273892721931753,False,False,0.06389310652241414,FINITE,0.6389310652241414,False,0.1696647348810865,FINITE,1.6966473488108649,True,True,2.1664136086551515e+19,216641360.86551517
quality_score_soft_proxy_0_1,418,0.1,1.0,0.5,-0.20460372578608294,-0.13816928996667355,-0.12091873703619499,-0.25908802700286854,False,False,0.33138270506102824,FINITE,3.313827050610282,True,0.04278781671847174,FINITE,0.4278781671847174,False,False,-1.3882962303661693e+20,-1388296230.3661695
quality_score_soft_proxy_0_1,419,0.1,1.0,0.5,0.10039001590742583,0.06779357103288668,0.08417958805439305,0.1519731590872797,False,False,0.05903307515385426,FINITE,0.5903307515385425,False,0.190141204717402,FINITE,1.90141204717402,True,True,2.458015490768745e+19,245801549.07687446
quality_score_soft_proxy_0_1,420,0.1,1.0,0.5,0.11363486856969987,0.07673784553731552,0.0037308568604303427,0.08046870239774587,False,False,0.07476734275980725,FINITE,0.7476734275980724,True,0.13808823377137258,FINITE,1.3808823377137258,True,True,1.5139594344115657e+19,151395943.44115657
quality_score_soft_proxy_0_1,421,0.1,1.0,0.5,-0.09210740637437037,-0.06220030886790559,-0.04170453116506899,-0.10390484003297458,False,False,0.15277264333356497,FINITE,1.5277264333356495,True,0.06904977024081951,FINITE,0.6904977024081951,False,False,-3.1663586000138977e+19,-316635860.00138974
quality_score_soft_proxy_0_1,422,0.1,1.0,0.5,-0.033604510640585505,-0.022693190737600216,0.13682610133292028,0.11413291059532006,False,False,0.06673781489838068,FINITE,0.6673781489838068,False,0.15983899379686148,FINITE,1.5983899379686146,True,True,1.9957311060971594e+19,199573110.60971594
quality_score_soft_proxy_0_1,423,0.1,1.0,0.5,0.20846075661623129,0.14077395031258702,-0.12286856883152628,0.017905381481060745,False,False,0.09349739696404799,FINITE,0.9349739696404799,True,0.107123219374484,FINITE,1.07123219374484,True,True,3.9015618215712087e+18,39015618.215712085
quality_score_soft_proxy_0_1,424,0.1,1.0,0.5,-0.05389836001476797,-0.03639766629369558,0.11021642154202331,0.07381875524832773,False,False,0.07650467436292954,FINITE,0.7650467436292954,True,0.1342681763709838,FINITE,1.3426817637098378,True,True,1.4097195382242277e+19,140971953.82242277
quality_score_soft_proxy_0_1,425,0.1,1.0,0.5,0.11207957461975868,0.07568755253836244,-1.698260922392697e-05,0.07567056992913851,False,False,0.07601549110441794,FINITE,0.7601549110441793,True,0.1353175739048994,FINITE,1.353175739048994,True,True,1.439070533734924e+19,143907053.37349242
quality_score_soft_proxy_0_1,426,0.1,1.0,0.5,0.04658327892443828,0.03145777794896314,-0.05645477776565708,-0.024996999816693934,True,False,0.11013246337166553,FINITE,1.1013246337166553,True,0.09107861270576943,FINITE,0.9107861270576942,False,True,-6.079478022999315e+18,-60794780.22999316
quality_score_soft_proxy_0_1,427,0.1,1.0,0.5,-0.0751944900538079,-0.050778983912557044,0.017063074942556378,-0.033715908970000666,False,False,0.11398953842216401,FINITE,1.1398953842216402,True,0.0882183344747705,FINITE,0.8821833447477049,False,True,-8.393723053298405e+18,-83937230.53298405
quality_score_soft_proxy_0_1,428,0.1,1.0,0.5,-0.031486469227353264,-0.021262873293174587,-0.018747439186816785,-0.04001031247999137,False,False,0.1168872966695064,FINITE,1.168872966695064,True,0.08622780890505564,FINITE,0.8622780890505564,False,True,-1.0132378001703834e+19,-101323780.01703835
quality_score_soft_proxy_0_1,429,0.1,1.0,0.5,0.09410261977629367,0.06354768031980156,-0.18149216249997518,-0.11794448218017363,True,False,0.16258429021812637,FINITE,1.6258429021812637,True,0.06590278725223708,FINITE,0.6590278725223708,False,False,-3.755057413087582e+19,-375505741.3087582
quality_score_soft_proxy_0_1,430,0.1,1.0,0.5,0.054968722934784636,0.037120484434455994,0.14839528614820163,0.1855157705826576,False,False,0.053169015025774535,FINITE,0.5316901502577454,False,0.22379124483041787,FINITE,2.237912448304179,True,True,2.809859098453528e+19,280985909.8453528
quality_score_soft_proxy_0_1,431,0.1,1.0,0.5,0.010391764456652963,0.007017578545846375,0.1764819488798745,0.18349952742572087,False,False,0.05349887330286075,FINITE,0.5349887330286075,False,0.22155254447584125,FINITE,2.2155254447584123,True,True,2.7900676018283553e+19,279006760.1828355
quality_score_soft_proxy_0_1,432,0.1,1.0,0.5,-0.041806176012412016,-0.028231791154653813,0.012502560429216047,-0.015729230725437766,False,False,0.10622191753953648,FINITE,1.0622191753953647,True,0.09425686824769193,FINITE,0.9425686824769193,False,True,-3.7331505237218867e+18,-37331505.23721887
quality_score_soft_proxy_0_1,433,0.1,1.0,0.5,-0.0976863891665526,-0.06596780668922113,-0.023339804997575757,-0.08930761168679688,False,False,0.14339457469120293,FINITE,1.4339457469120291,True,0.07253900153968493,FINITE,0.7253900153968492,False,True,-2.603674481472175e+19,-260367448.1472175
quality_score_soft_proxy_0_1,434,0.1,1.0,0.5,-0.0818486087480208,-0.055272523078576954,0.01417651530681345,-0.041096007771763504,False,False,0.11739706917303296,FINITE,1.1739706917303294,True,0.08589057421865179,FINITE,0.8589057421865178,False,True,-1.043824150381977e+19,-104382415.0381977
quality_score_soft_proxy_0_1,435,0.1,1.0,0.5,-0.09880183246525996,-0.06672106769650901,-0.10421472095161063,-0.17093578864811965,False,False,0.20825721321627902,FINITE,2.08257213216279,True,0.05561736304201296,FINITE,0.5561736304201296,False,False,-6.49543279297674e+19,-649543279.2976741
quality_score_soft_proxy_0_1,436,0.1,1.0,0.5,0.17182715729241524,0.11603521015500402,-0.05948365456315227,0.05655155559185175,False,False,0.08127582654360743,FINITE,0.8127582654360743,True,0.12498832215759537,FINITE,1.2498832215759537,True,True,1.1234504073835543e+19,112345040.73835544
quality_score_soft_proxy_0_1,437,0.1,1.0,0.5,-0.020165299130131986,-0.013617665328777872,-0.0884328737987084,-0.10205053912748627,False,False,0.1515366116165468,FINITE,1.515366116165468,True,0.06948036243246646,FINITE,0.6948036243246645,False,False,-3.0921966969928077e+19,-309219669.6992808
quality_score_soft_proxy_0_1,438,0.1,1.0,0.5,0.01663818504967432,0.011235798399151113,0.10410125404497311,0.11533705244412423,False,False,0.06647249081609147,FINITE,0.6647249081609147,False,0.16069952340800406,FINITE,1.6069952340800404,True,True,2.0116505510345126e+19,201165055.10345122
quality_score_soft_proxy_0_1,439,0.1,1.0,0.5,0.05514566590317796,0.03723997436169736,0.1217330663232937,0.15897304068499107,False,False,0.057740296508543384,FINITE,0.5774029650854338,False,0.19657310382182253,FINITE,1.9657310382182251,True,True,2.5355822094873973e+19,253558220.9487397
quality_score_soft_proxy_0_1,440,0.1,1.0,0.5,-0.014009084716902931,-0.00946036188236958,0.01768770771130087,0.008227345828931289,False,False,0.0969392666803413,FINITE,0.9693926668034129,True,0.10319162958353154,FINITE,1.0319162958353152,True,True,1.8364399917952271e+18,18364399.917952273
quality_score_soft_proxy_0_1,441,0.1,1.0,0.5,0.10822933157459955,0.07308747599672138,0.07559247684315647,0.14867995283987784,False,False,0.05965471264817902,FINITE,0.5965471264817902,False,0.18721262368605743,FINITE,1.8721262368605742,True,True,2.420717241109259e+19,242071724.11092588
quality_score_soft_proxy_0_1,442,0.1,1.0,0.5,-0.010389540616886989,-0.007016076782570656,0.06325463335806636,0.0562385565754957,False,False,0.08136594445445221,FINITE,0.813659444544522,True,0.12482815702728187,FINITE,1.2482815702728185,True,True,1.1180433327328678e+19,111804333.27328679
quality_score_soft_proxy_0_1,443,0.1,1.0,0.5,-0.04591105164862347,-0.031003821575301262,-0.0026839013080901253,-0.03368772288339139,False,False,0.11397678004985343,FINITE,1.139767800498534,True,0.08822738575624844,FINITE,0.8822738575624844,False,True,-8.386068029912053e+18,-83860680.29912053
quality_score_soft_proxy_0_1,444,0.1,1.0,0.5,-0.04192499365015634,-0.028312028934193618,-0.07615409090327435,-0.10446611983746797,False,False,0.15314944113797094,FINITE,1.5314944113797093,True,0.06892013915400219,FINITE,0.6892013915400219,False,False,-3.188966468278256e+19,-318896646.8278256
quality_score_soft_proxy_0_1,445,0.1,1.0,0.5,-0.018165852637218843,-0.012267435262386026,0.03430341489050727,0.022035979628121243,False,False,0.0920782296823015,FINITE,0.920782296823015,True,0.10886238842997914,FINITE,1.0886238842997913,True,True,4.753062190619101e+18,47530621.90619101
quality_score_soft_proxy_0_1,446,0.1,1.0,0.5,-0.017980081834056416,-0.012141983881327955,0.006861915828350006,-0.005280068052977949,False,False,0.10203281049762648,FINITE,1.0203281049762647,True,0.09802109291245131,FINITE,0.9802109291245131,False,True,-1.2196862985758866e+18,-12196862.985758865
quality_score_soft_proxy_0_1,447,0.1,1.0,0.5,-0.05311393096078526,-0.03586793984320398,0.03512624899280026,-0.0007416908504037228,False,False,0.10028225293458674,FINITE,1.0028225293458675,True,0.09971881055837332,FINITE,0.9971881055837332,False,True,-1.6935176075204285e+17,-1693517.6075204283
quality_score_soft_proxy_0_1,448,0.1,1.0,0.5,0.015857443538721677,0.010708562153567676,0.005222291466191131,0.01593085361975881,False,False,0.09418615564748807,FINITE,0.9418615564748807,True,0.10630499610100765,FINITE,1.0630499610100763,True,True,3.488306611507161e+18,34883066.11507161
quality_score_soft_proxy_0_1,449,0.1,1.0,0.5,-0.012716768211038815,-0.008587658057737651,-0.04673062080890672,-0.05531827886664437,False,False,0.1243588306685532,FINITE,1.243588306685532,True,0.08163168535963969,FINITE,0.8163168535963968,False,True,-1.4615298401131917e+19,-146152984.0113192
quality_score_soft_proxy_0_1,450,0.1,1.0,0.5,0.25995224864562627,0.1755462540215846,-0.13592126899956572,0.03962498502201889,False,False,0.08634792446904233,FINITE,0.8634792446904233,True,0.1167070849824963,FINITE,1.167070849824963,True,True,8.191245318574608e+18,81912453.18574609
quality_score_soft_proxy_0_1,451,0.1,1.0,0.5,0.07841308195852523,0.05295250522287873,-0.03572582551861078,0.01722667970426795,False,False,0.09373337951876519,FINITE,0.9373337951876518,True,0.10684102378755357,FINITE,1.0684102378755356,True,True,3.7599722887408896e+18,37599722.8874089
quality_score_soft_proxy_0_1,452,0.1,1.0,0.5,-0.13458587119154866,-0.09088609794684067,-0.028663534525406847,-0.11954963247224752,False,False,0.1637593163583722,FINITE,1.637593163583722,True,0.06555532423393444,FINITE,0.6555532423393443,False,False,-3.825558981502332e+19,-382555898.1502332
quality_score_soft_proxy_0_1,453,0.1,1.0,0.5,0.23407255176450517,0.15806964488908135,-0.05070053056119542,0.10736911432788593,False,False,0.06825485337989595,FINITE,0.6825485337989595,False,0.15511828490271257,FINITE,1.5511828490271256,True,True,1.9047087972062433e+19,190470879.72062433
quality_score_soft_proxy_0_1,454,0.1,1.0,0.5,0.026493134699275583,0.017890864872214043,0.11813794130248172,0.13602880617469576,False,False,0.062126049803577936,FINITE,0.6212604980357793,False,0.17650800320072635,FINITE,1.7650800320072635,True,True,2.272437011785324e+19,227243701.17853242
quality_score_soft_proxy_0_1,455,0.1,1.0,0.5,-0.08603331790348792,-0.05809846522848896,-0.017187467988616534,-0.0752859332171055,False,False,0.1350987037163921,FINITE,1.350987037163921,True,0.07611675275930768,FINITE,0.7611675275930768,False,True,-2.1059222229835256e+19,-210592222.29835257
quality_score_soft_proxy_0_1,456,0.1,1.0,0.5,-0.04926973361603795,-0.03327194597469135,-0.13536363648003374,-0.1686355824547251,False,False,0.20593968765116635,FINITE,2.0593968765116633,True,0.05601734080622295,FINITE,0.5601734080622295,False,False,-6.3563812590699815e+19,-635638125.906998
quality_score_soft_proxy_0_1,457,0.1,1.0,0.5,-0.1543802279590606,-0.10425326518393002,-0.030536300566976385,-0.1347895657509064,False,False,0.17550396546867175,FINITE,1.7550396546867175,True,0.06237545675676914,FINITE,0.6237545675676914,False,False,-4.5302379281203044e+19,-453023792.8120305
quality_score_soft_proxy_0_1,458,0.1,1.0,0.5,0.19886179261769613,0.13429175144256295,-0.13538053341101627,-0.0010887819684533284,True,False,0.10041470634060679,FINITE,1.0041470634060679,True,0.0995875854331482,FINITE,0.995875854331482,False,True,-2.488238043640678e+17,-2488238.0436406783
quality_score_soft_proxy_0_1,459,0.1,1.0,0.5,-0.08839934795944845,-0.059696249880825496,-0.04497444976119924,-0.10467069964202474,False,False,0.15328708910288125,FINITE,1.5328708910288125,True,0.06887297126073695,FINITE,0.6887297126073695,False,False,-3.1972253461728743e+19,-319722534.61728746
quality_score_soft_proxy_0_1,460,0.1,1.0,0.5,-0.01726858607783574,-0.011661509427240585,-0.06812684928750823,-0.07978835871474882,False,False,0.1376907753189519,FINITE,1.376907753189519,True,0.07494264284345777,FINITE,0.7494264284345776,False,True,-2.261446519137114e+19,-226144651.91371143
quality_score_soft_proxy_0_1,461,0.1,1.0,0.5,-0.007666540634994168,-0.005177229651943357,-0.08680044433635153,-0.09197767398829489,False,False,0.14505115002202293,FINITE,1.4505115002202291,True,0.07188339177687197,FINITE,0.7188339177687197,False,True,-2.7030690013213753e+19,-270306900.13213754
quality_score_soft_proxy_0_1,462,0.1,1.0,0.5,-0.07346379974996839,-0.04961024541810887,0.010937190793121943,-0.03867305462498693,False,False,0.1162634749894065,FINITE,1.162634749894065,True,0.08664562607879388,FINITE,0.8664562607879387,False,True,-9.7580849936439e+18,-97580849.93643901
quality_score_soft_proxy_0_1,463,0.1,1.0,0.5,0.011308736058741858,0.007636811234271076,0.027515500506794882,0.03515231174106596,False,False,0.08775871104476643,FINITE,0.8775871104476642,True,0.11464226489385552,FINITE,1.1464226489385552,True,True,7.344773373140145e+18,73447733.73140146
quality_score_soft_proxy_0_1,464,0.1,1.0,0.5,-0.06483655843195676,-0.04378425274519394,-0.052843805006891925,-0.09662805775208586,False,False,0.14799813244435112,FINITE,1.4799813244435112,True,0.07076036023224216,FINITE,0.7076036023224216,False,True,-2.8798879466610668e+19,-287988794.66610664
quality_score_soft_proxy_0_1,465,0.1,1.0,0.5,0.27533812987466655,0.18593636923947993,-0.1759142458997122,0.010022123339767736,False,False,0.09628830401426157,FINITE,0.9628830401426156,True,0.10390595683194236,FINITE,1.0390595683194235,True,True,2.2270175914430618e+18,22270175.91443062
quality_score_soft_proxy_0_1,466,0.1,1.0,0.5,-0.08062938406554285,-0.05444917830300846,-0.03228108608486073,-0.08673026438786918,False,False,0.1418194804193495,FINITE,1.4181948041934949,True,0.07317946808337007,FINITE,0.7317946808337007,False,True,-2.5091688251609694e+19,-250916882.51609695
quality_score_soft_proxy_0_1,467,0.1,1.0,0.5,-0.05942684697469447,-0.040131064182264295,0.0862417326179693,0.04611066843570501,False,False,0.08435566139087534,FINITE,0.8435566139087534,True,0.11979069051987763,FINITE,1.1979069051987763,True,True,9.386603165474798e+18,93866031.65474796
quality_score_soft_proxy_0_1,468,0.1,1.0,0.5,0.2526385118916896,0.1706072735098068,-0.12224950352102448,0.04835776998878233,False,False,0.08367977596540999,FINITE,0.8367977596540999,True,0.12088451906334433,FINITE,1.2088451906334432,True,True,9.792134420754012e+18,97921344.20754012
quality_score_soft_proxy_0_1,469,0.1,1.0,0.5,-0.09090924485442095,-0.06139118808654755,-0.07387312939194463,-0.13526431747849219,False,False,0.17588770471036996,FINITE,1.7588770471036996,True,0.06227975094697365,FINITE,0.6227975094697364,False,False,-4.553262282622198e+19,-455326228.2622197
quality_score_soft_proxy_0_1,470,0.1,1.0,0.5,-0.12845050502331523,-0.08674287336041907,0.0318032118610852,-0.05493966149933387,False,False,0.12416642856942185,FINITE,1.2416642856942184,True,0.08174135320390409,FINITE,0.8174135320390409,False,True,-1.4499857141653107e+19,-144998571.4165311
quality_score_soft_proxy_0_1,471,0.1,1.0,0.5,0.02427389523146789,0.016392208186687244,-0.10404108728452424,-0.087648879097837,True,False,0.14237820214698022,FINITE,1.423782021469802,True,0.07295032798542458,FINITE,0.7295032798542458,False,True,-2.5426921288188125e+19,-254269212.88188127
quality_score_soft_proxy_0_1,472,0.1,1.0,0.5,-0.059323535918804265,-0.04006129802730686,0.09078234417818301,0.05072104615087615,False,False,0.08297675331220557,FINITE,0.8297675331220556,True,0.12204938642680857,FINITE,1.2204938642680856,True,True,1.0213948012676663e+19,102139480.12676664
quality_score_soft_proxy_0_1,473,0.1,1.0,0.5,-0.05019173488895878,-0.03389457520951297,0.011632223105014633,-0.02226235210449834,False,False,0.10895879174197988,FINITE,1.0895879174197987,True,0.09200129062457321,FINITE,0.9200129062457321,False,True,-5.375275045187925e+18,-53752750.45187924
quality_score_soft_proxy_0_1,474,0.1,1.0,0.5,-0.017677853510982167,-0.011937888512846507,-0.0527523312518164,-0.06469021976466291,False,False,0.1292514488931758,FINITE,1.292514488931758,True,0.07897877919632984,FINITE,0.7897877919632984,False,True,-1.7550869335905479e+19,-175508693.35905477
quality_score_soft_proxy_0_1,475,0.1,1.0,0.5,-0.0962224710788537,-0.06497921998597506,0.09868837085998207,0.03370915087400701,False,False,0.08822050456079451,FINITE,0.8822050456079451,True,0.1139864792099434,FINITE,1.1398647920994338,True,True,7.067697263523295e+18,70676972.63523296
quality_score_soft_proxy_0_1,476,0.1,1.0,0.5,0.03686991216608734,0.024898322674964765,0.02503890562151566,0.049937228296480424,False,False,0.08320904171045648,FINITE,0.8320904171045648,True,0.1216613792259168,FINITE,1.216613792259168,True,True,1.0074574973726114e+19,100745749.73726113
quality_score_soft_proxy_0_1,477,0.1,1.0,0.5,-0.02704306032567924,-0.018262230706549438,0.04764934348745433,0.029387112780904893,False,False,0.08962313135074228,FINITE,0.8962313135074227,True,0.11205232520130239,FINITE,1.1205232520130237,True,True,6.226121189554637e+18,62261211.89554637
quality_score_soft_proxy_0_1,478,0.1,1.0,0.5,0.09080466237856274,0.06132056333923774,0.04708421901826365,0.1084047823575014,False,False,0.06801959006250181,FINITE,0.6801959006250181,False,0.1558288928641714,FINITE,1.5582889286417139,True,True,1.9188245962498916e+19,191882459.62498915
quality_score_soft_proxy_0_1,479,0.1,1.0,0.5,0.018003944334660488,0.012158098273930633,0.07309601271322888,0.08525411098715951,False,False,0.07354970555442927,FINITE,0.7354970555442927,True,0.1409277887755126,FINITE,1.409277887755126,True,True,1.587017666734244e+19,158701766.6734244
quality_score_soft_proxy_0_1,480,0.1,1.0,0.5,-0.19917494089843152,-0.13450322107947824,-0.10664781404934581,-0.24115103512882405,False,False,0.29965403892674336,FINITE,2.9965403892674334,True,0.045049072719113216,FINITE,0.45049072719113215,False,False,-1.1979242335604602e+20,-1197924233.56046
quality_score_soft_proxy_0_1,481,0.1,1.0,0.5,-0.11611352415027049,-0.0784116864232701,-0.030239695669548983,-0.10865138209281908,False,False,0.1559987362654491,FINITE,1.559987362654491,True,0.06796373245084396,FINITE,0.6796373245084395,False,False,-3.359924175926946e+19,-335992417.5926946
quality_score_soft_proxy_0_1,482,0.1,1.0,0.5,-0.04752391606324577,-0.03209299201989948,0.05333401472045862,0.021241022700559144,False,False,0.09234910218173462,FINITE,0.9234910218173461,True,0.10852475094143359,FINITE,1.085247509414336,True,True,4.5905386909592335e+18,45905386.90959234
quality_score_soft_proxy_0_1,483,0.1,1.0,0.5,-0.05156767608043178,-0.03482375094534728,0.03767442492188999,0.0028506739765427128,False,False,0.09892502121355774,FINITE,0.9892502121355774,True,0.10109068955036035,FINITE,1.0109068955036034,True,True,6.449872718653577e+17,6449872.718653576
quality_score_soft_proxy_0_1,484,0.1,1.0,0.5,-0.04505415236150376,-0.030425155836838292,0.07308576626634089,0.0426606104295026,False,False,0.08540768457771825,FINITE,0.8540768457771825,True,0.11813695918974958,FINITE,1.1813695918974958,True,True,8.755389253369056e+18,87553892.53369056
quality_score_soft_proxy_0_1,485,0.1,1.0,0.5,0.007314738553659272,0.004939657029059315,-0.0032669420857631137,0.0016727149432962012,False,False,0.09936733885666513,FINITE,0.9936733885666512,True,0.10063807038808979,FINITE,1.0063807038808978,True,True,3.79596686000927e+17,3795966.86000927
quality_score_soft_proxy_0_1,486,0.1,1.0,0.5,-0.05746851998732344,-0.038808602197136416,0.07057897601635103,0.03177037381921462,False,False,0.08884602898227967,FINITE,0.8884602898227967,True,0.11311336933864904,FINITE,1.1311336933864904,True,True,6.692382610632203e+18,66923826.10632203
quality_score_soft_proxy_0_1,487,0.1,1.0,0.5,-0.16109275773430418,-0.10878624946543448,-0.14996180742846196,-0.25874805689389646,False,False,0.3307404590499768,FINITE,3.3074045904997678,True,0.04282924483977957,FINITE,0.4282924483977957,False,False,-1.3844427542998607e+20,-1384442754.2998607
quality_score_soft_proxy_0_1,488,0.1,1.0,0.5,0.2778408598477987,0.18762646760908402,-0.11296357789930786,0.07466288970977616,False,False,0.07628116262433626,FINITE,0.7628116262433626,True,0.13474517809634765,FINITE,1.3474517809634763,True,True,1.4231302425398245e+19,142313024.25398245
quality_score_soft_proxy_0_1,489,0.1,1.0,0.5,0.05506550412151026,0.03718584095619395,0.13018270055167885,0.1673685415078728,False,False,0.056239311138962536,FINITE,0.5623931113896253,False,0.20467785273791073,FINITE,2.0467785273791073,True,True,2.625641331662248e+19,262564133.16622484
quality_score_soft_proxy_0_1,490,0.1,1.0,0.5,-0.03270867210541639,-0.02208822924995596,-0.13783055003672834,-0.1599187792866843,False,False,0.19746435151331498,FINITE,1.9746435151331498,True,0.057568550268535634,FINITE,0.5756855026853563,False,False,-5.847861090798898e+19,-584786109.0798898
quality_score_soft_proxy_0_1,491,0.1,1.0,0.5,-0.16055796494701713,-0.10842510286649129,-0.008126974598706982,-0.11655207746519827,False,False,0.16157413462667983,FINITE,1.6157413462667982,True,0.06620619940520057,FINITE,0.6620619940520057,False,False,-3.694448077600789e+19,-369444807.7600789
quality_score_soft_proxy_0_1,492,0.1,1.0,0.5,-0.08163312766716549,-0.05512700828978881,0.22059056204593866,0.16546355375614985,False,False,0.05657526566281474,FINITE,0.5657526566281473,False,0.20280011571271853,FINITE,2.028001157127185,True,True,2.605484060231116e+19,260548406.02311158
quality_score_soft_proxy_0_1,493,0.1,1.0,0.5,-0.09086164272969027,-0.06135904228006395,0.04402186407904757,-0.01733717820101638,False,False,0.10688689971776957,FINITE,1.0688689971776957,True,0.09369490517704979,FINITE,0.9369490517704978,False,True,-4.1321398306617405e+18,-41321398.30661741
quality_score_soft_proxy_0_1,494,0.1,1.0,0.5,-0.022514239892340582,-0.01520390954814007,-0.009788693901494172,-0.02499260344963424,False,False,0.11013056295070116,FINITE,1.1013056295070116,True,0.09108008607937113,FINITE,0.9108008607937113,False,True,-6.078337770420691e+18,-60783377.70420691
quality_score_soft_proxy_0_1,495,0.1,1.0,0.5,-0.11118816125461664,-0.07508557937655776,0.07909113508703852,0.004005555710480765,False,False,0.09849392649673937,FINITE,0.9849392649673936,True,0.10153709350253368,FINITE,1.0153709350253366,True,True,9.036441019563828e+17,9036441.01956383
quality_score_soft_proxy_0_1,496,0.1,1.0,0.5,0.09507370214574387,0.06420345411361007,0.05194745732755229,0.11615091144116237,False,False,0.06629396278175925,FINITE,0.6629396278175925,False,0.1612846595984235,FINITE,1.6128465959842349,True,True,2.022362233094445e+19,202236223.30944452
quality_score_soft_proxy_0_1,497,0.1,1.0,0.5,0.032031851310867915,0.02163117086424887,0.16940653898968555,0.19103770985393442,False,False,0.052279463492378185,FINITE,0.5227946349237819,False,0.23007970360724364,FINITE,2.3007970360724364,True,True,2.863232190457309e+19,286323219.04573095
quality_score_soft_proxy_0_1,498,0.1,1.0,0.5,-0.05533974059976532,-0.03737103337797365,-0.021126507795692584,-0.058497541173666234,False,False,0.12599030903572572,FINITE,1.2599030903572572,True,0.08071853297043974,FINITE,0.8071853297043974,False,True,-1.559418542143543e+19,-155941854.2143543
quality_score_soft_proxy_0_1,499,0.1,1.0,0.5,0.1335611822000349,0.09019412349793861,0.0006819432124713547,0.09087606671040996,False,False,0.07215291543575002,FINITE,0.7215291543575001,True,0.1443645931063761,FINITE,1.4436459310637608,True,True,1.6708250738549991e+19,167082507.38549992
quality_score_soft_proxy_0_1,500,0.1,1.0,0.5,-0.0713158404941942,-0.04815972439701098,0.13077512133785935,0.08261539694084837,False,False,0.07421780586806473,FINITE,0.7421780586806472,True,0.13935246156397701,FINITE,1.39352461563977,True,True,1.5469316479161166e+19,154693164.79161167
quality_score_soft_proxy_0_1,501,0.1,1.0,0.5,-0.11993406657552758,-0.08099170607910586,0.140309742625568,0.059318036546462144,False,False,0.0804850930125474,FINITE,0.8048509301254739,True,0.12641600792850824,FINITE,1.2641600792850822,True,True,1.1708944192471562e+19,117089441.92471562
quality_score_soft_proxy_0_1,502,0.1,1.0,0.5,-0.13096367606150444,-0.0884400226013594,0.14548245909442684,0.057042436493067436,False,False,0.08113476247644287,FINITE,0.8113476247644287,True,0.12524006651523015,FINITE,1.2524006651523014,True,True,1.131914251413428e+19,113191425.1413428
quality_score_soft_proxy_0_1,503,0.1,1.0,0.5,-0.1586463998504366,-0.10713421927624937,-0.01816873821283932,-0.1253029574890887,False,False,0.1680656610918986,FINITE,1.680656610918986,True,0.06432989499368597,FINITE,0.6432989499368597,False,False,-4.083939665513916e+19,-408393966.5513916
quality_score_soft_proxy_0_1,504,0.1,1.0,0.5,0.05324747106870267,0.03595811973519821,0.0038885282042466773,0.03984664793944489,False,False,0.08627879959281295,FINITE,0.8627879959281295,True,0.1168107077759928,FINITE,1.1681070777599278,True,True,8.23272024431223e+18,82327202.4431223
