axis,N0_B,D_B,lambda_Q,t_QA,delta_QB,gain,observed_joint_row,N_required_B,required_status,N_required_ratio,required_in_B1,N_scale_equivalent_B,scale_status,N_scale_ratio,scale_is_expansion,scale_in_B1,quality_cost_ceiling_FLOPs,quality_cost_ceiling_per_token
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.025381076437325137,0.04734837839164337,0.008569944893382824,False,8.591601273919183,FINITE,0.8591601273919183,True,11.73584181995834,FINITE,1.173584181995834,True,True,8.450392356484902e+20,8450392356.484901
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.027496166140435565,0.05129407659094698,0.009284106967831393,False,8.486543404402441,FINITE,0.8486543404402441,True,11.898207314357139,FINITE,1.1898207314357139,True,True,9.080739573585352e+20,9080739573.585352
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.029611255843545993,0.05523977479025059,0.009998269042279961,False,8.383199797493559,FINITE,0.8383199797493559,True,12.063597049976522,FINITE,1.2063597049976522,True,False,9.700801215038648e+20,9700801215.038649
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.03172634554665642,0.059185472989554205,0.01071243111672853,False,8.281535528658715,FINITE,0.8281535528658714,True,12.23208198373535,FINITE,1.223208198373535,True,False,1.031078682804771e+21,10310786828.04771
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.03384143524976685,0.06313117118885782,0.011426593191177099,False,8.181516525354898,FINITE,0.8181516525354897,True,12.403735083855942,FINITE,1.2403735083855942,True,False,1.0910900847870614e+21,10910900847.870615
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.03595652495287728,0.06707686938816144,0.012140755265625669,False,8.083109542846504,FINITE,0.8083109542846504,True,12.57863139678994,FINITE,1.2578631396789939,True,False,1.1501342742920976e+21,11501342742.920975
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.038071614655987705,0.07102256758746506,0.012854917340074237,False,7.986282140804124,FINITE,0.7986282140804124,True,12.756848116704273,FINITE,1.2756848116704274,True,False,1.2082307155175256e+21,12082307155.175257
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.04018670435909813,0.07496826578676866,0.013569079414522803,False,7.891002660657028,FINITE,0.7891002660657028,True,12.938464657637908,FINITE,1.293846465763791,True,False,1.265398403605783e+21,12653984036.05783
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.04230179406220856,0.07891396398607228,0.014283241488971372,False,7.79724020367219,FINITE,0.779724020367219,True,13.123562728445592,FINITE,1.3123562728445592,True,False,1.3216558777966862e+21,13216558777.966862
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.04441688376531899,0.0828596621853759,0.014997403563419944,False,7.70496460973375,FINITE,0.770496460973375,True,13.312226410650387,FINITE,1.3312226410650387,True,False,1.37702123415975e+21,13770212341.5975
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.04653197346842942,0.08680536038467951,0.015711565637868512,False,7.614146436797753,FINITE,0.7614146436797753,True,13.50454223933264,FINITE,1.350454223933264,True,False,1.431512137921348e+21,14315121379.21348
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.04864706317153984,0.09075105858398311,0.016425727712317078,False,7.524756940998062,FINITE,0.7524756940998062,True,13.700599287189526,FINITE,1.3700599287189525,True,False,1.4851458354011628e+21,14851458354.01163
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.050762152874650274,0.09469675678328673,0.017139889786765648,False,7.436768057380395,FINITE,0.7436768057380395,True,13.900489251905709,FINITE,1.390048925190571,True,False,1.5379391655717626e+21,15379391655.717628
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.052877242577760705,0.09864245498259036,0.017854051861214217,False,7.3501523812421,FINITE,0.73501523812421,True,14.104306546982627,FINITE,1.4104306546982628,True,False,1.58990857125474e+21,15899085712.547401
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.05499233228087113,0.10258815318189396,0.018568213935662787,False,7.264883150056473,FINITE,0.7264883150056474,True,14.31214839618148,FINITE,1.4312148396181479,True,False,1.641070109966116e+21,16410701099.661161
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.057107421983981554,0.10653385138119757,0.019282376010111353,False,7.18093422596092,FINITE,0.718093422596092,True,14.52411493174252,FINITE,1.452411493174252,True,False,1.691439464423448e+21,16914394644.23448
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.059222511687091986,0.11047954958050119,0.019996538084559923,False,7.0982800787893545,FINITE,0.7098280078789354,True,14.74030929655155,FINITE,1.474030929655155,True,False,1.7410319527263873e+21,17410319527.263874
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.06133760139020242,0.11442524777980481,0.020710700159008492,False,7.0168957696298255,FINITE,0.7016895769629825,True,14.960837750433042,FINITE,1.4960837750433043,True,False,1.7898625382221045e+21,17898625382.22105
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.06345269109331284,0.11837094597910841,0.02142486223345706,False,6.936756934889142,FINITE,0.6936756934889142,True,15.185809780758644,FINITE,1.5185809780758643,True,False,1.8379458390665147e+21,18379458390.66515
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.06556778079642327,0.12231664417841202,0.02213902430790563,False,6.857839770846906,FINITE,0.6857839770846905,True,15.415338217569339,FINITE,1.5415338217569339,True,False,1.8852961374918565e+21,18852961374.918564
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.0676828704995337,0.12626234237771564,0.022853186382354198,False,6.780121018682227,FINITE,0.6780121018682227,True,15.64953935341949,FINITE,1.564953935341949,True,False,1.931927388790664e+21,19319273887.90664
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.06979796020264413,0.13020804057701926,0.023567348456802768,False,6.703577949956745,FINITE,0.6703577949956745,True,15.88853306816231,FINITE,1.588853306816231,True,False,1.9778532300259527e+21,19778532300.25953
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.07191304990575456,0.1341537387763229,0.024281510531251337,False,6.6281883525384755,FINITE,0.6628188352538475,True,16.132442958907088,FINITE,1.6132442958907087,True,False,2.0230869884769146e+21,20230869884.76915
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.07402813960886498,0.1380994369756265,0.024995672605699903,False,6.553930516951384,FINITE,0.6553930516951384,True,16.381396475390886,FINITE,1.6381396475390886,True,False,2.0676416898291694e+21,20676416898.291695
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.07614322931197541,0.14204513517493011,0.025709834680148473,False,6.480783223136335,FINITE,0.6480783223136335,True,16.635525061019997,FINITE,1.6635525061019998,True,False,2.1115300661181992e+21,21115300661.18199
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.07825831901508584,0.1459908333742337,0.026423996754597043,False,6.408725727609387,FINITE,0.6408725727609388,True,16.894964299849956,FINITE,1.6894964299849957,True,False,2.1547645634343676e+21,21547645634.343674
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.08037340871819626,0.1499365315735373,0.027138158829045606,False,6.337737751004212,FINITE,0.6337737751004212,True,17.159854069787215,FINITE,1.7159854069787215,True,False,2.1973573493974727e+21,21973573493.974728
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.08248849842130669,0.15388222977284094,0.027852320903494175,False,6.267799465985588,FINITE,0.6267799465985588,True,17.430338702310387,FINITE,1.7430338702310386,True,False,2.239320320408647e+21,22393203204.08647
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.08460358812441712,0.15782792797214457,0.028566482977942745,False,6.198891485521706,FINITE,0.6198891485521706,True,17.70656714902539,FINITE,1.770656714902539,True,False,2.2806651086869766e+21,22806651086.869762
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.08671867782752755,0.16177362617144816,0.029280645052391318,False,6.1309948515032495,FINITE,0.613099485150325,True,17.98869315538528,FINITE,1.798869315538528,True,False,2.3214030890980504e+21,23214030890.980503
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.08883376753063799,0.1657193243707518,0.029994807126839888,False,6.064091023697775,FINITE,0.6064091023697775,True,18.27687544192379,FINITE,1.8276875441923788,True,False,2.361545385781335e+21,23615453857.81335
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.0909488572337484,0.1696650225700554,0.03070896920128845,False,5.998161869028346,FINITE,0.5998161869028346,True,18.571277893370382,FINITE,1.8571277893370381,True,False,2.4011028785829925e+21,24011028785.829926
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.09306394693685884,0.17361072076935902,0.031423131275737023,False,5.933189651165686,FINITE,0.5933189651165687,True,18.872069756034932,FINITE,1.8872069756034933,True,False,2.440086209300588e+21,24400862093.005882
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.09517903663996927,0.17755641896866264,0.03213729335018559,False,5.869157020423568,FINITE,0.5869157020423568,True,19.179425843871527,FINITE,1.9179425843871527,True,False,2.478505787745859e+21,24785057877.45859
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.09729412634307968,0.18150211716796621,0.032851455424634156,False,5.8060470039476195,FINITE,0.580604700394762,True,19.493526753653153,FINITE,1.9493526753653154,True,False,2.5163717976314285e+21,25163717976.31428
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.09940921604619012,0.18544781536726984,0.033565617499082726,False,5.743842996187853,FINITE,0.5743842996187853,True,19.814559089713676,FINITE,1.9814559089713675,True,False,2.553694202287288e+21,25536942022.872883
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.10152430574930055,0.18939351356657347,0.034279779573531295,False,5.682528749645822,FINITE,0.5682528749645822,True,20.142715698738677,FINITE,2.0142715698738676,True,False,2.590482750212507e+21,25904827502.125065
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.10363939545241098,0.1933392117658771,0.034993941647979865,False,5.622088365887445,FINITE,0.5622088365887445,True,20.478195915113773,FINITE,2.0478195915113773,True,False,2.626746980467533e+21,26267469804.67533
quality_score_soft_proxy_0_1,10.0,100.0,0.5,0.10575448515552141,0.19728490996518072,0.035708103722428435,False,5.562506286813032,FINITE,0.5562506286813031,True,20.821205817368067,FINITE,2.082120581736807,True,False,2.662496227912181e+21,26624962279.12181
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.0,0.0,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.002115089703110428,0.003945698199303614,0.0014283241488971374,False,0.09945943814744831,FINITE,0.9945943814744831,True,0.10054450592582086,FINITE,1.0054450592582085,True,True,3.243371115310145e+17,3243371.115310145
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.004230179406220856,0.007891396398607227,0.0028566482977942747,False,0.0989227846170451,FINITE,0.9892278461704509,True,0.10109299206997391,FINITE,1.010929920699739,True,True,6.463292297729462e+17,6463292.297729461
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.006345269109331284,0.011837094597910842,0.004284972446691412,False,0.0983900040466048,FINITE,0.9839000404660481,True,0.10164549497654506,FINITE,1.0164549497654505,True,True,9.659975720371195e+17,9659975.720371194
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.008460358812441712,0.015782792797214455,0.0057132965955885495,False,0.09786106145794292,FINITE,0.9786106145794291,True,0.10220205159379961,FINITE,1.022020515937996,True,True,1.2833631252342518e+18,12833631.25234252
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.01057544851555214,0.01972849099651807,0.007141620744485686,False,0.09733592225201253,FINITE,0.9733592225201252,True,0.10276269927941421,FINITE,1.0276269927941422,True,True,1.598446648792487e+18,15984466.48792487
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.012690538218662568,0.023674189195821684,0.008569944893382824,False,0.09681455220411274,FINITE,0.9681455220411274,True,0.10332747580578684,FINITE,1.0332747580578683,True,True,1.9112686775323602e+18,19112686.7753236
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.014805627921772996,0.027619887395125296,0.009998269042279961,False,0.09629691745916448,FINITE,0.9629691745916448,True,0.10389641936542615,FINITE,1.0389641936542615,True,True,2.2218495245013153e+18,22218495.245013155
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.016920717624883425,0.03156558559442891,0.011426593191177099,False,0.09578298452705576,FINITE,0.9578298452705576,True,0.1044695685764203,FINITE,1.044695685764203,True,True,2.5302092837665464e+18,25302092.837665465
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.019035807327993853,0.03551128379373253,0.012854917340074237,False,0.09527272027805299,FINITE,0.9527272027805298,True,0.10504696248798788,FINITE,1.0504696248798788,True,True,2.83636783316821e+18,28363678.3316821
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.02115089703110428,0.03945698199303614,0.014283241488971372,False,0.09476609193827877,FINITE,0.9476609193827876,True,0.10562864058611181,FINITE,1.056286405861118,True,True,3.140344837032741e+18,31403448.37032741
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.02326598673421471,0.043402680192339754,0.015711565637868512,False,0.09426306708525424,FINITE,0.9426306708525424,True,0.1062146427992572,FINITE,1.0621464279925719,True,True,3.4421597488474593e+18,34421597.48847459
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.025381076437325137,0.04734837839164337,0.017139889786765648,False,0.09376361364350494,FINITE,0.9376361364350494,True,0.10680500950417612,FINITE,1.068050095041761,True,True,3.74183181389704e+18,37418318.1389704
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.027496166140435565,0.05129407659094698,0.018568213935662787,False,0.09326769988023006,FINITE,0.9326769988023006,True,0.10739978153179781,FINITE,1.073997815317978,True,True,4.039380071861965e+18,40393800.718619645
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.029611255843545993,0.05523977479025059,0.019996538084559923,False,0.0927752944010329,FINITE,0.9277529440103289,True,0.10799900017320946,FINITE,1.0799900017320945,True,True,4.334823359380266e+18,43348233.59380266
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.03172634554665642,0.059185472989554205,0.02142486223345706,False,0.09228636614571196,FINITE,0.9228636614571196,True,0.10860270718572622,FINITE,1.0860270718572622,True,True,4.628180312572824e+18,46281803.12572824
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.03384143524976685,0.06313117118885782,0.022853186382354198,False,0.09180088438411263,FINITE,0.9180088438411262,True,0.10921094479905306,FINITE,1.0921094479905307,True,True,4.919469369532425e+18,49194693.69532426
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.03595652495287728,0.06707686938816144,0.024281510531251337,False,0.09131881871203656,FINITE,0.9131881871203656,True,0.10982375572154071,FINITE,1.098237557215407,True,True,5.208708772778064e+18,52087087.72778065
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.038071614655987705,0.07102256758746506,0.025709834680148473,False,0.09084013904721003,FINITE,0.9084013904721002,True,0.11044118314653519,FINITE,1.1044118314653517,True,True,5.495916571673987e+18,54959165.71673986
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.04018670435909813,0.07496826578676866,0.027138158829045606,False,0.09036481562530811,FINITE,0.903648156253081,True,0.11106327075882556,FINITE,1.1106327075882556,True,True,5.781110624815137e+18,57811106.24815136
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.04230179406220856,0.07891396398607228,0.028566482977942745,False,0.08989281899603617,FINITE,0.8989281899603616,True,0.11169006274118852,FINITE,1.1169006274118851,True,True,6.064308602378301e+18,60643086.02378301
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.04441688376531899,0.0828596621853759,0.029994807126839888,False,0.08942412001926556,FINITE,0.8942412001926555,True,0.11232160378103363,FINITE,1.1232160378103362,True,True,6.345527988440668e+18,63455279.88440669
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.04653197346842942,0.08680536038467951,0.031423131275737023,False,0.08895868986122399,FINITE,0.8895868986122398,True,0.11295793907715007,FINITE,1.1295793907715006,True,True,6.62478608326561e+18,66247860.8326561
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.04864706317153984,0.09075105858398311,0.032851455424634156,False,0.08849649999073919,FINITE,0.8849649999073919,True,0.11359911434655673,FINITE,1.1359911434655672,True,True,6.902100005556488e+18,69021000.05556488
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.050762152874650274,0.09469675678328673,0.034279779573531295,False,0.08803752217553557,FINITE,0.8803752217553557,True,0.11424517583145748,FINITE,1.1424517583145748,True,True,7.177486694678664e+18,71774866.94678664
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.052877242577760705,0.09864245498259036,0.035708103722428435,False,0.087581728478582,FINITE,0.87581728478582,True,0.11489617030630328,FINITE,1.1489617030630328,True,True,7.4509629128508e+18,74509629.128508
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.05499233228087113,0.10258815318189396,0.037136427871325574,False,0.08712909125449121,FINITE,0.8712909125449121,True,0.11555214508496382,FINITE,1.155521450849638,True,True,7.722545247305276e+18,77225452.47305277
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.057107421983981554,0.10653385138119757,0.038564752020222706,False,0.08667958314596867,FINITE,0.8667958314596866,True,0.11621314802800897,FINITE,1.1621314802800897,True,True,7.9922501124188e+18,79922501.124188
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.059222511687091986,0.11047954958050119,0.039993076169119846,False,0.08623317708031165,FINITE,0.8623317708031165,True,0.11687922755010331,FINITE,1.1687922755010332,True,True,8.260093751813011e+18,82600937.51813011
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.06133760139020242,0.11442524777980481,0.041421400318016985,False,0.0857898462659561,FINITE,0.8578984626595609,True,0.11755043262751586,FINITE,1.1755043262751586,True,True,8.526092240426348e+18,85260922.40426347
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.06345269109331284,0.11837094597910841,0.04284972446691412,False,0.08534956418907179,FINITE,0.8534956418907178,True,0.1182268128057454,FINITE,1.1822681280574538,True,True,8.790261486556931e+18,87902614.8655693
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.06556778079642327,0.12231664417841202,0.04427804861581126,False,0.08491230461020455,FINITE,0.8491230461020455,True,0.11890841820726543,FINITE,1.1890841820726543,True,True,9.052617233877275e+18,90526172.33877274
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.0676828704995337,0.12626234237771564,0.045706372764708396,False,0.08447804156096468,FINITE,0.8447804156096468,True,0.11959529953938967,FINITE,1.1959529953938968,True,True,9.313175063421194e+18,93131750.63421194
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.06979796020264413,0.13020804057701926,0.047134696913605535,False,0.08404674934076109,FINITE,0.8404674934076108,True,0.12028750810225983,FINITE,1.202875081022598,True,True,9.57195039554335e+18,95719503.95543349
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.07191304990575456,0.1341537387763229,0.048563021062502675,False,0.08361840251358066,FINITE,0.8361840251358066,True,0.12098509579695915,FINITE,1.2098509579695915,True,True,9.828958491851608e+18,98289584.91851608
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.07402813960886498,0.1380994369756265,0.04999134521139981,False,0.08319297590481119,FINITE,0.8319297590481118,True,0.12168811513375369,FINITE,1.2168811513375368,True,True,1.008421445711329e+19,100842144.57113291
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.07614322931197541,0.14204513517493011,0.051419669360296946,False,0.08277044459810864,FINITE,0.8277044459810864,True,0.12239661924046157,FINITE,1.2239661924046157,True,True,1.0337733241134817e+19,103377332.41134816
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.07825831901508584,0.1459908333742337,0.052847993509194086,False,0.0823507839323068,FINITE,0.8235078393230679,True,0.12311066187095546,FINITE,1.2311066187095545,True,True,1.0589529640615926e+19,105895296.40615925
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.08037340871819626,0.1499365315735373,0.05427631765809121,False,0.08193396949836926,FINITE,0.8193396949836925,True,0.12383029741379872,FINITE,1.2383029741379872,True,True,1.0839618300978448e+19,108396183.00978449
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.08248849842130669,0.15388222977284094,0.05570464180698835,False,0.081519977136383,FINITE,0.8151997713638299,True,0.12455558090101845,FINITE,1.2455558090101844,True,True,1.1088013718170206e+19,110880137.18170206
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.08460358812441712,0.15782792797214457,0.05713296595588549,False,0.0811087829325931,FINITE,0.811087829325931,True,0.1252865680170167,FINITE,1.252865680170167,True,True,1.1334730240444142e+19,113347302.4044414
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.08671867782752755,0.16177362617144816,0.058561290104782636,False,0.08070036321647744,FINITE,0.8070036321647744,True,0.12602331510762416,FINITE,1.2602331510762415,True,True,1.1579782070113536e+19,115797820.70113537
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.08883376753063799,0.1657193243707518,0.059989614253679775,False,0.08029469455786134,FINITE,0.8029469455786133,True,0.12676587918929724,FINITE,1.2676587918929723,True,True,1.18231832652832e+19,118231832.65283199
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.0909488572337484,0.1696650225700554,0.0614179384025769,False,0.07989175376407112,FINITE,0.7989175376407112,True,0.12751431795846208,FINITE,1.2751431795846206,True,True,1.206494774155733e+19,120649477.4155733
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.09306394693685884,0.17361072076935902,0.06284626255147405,False,0.07949151787712638,FINITE,0.7949151787712638,True,0.1282686898010076,FINITE,1.282686898010076,True,True,1.2305089273724172e+19,123050892.73724173
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.09517903663996927,0.17755641896866264,0.06427458670037119,False,0.07909396417096996,FINITE,0.7909396417096995,True,0.1290290538019307,FINITE,1.2902905380193068,True,True,1.2543621497418025e+19,125436214.97418025
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.09729412634307968,0.18150211716796621,0.06570291084926831,False,0.0786990701487355,FINITE,0.7869907014873551,True,0.12979546975513576,FINITE,1.2979546975513574,True,True,1.2780557910758701e+19,127805579.107587
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.09940921604619012,0.18544781536726984,0.06713123499816545,False,0.07830681354005131,FINITE,0.7830681354005131,True,0.13056799817339224,FINITE,1.3056799817339222,True,True,1.3015911875969217e+19,130159118.75969216
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.10152430574930055,0.18939351356657347,0.06855955914706259,False,0.07791717229838102,FINITE,0.7791717229838102,True,0.13134670029845175,FINITE,1.3134670029845175,True,True,1.324969662097139e+19,132496966.2097139
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.10363939545241098,0.1933392117658771,0.06998788329595973,False,0.07753012459839968,FINITE,0.7753012459839967,True,0.13213163811132939,FINITE,1.3213163811132937,True,True,1.3481925240960195e+19,134819252.40960193
quality_score_soft_proxy_0_1,0.1,100.0,1.0,0.10575448515552141,0.19728490996518072,0.07141620744485687,False,0.07714564883340475,FINITE,0.7714564883340475,True,0.1329228743427502,FINITE,1.329228743427502,True,True,1.3712610699957158e+19,137126106.99957156
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.0,0.0,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.002115089703110428,0.003945698199303614,0.0014283241488971374,False,0.988225175979206,FINITE,0.988225175979206,True,1.0119635848267292,FINITE,1.0119635848267292,True,True,7.064894412476397e+18,70648944.12476397
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.004230179406220856,0.007891396398607227,0.0028566482977942747,False,0.9766353937651544,FINITE,0.9766353937651544,True,1.0241197396967483,FINITE,1.0241197396967483,True,True,1.4018763740907358e+19,140187637.4090736
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.006345269109331284,0.011837094597910842,0.004284972446691412,False,0.9652270221092641,FINITE,0.9652270221092641,True,1.0364723666541322,FINITE,1.0364723666541322,True,True,2.0863786734441513e+19,208637867.34441513
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.008460358812441712,0.015782792797214455,0.0057132965955885495,False,0.9539965151041608,FINITE,0.9539965151041608,True,1.0490254632022158,FINITE,1.0490254632022158,True,True,2.76020909375035e+19,276020909.375035
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.01057544851555214,0.01972849099651807,0.007141620744485686,False,0.9429404098496557,FINITE,0.9429404098496557,True,1.0617831250432361,FINITE,1.0617831250432361,True,True,3.4235754090206605e+19,342357540.90206605
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.012690538218662568,0.023674189195821684,0.008569944893382824,False,0.9320553241914702,FINITE,0.9320553241914702,True,1.0747495489082934,FINITE,1.0747495489082934,True,True,4.076680548511788e+19,407668054.8511788
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.014805627921772996,0.027619887395125296,0.009998269042279961,False,0.9213379545301579,FINITE,0.9213379545301579,True,1.0879290354810154,FINITE,1.0879290354810154,True,True,4.719722728190527e+19,471972272.81905276
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.016920717624883425,0.03156558559442891,0.011426593191177099,False,0.9107850736977868,FINITE,0.9107850736977868,True,1.1013259924184104,FINITE,1.1013259924184104,True,True,5.3528955781327905e+19,535289557.81327903
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.019035807327993853,0.03551128379373253,0.012854917340074237,False,0.9003935289000269,FINITE,0.9003935289000269,True,1.1149449374725868,FINITE,1.1149449374725868,True,True,5.976388265998387e+19,597638826.5998387
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.02115089703110428,0.03945698199303614,0.014283241488971372,False,0.8901602397213791,FINITE,0.8901602397213791,True,1.1287905017171298,FINITE,1.1287905017171298,True,True,6.590385616717252e+19,659038561.6717252
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.02326598673421471,0.043402680192339754,0.015711565637868512,False,0.8800821961913864,FINITE,0.8800821961913864,True,1.142867432882105,FINITE,1.142867432882105,True,True,7.195068228516817e+19,719506822.8516817
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.025381076437325137,0.04734837839164337,0.017139889786765648,False,0.8701564569097198,FINITE,0.8701564569097198,True,1.1571805988018327,FINITE,1.1571805988018327,True,True,7.790612585416814e+19,779061258.5416814
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.027496166140435565,0.05129407659094698,0.018568213935662787,False,0.8603801472281414,FINITE,0.8603801472281414,True,1.171734990979735,FINITE,1.171734990979735,True,True,8.377191166311517e+19,837719116.6311517
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.029611255843545993,0.05523977479025059,0.019996538084559923,False,0.8507504574874002,FINITE,0.8507504574874002,True,1.1865357282747582,FINITE,1.1865357282747582,True,True,8.954972550755988e+19,895497255.0755988
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.03172634554665642,0.059185472989554205,0.02142486223345706,False,0.8412646413072083,FINITE,0.8412646413072083,True,1.2015880607140503,FINITE,1.2015880607140503,True,True,9.524121521567498e+19,952412152.1567498
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.03384143524976685,0.06313117118885782,0.022853186382354198,False,0.8319200139274957,FINITE,0.8319200139274957,True,1.216897373436793,FINITE,1.216897373436793,True,True,1.0084799164350258e+20,1008479916.4350258
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.03595652495287728,0.06707686938816144,0.024281510531251337,False,0.8227139505992217,FINITE,0.8227139505992217,True,1.2324691907742866,FINITE,1.2324691907742866,True,True,1.0637162964046697e+20,1063716296.4046698
quality_score_soft_proxy_0_1,1.0,100.0,1.0,0.038071614655987705,0.07102256758746506,0.025709834680148473,False,0.8136438850230897,FINITE,0.8136438850230897,True,1.2483091804716038,FINITE,1.2483091804716038,True,True,1.1181366898614618e+20,1118136689.8614616
