dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,quality_domain_proxy,mapping_confidence,domain_quality_score_0_1,weighted_quality_contribution
A14_A15_est_70b,estimate,70b,False,61,enron_emails,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,62,enron_emails,0.008,0.008,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0014385892116182573
A14_A15_est_70b,estimate,70b,False,63,enron_emails,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,1,gutenberg_pg_19,0.209,0.209,near_direct,book,official,0.0029239766081871343,0.0006111111111111111
A14_A15_est_70b,estimate,70b,False,2,gutenberg_pg_19,0.103,0.1032064128256513,near_direct,book,official,0.0029239766081871343,0.000301773136917109
A14_A15_est_70b,estimate,70b,False,3,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,4,gutenberg_pg_19,0.109,0.10889110889110891,near_direct,book,official,0.0029239766081871343,0.0003183950552371605
A14_A15_est_70b,estimate,70b,False,5,gutenberg_pg_19,0.128,0.1278721278721279,near_direct,book,official,0.0029239766081871343,0.00037389511073721607
A14_A15_est_70b,estimate,70b,False,6,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,7,gutenberg_pg_19,0.004,0.004,near_direct,book,official,0.0029239766081871343,1.1695906432748537e-05
A14_A15_est_70b,estimate,70b,False,8,gutenberg_pg_19,0.003,0.003003003003003003,near_direct,book,official,0.0029239766081871343,8.7807105350965e-06
A14_A15_est_70b,estimate,70b,False,9,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,10,gutenberg_pg_19,0.014,0.014,near_direct,book,official,0.0029239766081871343,4.093567251461988e-05
A14_A15_est_70b,estimate,70b,False,11,gutenberg_pg_19,0.019,0.019,near_direct,book,official,0.0029239766081871343,5.555555555555555e-05
A14_A15_est_70b,estimate,70b,False,12,gutenberg_pg_19,0.171,0.1713426853707415,near_direct,book,official,0.0029239766081871343,0.000501002004008016
A14_A15_est_70b,estimate,70b,False,13,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,14,gutenberg_pg_19,0.078,0.0779220779220779,near_direct,book,official,0.0029239766081871343,0.00022784233310549094
A14_A15_est_70b,estimate,70b,False,15,gutenberg_pg_19,0.033,0.033066132264529056,near_direct,book,official,0.0029239766081871343,9.668459726470484e-05
A14_A15_est_70b,estimate,70b,False,16,gutenberg_pg_19,0.04,0.04,near_direct,book,official,0.0029239766081871343,0.00011695906432748537
A14_A15_est_70b,estimate,70b,False,17,gutenberg_pg_19,0.005,0.005005005005005005,near_direct,book,official,0.0029239766081871343,1.4634517558494166e-05
A14_A15_est_70b,estimate,70b,False,18,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,19,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,20,gutenberg_pg_19,0.151,0.151,near_direct,book,official,0.0029239766081871343,0.0004415204678362573
A14_A15_est_70b,estimate,70b,False,21,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,22,gutenberg_pg_19,0.395,0.395,near_direct,book,official,0.0029239766081871343,0.001154970760233918
A14_A15_est_70b,estimate,70b,False,23,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,24,gutenberg_pg_19,0.009,0.009009009009009009,near_direct,book,official,0.0029239766081871343,2.6342131605289498e-05
A14_A15_est_70b,estimate,70b,False,25,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,26,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,27,gutenberg_pg_19,0.125,0.125,near_direct,book,official,0.0029239766081871343,0.0003654970760233918
A14_A15_est_70b,estimate,70b,False,28,gutenberg_pg_19,0.065,0.06506506506506507,near_direct,book,official,0.0029239766081871343,0.00019024872826042417
A14_A15_est_70b,estimate,70b,False,29,gutenberg_pg_19,0.301,0.3006993006993007,near_direct,book,official,0.0029239766081871343,0.0008792377213429844
A14_A15_est_70b,estimate,70b,False,30,gutenberg_pg_19,0.279,0.2787212787212788,near_direct,book,official,0.0029239766081871343,0.0008149744991850257
A14_A15_est_70b,estimate,70b,False,31,gutenberg_pg_19,0.372,0.372,near_direct,book,official,0.0029239766081871343,0.001087719298245614
A14_A15_est_70b,estimate,70b,False,32,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,33,gutenberg_pg_19,0.4,0.4,near_direct,book,official,0.0029239766081871343,0.0011695906432748538
A14_A15_est_70b,estimate,70b,False,34,gutenberg_pg_19,0.024,0.023976023976023973,near_direct,book,official,0.0029239766081871343,7.010533326322799e-05
A14_A15_est_70b,estimate,70b,False,35,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,36,gutenberg_pg_19,0.066,0.06606606606606608,near_direct,book,official,0.0029239766081871343,0.00019317563177212303
A14_A15_est_70b,estimate,70b,False,37,gutenberg_pg_19,0.006,0.0060120240480961915,near_direct,book,official,0.0029239766081871343,1.7579017684491786e-05
A14_A15_est_70b,estimate,70b,False,38,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,39,gutenberg_pg_19,0.008,0.008,near_direct,book,official,0.0029239766081871343,2.3391812865497074e-05
A14_A15_est_70b,estimate,70b,False,40,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,41,gutenberg_pg_19,0.061,0.061,near_direct,book,official,0.0029239766081871343,0.0001783625730994152
A14_A15_est_70b,estimate,70b,False,42,gutenberg_pg_19,0.03,0.029970029970029965,near_direct,book,official,0.0029239766081871343,8.763166657903499e-05
A14_A15_est_70b,estimate,70b,False,43,gutenberg_pg_19,0.2,0.19980019980019983,near_direct,book,official,0.0029239766081871343,0.0005842111105269001
A14_A15_est_70b,estimate,70b,False,44,gutenberg_pg_19,0.005,0.004999999999999999,near_direct,book,official,0.0029239766081871343,1.461988304093567e-05
A14_A15_est_70b,estimate,70b,False,45,gutenberg_pg_19,0.001,0.000999000999000999,near_direct,book,official,0.0029239766081871343,2.9210555526344997e-06
A14_A15_est_70b,estimate,70b,False,46,gutenberg_pg_19,0.028,0.02797202797202797,near_direct,book,official,0.0029239766081871343,8.178955547376598e-05
A14_A15_est_70b,estimate,70b,False,47,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,48,gutenberg_pg_19,0.003,0.0030000000000000005,near_direct,book,official,0.0029239766081871343,8.771929824561405e-06
A14_A15_est_70b,estimate,70b,False,49,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,50,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,51,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,52,gutenberg_pg_19,0.027,0.027027027027027025,near_direct,book,official,0.0029239766081871343,7.902639481586849e-05
A14_A15_est_70b,estimate,70b,False,53,gutenberg_pg_19,0.009,0.009009009009009007,near_direct,book,official,0.0029239766081871343,2.6342131605289495e-05
A14_A15_est_70b,estimate,70b,False,54,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,55,gutenberg_pg_19,0.029,0.029,near_direct,book,official,0.0029239766081871343,8.47953216374269e-05
A14_A15_est_70b,estimate,70b,False,56,gutenberg_pg_19,0.204,0.20359281437125742,near_direct,book,official,0.0029239766081871343,0.0005953006268165421
A14_A15_est_70b,estimate,70b,False,57,gutenberg_pg_19,0.139,0.13886113886113888,near_direct,book,official,0.0029239766081871343,0.00040602672181619555
A14_A15_est_70b,estimate,70b,False,58,gutenberg_pg_19,0.005,0.005,near_direct,book,official,0.0029239766081871343,1.4619883040935671e-05
A14_A15_est_70b,estimate,70b,False,59,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,60,gutenberg_pg_19,0.105,0.105,near_direct,book,official,0.0029239766081871343,0.0003070175438596491
A14_A15_est_70b,estimate,70b,False,61,gutenberg_pg_19,0.002,0.002002002002002002,near_direct,book,official,0.0029239766081871343,5.853807023397666e-06
A14_A15_est_70b,estimate,70b,False,62,gutenberg_pg_19,0.0,0.0,near_direct,book,official,0.0029239766081871343,0.0
A14_A15_est_70b,estimate,70b,False,63,gutenberg_pg_19,0.013,0.013,near_direct,book,official,0.0029239766081871343,3.8011695906432746e-05
A14_A15_est_70b,estimate,70b,False,1,pile_cc,0.787,0.787,near_direct,commoncrawl,official,0.17982365145228216,0.14152121369294607
A14_A15_est_70b,estimate,70b,False,2,pile_cc,0.299,0.29959919839679355,near_direct,commoncrawl,official,0.17982365145228216,0.053875021827888135
A14_A15_est_70b,estimate,70b,False,3,pile_cc,0.269,0.269,near_direct,commoncrawl,official,0.17982365145228216,0.048372562240663906
A14_A15_est_70b,estimate,70b,False,4,pile_cc,0.006,0.005994005994005995,near_direct,commoncrawl,official,0.17982365145228216,0.0010778640446690241
A14_A15_est_70b,estimate,70b,False,5,pile_cc,0.022,0.02197802197802198,near_direct,commoncrawl,official,0.17982365145228216,0.003952168163786422
A14_A15_est_70b,estimate,70b,False,6,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,7,pile_cc,0.185,0.185,near_direct,commoncrawl,official,0.17982365145228216,0.0332673755186722
A14_A15_est_70b,estimate,70b,False,8,pile_cc,0.393,0.3933933933933934,near_direct,commoncrawl,official,0.17982365145228216,0.0707414364572041
A14_A15_est_70b,estimate,70b,False,9,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,10,pile_cc,0.042,0.042,near_direct,commoncrawl,official,0.17982365145228216,0.007552593360995851
A14_A15_est_70b,estimate,70b,False,11,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,12,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,13,pile_cc,0.161,0.161,near_direct,commoncrawl,official,0.17982365145228216,0.02895160788381743
A14_A15_est_70b,estimate,70b,False,14,pile_cc,0.013,0.012987012987012984,near_direct,commoncrawl,official,0.17982365145228216,0.0023353720967828847
A14_A15_est_70b,estimate,70b,False,15,pile_cc,0.004,0.004008016032064128,near_direct,commoncrawl,official,0.17982365145228216,0.0007207360779650587
A14_A15_est_70b,estimate,70b,False,16,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,17,pile_cc,0.028,0.028028028028028024,near_direct,commoncrawl,official,0.17982365145228216,0.005040102343006907
A14_A15_est_70b,estimate,70b,False,18,pile_cc,0.429,0.4294294294294294,near_direct,commoncrawl,official,0.17982365145228216,0.07722156804107011
A14_A15_est_70b,estimate,70b,False,19,pile_cc,0.386,0.3863863863863864,near_direct,commoncrawl,official,0.17982365145228216,0.06948141087145236
A14_A15_est_70b,estimate,70b,False,20,pile_cc,0.227,0.227,near_direct,commoncrawl,official,0.17982365145228216,0.04081996887966805
A14_A15_est_70b,estimate,70b,False,21,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,22,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,23,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,24,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,25,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,26,pile_cc,0.001,0.001001001001001001,near_direct,commoncrawl,official,0.17982365145228216,0.00018000365510738954
A14_A15_est_70b,estimate,70b,False,27,pile_cc,0.004,0.004,near_direct,commoncrawl,official,0.17982365145228216,0.0007192946058091287
A14_A15_est_70b,estimate,70b,False,28,pile_cc,0.029,0.02902902902902903,near_direct,commoncrawl,official,0.17982365145228216,0.005220105998114297
A14_A15_est_70b,estimate,70b,False,29,pile_cc,0.011,0.010989010989010986,near_direct,commoncrawl,official,0.17982365145228216,0.00197608408189321
A14_A15_est_70b,estimate,70b,False,30,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,31,pile_cc,0.062,0.062,near_direct,commoncrawl,official,0.17982365145228216,0.011149066390041493
A14_A15_est_70b,estimate,70b,False,32,pile_cc,0.028,0.028028028028028028,near_direct,commoncrawl,official,0.17982365145228216,0.005040102343006907
A14_A15_est_70b,estimate,70b,False,33,pile_cc,0.214,0.214,near_direct,commoncrawl,official,0.17982365145228216,0.03848226141078838
A14_A15_est_70b,estimate,70b,False,34,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,35,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,36,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,37,pile_cc,0.003,0.0030060120240480957,near_direct,commoncrawl,official,0.17982365145228216,0.000540552058473794
A14_A15_est_70b,estimate,70b,False,38,pile_cc,0.648,0.6486486486486487,near_direct,commoncrawl,official,0.17982365145228216,0.11664236850958844
A14_A15_est_70b,estimate,70b,False,39,pile_cc,0.004,0.004,near_direct,commoncrawl,official,0.17982365145228216,0.0007192946058091287
A14_A15_est_70b,estimate,70b,False,40,pile_cc,0.038,0.03796203796203796,near_direct,commoncrawl,official,0.17982365145228216,0.006826472282903818
A14_A15_est_70b,estimate,70b,False,41,pile_cc,0.022,0.022,near_direct,commoncrawl,official,0.17982365145228216,0.003956120331950207
A14_A15_est_70b,estimate,70b,False,42,pile_cc,0.001,0.000999000999000999,near_direct,commoncrawl,official,0.17982365145228216,0.00017964400744483733
A14_A15_est_70b,estimate,70b,False,43,pile_cc,0.035,0.034965034965034975,near_direct,commoncrawl,official,0.17982365145228216,0.006287540260569308
A14_A15_est_70b,estimate,70b,False,44,pile_cc,0.004,0.003999999999999999,near_direct,commoncrawl,official,0.17982365145228216,0.0007192946058091284
A14_A15_est_70b,estimate,70b,False,45,pile_cc,0.005,0.004995004995004994,near_direct,commoncrawl,official,0.17982365145228216,0.0008982200372241864
A14_A15_est_70b,estimate,70b,False,46,pile_cc,0.093,0.0929070929070929,near_direct,commoncrawl,official,0.17982365145228216,0.01670689269236987
A14_A15_est_70b,estimate,70b,False,47,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,48,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,49,pile_cc,0.072,0.072,near_direct,commoncrawl,official,0.17982365145228216,0.012947302904564315
A14_A15_est_70b,estimate,70b,False,50,pile_cc,0.006,0.005999999999999998,near_direct,commoncrawl,official,0.17982365145228216,0.0010789419087136925
A14_A15_est_70b,estimate,70b,False,51,pile_cc,0.004,0.004004004004004004,near_direct,commoncrawl,official,0.17982365145228216,0.0007200146204295581
A14_A15_est_70b,estimate,70b,False,52,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,53,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,54,pile_cc,0.828,0.8271728271728273,near_direct,commoncrawl,official,0.17982365145228216,0.1487452381643253
A14_A15_est_70b,estimate,70b,False,55,pile_cc,0.013,0.013,near_direct,commoncrawl,official,0.17982365145228216,0.002337707468879668
A14_A15_est_70b,estimate,70b,False,56,pile_cc,0.282,0.2814371257485029,near_direct,commoncrawl,official,0.17982365145228216,0.05060905160633088
A14_A15_est_70b,estimate,70b,False,57,pile_cc,0.86,0.8591408591408592,near_direct,commoncrawl,official,0.17982365145228216,0.15449384640256011
A14_A15_est_70b,estimate,70b,False,58,pile_cc,0.725,0.725,near_direct,commoncrawl,official,0.17982365145228216,0.13037214730290456
A14_A15_est_70b,estimate,70b,False,59,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,60,pile_cc,0.0,0.0,near_direct,commoncrawl,official,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,61,pile_cc,0.011,0.011011011011011011,near_direct,commoncrawl,official,0.17982365145228216,0.001980040206181285
A14_A15_est_70b,estimate,70b,False,62,pile_cc,0.001,0.001,near_direct,commoncrawl,official,0.17982365145228216,0.00017982365145228216
A14_A15_est_70b,estimate,70b,False,63,pile_cc,0.068,0.068,near_direct,commoncrawl,official,0.17982365145228216,0.012228008298755188
A14_A15_est_70b,estimate,70b,False,1,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,2,ubuntu_irc,0.024,0.02404809619238477,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.004324416467790353
A14_A15_est_70b,estimate,70b,False,3,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,4,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,5,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,6,ubuntu_irc,0.026,0.026026026026026026,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.004680095032792128
A14_A15_est_70b,estimate,70b,False,7,ubuntu_irc,0.008,0.008,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0014385892116182573
A14_A15_est_70b,estimate,70b,False,8,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,9,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,10,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,11,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,12,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,13,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,14,ubuntu_irc,0.035,0.03496503496503497,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.006287540260569307
A14_A15_est_70b,estimate,70b,False,15,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,16,ubuntu_irc,0.087,0.087,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.015644657676348546
A14_A15_est_70b,estimate,70b,False,17,ubuntu_irc,0.043,0.04304304304304304,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.00774015716961775
A14_A15_est_70b,estimate,70b,False,18,ubuntu_irc,0.084,0.08408408408408409,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.015120307029020723
A14_A15_est_70b,estimate,70b,False,19,ubuntu_irc,0.023,0.02302302302302302,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.004140084067469959
A14_A15_est_70b,estimate,70b,False,20,ubuntu_irc,0.022,0.022,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.003956120331950207
A14_A15_est_70b,estimate,70b,False,21,ubuntu_irc,0.062,0.06193806193806193,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.011137928461579912
A14_A15_est_70b,estimate,70b,False,22,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,23,ubuntu_irc,0.148,0.148,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.026613900414937757
A14_A15_est_70b,estimate,70b,False,24,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,25,ubuntu_irc,0.021,0.021021021021021023,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0037800767572551807
A14_A15_est_70b,estimate,70b,False,26,ubuntu_irc,0.02,0.02002002002002002,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0036000731021477907
A14_A15_est_70b,estimate,70b,False,27,ubuntu_irc,0.003,0.003,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0005394709543568465
A14_A15_est_70b,estimate,70b,False,28,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,29,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,30,ubuntu_irc,0.004,0.003996003996003997,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0007185760297793494
A14_A15_est_70b,estimate,70b,False,31,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,32,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,33,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,34,ubuntu_irc,0.021,0.020979020979020976,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.003772524156341583
A14_A15_est_70b,estimate,70b,False,35,ubuntu_irc,0.012,0.012,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.002157883817427386
A14_A15_est_70b,estimate,70b,False,36,ubuntu_irc,0.064,0.06406406406406406,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.01152023392687293
A14_A15_est_70b,estimate,70b,False,37,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,38,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,39,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,40,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,41,ubuntu_irc,0.011,0.011,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0019780601659751037
A14_A15_est_70b,estimate,70b,False,42,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,43,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,44,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,45,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,46,ubuntu_irc,0.028,0.02797202797202797,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.005030032208455444
A14_A15_est_70b,estimate,70b,False,47,ubuntu_irc,0.017,0.016983016983016984,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0030539481265622346
A14_A15_est_70b,estimate,70b,False,48,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,49,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,50,ubuntu_irc,0.001,0.0009999999999999998,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0001798236514522821
A14_A15_est_70b,estimate,70b,False,51,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,52,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,53,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,54,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,55,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,56,ubuntu_irc,0.043,0.042914171656686616,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.00771698304635542
A14_A15_est_70b,estimate,70b,False,57,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,58,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,59,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,60,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,61,ubuntu_irc,0.0,0.0,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0
A14_A15_est_70b,estimate,70b,False,62,ubuntu_irc,0.003,0.003,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.0005394709543568465
A14_A15_est_70b,estimate,70b,False,63,ubuntu_irc,0.001,0.001,inferred,commoncrawl,inferred_proxy,0.17982365145228216,0.00017982365145228216
A14_A15_est_70b,estimate,70b,False,1,europarl,0.0,0.0,inferred,wikipedia,inferred_proxy,0.50765,0.0
A14_A15_est_70b,estimate,70b,False,2,europarl,0.04,0.04008016032064128,inferred,wikipedia,inferred_proxy,0.50765,0.02034669338677355
A14_A15_est_70b,estimate,70b,False,3,europarl,0.0,0.0,inferred,wikipedia,inferred_proxy,0.50765,0.0
