dataset,role,scale,loss_observed,index,mixture_sum_raw,mapped_share_direct_near_direct,quality_score_mapped_0_1,quality_score_proxy_0_1,proxy_low_share,proxy_middle_share,proxy_high_share,loss_mean_13_domains,p_arxiv,p_freelaw,p_nih_exporter,p_pubmed_central,p_wikipedia_en,p_dm_mathematics,p_github,p_philpapers,p_stackexchange,p_enron_emails,p_gutenberg_pg_19,p_pile_cc,p_ubuntu_irc,p_europarl,p_hackernews,p_pubmed_abstracts,p_uspto_backgrounds,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss,quality_score_soft_proxy_0_1,quality_score_soft_low_0_1,quality_score_soft_high_0_1,quality_score_soft_range_width
A8_A9_test_60m,test,60m,True,249,1.0,0.758,0.3274870585774228,0.2898706767846706,0.5109909084632518,0.3982768295041552,0.0907322620325929,3.7244341465143056,0.004,0.093,0.0,0.002,0.008,0.0,0.206,0.013,0.328,0.011,0.131,0.081,0.043,0.053,0.026,0.0,0.001,3.29156494140625,3.372425079345703,3.9432647228240967,4.44469690322876,3.152003765106201,1.9512494802474976,2.844285011291504,4.0634284019470215,4.482534885406494,3.5740807056427,4.014201641082764,5.017387866973877,4.2665205001831055,0.30766236948603615,0.2630981575039299,0.3710864904016865,0.10798833289775661
A8_A9_test_60m,test,60m,True,250,0.999,0.7447447447447448,0.4739093120557232,0.3660529996328205,0.4773114392060174,0.3132711223223239,0.2094174384716585,4.07816101037539,0.0,0.003003003003003,0.0,0.007007007007007,0.0,0.2052052052052051,0.6796796796796797,0.0,0.008008008008008,0.024024024024024,0.0,0.057057057057057,0.001001001001001,0.015015015015015,0.0,0.0,0.0,4.110737323760986,4.35637903213501,3.9378502368927,5.069919109344482,1.5109310150146484,1.7800112962722778,3.246377468109131,4.9525299072265625,4.867381572723389,4.61196231842041,4.648342609405518,5.2074174880981445,4.716253757476807,0.38826303756635355,0.3584745308131236,0.48252179996942735,0.12404726915630376
A8_A9_test_60m,test,60m,True,251,1.0,0.34,0.3730336004822826,0.1305437975940405,0.8026021142512602,0.1337081763093987,0.0636897094393411,3.837748582546528,0.078,0.202,0.0,0.456,0.243,0.0,0.0,0.0,0.008,0.0,0.011,0.0,0.0,0.002,0.0,0.0,0.0,2.905153751373291,3.108606100082397,2.769337654113769,3.794823408126831,2.8579955101013184,3.3768322467803955,3.862782001495361,4.324092864990234,4.706838130950928,5.459566116333008,4.828409671783447,3.8636393547058105,4.032654762268066,0.22174406471646135,0.12953434554725685,0.4618804241639761,0.3323460786167193
A8_A9_test_60m,test,60m,True,252,0.999,0.5395395395395394,0.493618545417449,0.2898280712770807,0.5679831916703555,0.2843774741051273,0.147639334224517,3.5872572660446167,0.008008008008008,0.0,0.002002002002002,0.009009009009009,0.3463463463463462,0.102102102102102,0.1761761761761761,0.04004004004004,0.004004004004004,0.0,0.0,0.005005005005005,0.01001001001001,0.024024024024024,0.045045045045045,0.018018018018018,0.2102102102102102,3.3586058616638184,4.445044040679932,3.421210289001465,3.750738859176636,1.584328532218933,2.1416385173797607,3.422072649002075,4.577450752258301,4.532176494598389,4.008660793304443,4.094269752502441,4.036110877990723,3.2620370388031006,0.3341597063851063,0.27763463777148056,0.5000794754554602,0.2224448376839796
A8_A9_test_60m,test,60m,True,253,1.001,0.2717282717282717,0.3544705181170541,0.1152493694992112,0.8137959972672143,0.1419092664671486,0.0442947362656369,3.563312347118671,0.0019980019980019,0.0139860139860139,0.0,0.3546453546453545,0.0099900099900099,0.0739260739260739,0.1148851148851148,0.0,0.0379620379620379,0.0089910089910089,0.0,0.1068931068931068,0.0369630369630369,0.0149850149850149,0.0,0.2247752247752247,0.0,3.4195501804351807,3.8445231914520255,2.735642671585083,4.39482307434082,1.6088268756866455,2.2001681327819824,3.280216693878174,4.681220531463623,4.510892868041992,3.764120817184448,4.508732318878174,3.3817944526672363,3.992548704147339,0.19614613129332845,0.10768604247535772,0.46602680412371467,0.35834076164835693
A8_A9_test_60m,test,60m,True,254,1.0,0.429,0.3188004097849669,0.1641418629041656,0.6961906873841133,0.279334899423442,0.0244744131924446,3.653720222986661,0.004,0.0,0.034,0.001,0.0,0.046,0.0,0.0,0.294,0.001,0.0,0.131,0.011,0.045,0.0,0.433,0.0,3.215105533599853,4.452892303466797,3.3986215591430664,4.61400032043457,1.647860407829285,2.58797287940979,2.897066831588745,4.650477886199951,4.465429782867432,3.891027688980103,4.451420783996582,3.262394905090332,3.9640920162200928,0.2170709806329903,0.14142919185153402,0.4266335257977508,0.2852043339462168
A8_A9_test_60m,test,60m,True,255,0.999,0.7087087087087087,0.4149743177387914,0.30022202854799,0.54648385028006,0.3065882423438998,0.1469279073760401,3.829012852448684,0.0,0.1041041041041041,0.0,0.08008008008008,0.5785785785785785,0.001001001001001,0.0,0.001001001001001,0.0,0.0,0.1301301301301301,0.0,0.029029029029029,0.0,0.0,0.0,0.076076076076076,4.04960823059082,3.235390901565552,3.141672372817993,3.550539493560791,2.365967273712158,4.067893505096436,4.676738262176514,3.953593015670776,4.516616344451904,3.920210599899292,4.662872791290283,4.193144798278809,3.4429194927215576,0.34172716647520895,0.3002203314631379,0.4419699368959601,0.14174960543282217
A8_A9_test_60m,test,60m,True,256,1.0,0.999,0.4413924370207162,0.4414586945836955,0.3687257640503042,0.3796310827320004,0.2516431532176953,4.086858556820796,0.031,0.0,0.0,0.0,0.001,0.0,0.833,0.0,0.0,0.0,0.0,0.134,0.0,0.001,0.0,0.0,0.0,3.1422460079193115,4.555665016174316,4.380831241607666,4.774593353271484,2.9970386028289795,1.714649319648743,3.26613450050354,4.771870136260986,4.644951343536377,4.660635471343994,4.503812789916992,5.2223005294799805,4.4944329261779785,0.44125940147445275,0.4409539685603036,0.44145869458369547,0.0005047260233918549
A10_A11_test_1b,test,1b,True,0,1.0,0.502,0.1980057349293236,0.1010686381440743,0.8199327752277203,0.1579971732564105,0.022070051515869,2.268910171230769,0.123,0.065,0.0,0.126,0.036,0.0,0.034,0.0,0.039,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.307,1.772475243,1.929630041,1.771565676,2.464135885,2.071599376,1.139918923,1.869868159,3.004983805,2.932116032,2.854564877,3.07279878,2.561388472,2.050786957,0.16467158047543118,0.10106863814407425,0.3522085789345205,0.25113994079044627
A10_A11_test_1b,test,1b,True,1,0.998,0.4308617234468938,0.3229235287313071,0.1433948695819256,0.7677807412776385,0.1776487782808712,0.05457048044149,2.2202228678461537,0.0661322645290581,0.0711422845691382,0.0,0.2114228456913827,0.0130260521042084,0.0,0.1533066132264529,0.033066132264529,0.0971943887775551,0.0,0.0,0.1012024048096192,0.0,0.0,0.0110220440881763,0.1362725450901803,0.1062124248496994,1.82132411,1.933466315,1.707535386,2.625478745,1.660228216,0.945311725,1.759435415,3.127051616,3.065447092,2.910561164,2.84590098,2.258346934,2.202809584,0.2149920576461179,0.14333880966577325,0.42805843422290774,0.2847196245571345
A10_A11_test_1b,test,1b,True,2,1.0,0.747,0.2620252776545777,0.1978595609902222,0.6464360070294883,0.3114088639605787,0.0421551290099328,2.158954113923077,0.055,0.052,0.004,0.177,0.02,0.011,0.095,0.0,0.18,0.0,0.016,0.381,0.001,0.0,0.005,0.0,0.003,1.852889061,1.95453918,1.763566494,2.495107412,1.34842858,0.982568622,1.703691363,2.664145139,2.887698889,2.552369055,2.810529253,2.56329232,2.487578113,0.23117724970353853,0.19785956099022223,0.3241683324079696,0.12630877141774738
A10_A11_test_1b,test,1b,True,3,0.998,0.6232464929859719,0.356243981422207,0.2794451713262137,0.5732722986728094,0.2945650600019536,0.1321626413252369,2.2978220733846157,0.0591182364729458,0.0831663326653306,0.0,0.1743486973947895,0.1773547094188376,0.0,0.1943887775551102,0.0,0.0,0.0,0.0,0.1923847695390781,0.0050100200400801,0.1092184368737475,0.0,0.0050100200400801,0.0,1.871118426,1.921996236,1.781103969,2.307990551,2.067314806,0.950841486,2.076438189,3.025715754,2.983541489,2.341011081,3.339028852,2.542783248,2.662802867,0.2949764168601004,0.2243197840018574,0.41328672990442133,0.18896694590256394
A10_A11_test_1b,test,1b,True,4,0.999,0.6926926926926927,0.1715556165840531,0.1202447039167446,0.7731892800153094,0.2131320321358919,0.0136786878487986,2.259644238769231,0.2012012012012012,0.004004004004004,0.014014014014014,0.2432432432432432,0.01001001001001,0.03003003003003,0.017017017017017,0.0,0.1031031031031031,0.0,0.002002002002002,0.3593593593593593,0.0,0.0,0.0,0.014014014014014,0.002002002002002,1.718078017,2.224662781,1.712182164,2.542777061,1.280074385,1.17312777,1.768723369,2.871865072,2.903541088,3.040912651,3.244347956,2.399535512,2.495547278,0.15654224645049628,0.12024470391674459,0.2748398765527174,0.15459517263597283
A10_A11_test_1b,test,1b,True,5,1.0,0.53,0.3237543435172633,0.1738112654223788,0.7195734227772843,0.2132306236006734,0.0671959536220421,2.250573700384616,0.036,0.212,0.0,0.153,0.005,0.047,0.205,0.0,0.075,0.0,0.0,0.209,0.0,0.001,0.0,0.002,0.055,1.901320457,1.78795743,1.781135678,2.64007473,1.258559084,0.924151599,1.78302002,3.031377172,2.983458757,3.038995902,3.271326735,2.564927231,2.29115331,0.24280410611027964,0.17330653939898702,0.4101853020641496,0.23687876266516258
A10_A11_test_1b,test,1b,True,6,0.998,0.5531062124248497,0.1303278041707798,0.1501157924170177,0.7450287546256872,0.2097109059145902,0.0452603394597226,2.1365596063076926,0.0420841683366733,0.1132264529058116,0.0,0.0891783567134268,0.0220440881763527,0.0070140280561122,0.0280561122244488,0.0,0.0110220440881763,0.0,0.2174348697394789,0.2324649298597194,0.0801603206412825,0.1172344689378757,0.0180360721442885,0.0110220440881763,0.0110220440881763,1.921761632,1.873723388,1.845577598,2.516471148,1.382343393,1.196356654,1.995227337,2.344593933,2.953521729,1.957720802,2.773050563,2.556264589,2.458662116,0.17303557426918156,0.09094450510555262,0.29895074940107225,0.20800624429551962
A10_A11_test_1b,test,1b,True,7,0.998,0.6422845691382765,0.2091364996771014,0.1356208195831004,0.7514874247033273,0.2257835114271442,0.0227290638695283,2.2200372773846158,0.12625250501002,0.2104208416833667,0.0,0.1232464929859719,0.0551102204408817,0.0080160320641282,0.0080160320641282,0.0,0.1292585170340681,0.0,0.0350701402805611,0.2885771543086172,0.0,0.0,0.0,0.0160320641282565,0.0,1.77666688,1.777289391,1.782250285,2.400994778,1.361461239,1.239314795,1.756182194,2.560659283,2.907395601,2.965600229,3.255798042,2.475817577,2.601054312,0.19218591587054062,0.1356208195831003,0.31591938506314815,0.18029856548004786
A10_A11_test_1b,test,1b,True,8,1.0000000000000002,0.8079999999999998,0.2321409525421604,0.1886648036158568,0.6704562216000473,0.2817579495681915,0.047785828831761,2.211698407846154,0.1839999999999999,0.0089999999999999,0.0,0.0939999999999999,0.0349999999999999,0.0069999999999999,0.1059999999999999,0.0,0.1419999999999999,0.0,0.0,0.3409999999999999,0.0,0.0,0.0019999999999999,0.0049999999999999,0.0749999999999999,1.733498216,2.150779009,1.796490788,2.457215786,1.365791748,0.973023057,1.717704773,2.984162243,2.905272961,2.983678682,2.896047123,2.544957132,2.243457784,0.21191024569655384,0.18866480361585664,0.2850386896540651,0.09637388603820846
A10_A11_test_1b,test,1b,True,9,1.0,0.617,0.2368858395612034,0.1483194567926802,0.7650373724442391,0.1732863415261615,0.0616762860295993,2.182831441846154,0.226,0.046,0.0,0.261,0.001,0.001,0.189,0.0,0.077,0.0,0.01,0.114,0.003,0.0,0.0,0.039,0.033,1.698770761,1.987907529,1.698378682,2.750323534,1.465964686,0.920929253,1.765942097,2.821070007,3.06698823,2.419606044,3.107153075,2.35053658,2.323238266,0.1967270303440437,0.1483194567926801,0.3405885130092625,0.1922690562165824
A10_A11_test_1b,test,1b,True,10,1.0000000000000002,0.4649999999999999,0.1844825151779905,0.0951588984273879,0.8232658211112232,0.1631505609227771,0.0135836179659994,2.2403361748461537,0.1069999999999999,0.2759999999999999,0.0,0.1569999999999999,0.0089999999999999,0.0,0.0239999999999999,0.0,0.0509999999999999,0.0,0.0009999999999999,0.2729999999999999,0.0,0.0029999999999999,0.0339999999999999,0.0089999999999999,0.0559999999999999,1.793516636,1.744507432,1.762725472,2.570724487,2.069928596,1.165017128,1.846324086,2.930554712,2.925321341,2.888525089,2.675413838,2.476934515,2.274876941,0.17630326423702236,0.09364472035721237,0.3573771195577652,0.2637323992005528
A10_A11_test_1b,test,1b,True,11,1.0,0.6890000000000001,0.2176921754567718,0.1528542445045288,0.7257133488896008,0.2428648132117405,0.0314218378986586,2.249554406846154,0.139,0.048,0.0,0.184,0.032,0.001,0.055,0.0,0.109,0.0,0.0,0.354,0.0,0.003,0.0,0.075,0.0,1.759275317,1.963539481,1.726604939,2.456609964,1.521095621,1.055192709,1.756072998,2.980760282,2.89629674,3.026083492,3.229554371,2.321108264,2.552013111,0.19191804087991185,0.15134006643435338,0.30786905888971583,0.15652899245536245
A10_A11_test_1b,test,1b,True,12,0.998,0.565130260521042,0.2058916469788873,0.1281944058823899,0.7812971464349371,0.1810168953653454,0.0376859581997171,2.1134832436153848,0.1012024048096192,0.0470941883767535,0.001002004008016,0.1192384769539078,0.0490981963927855,0.0921843687374749,0.0781563126252505,0.0,0.002004008016032,0.0,0.0511022044088176,0.283567134268537,0.0571142284569138,0.0,0.0,0.0611222444889779,0.0571142284569138,1.804684877,1.970746756,1.767432809,2.423353434,1.219493369,1.056476116,2.019491434,2.528429764,2.924890757,2.011688993,3.11616733,2.355455017,2.276971511,0.18107167189538112,0.1281944058823898,0.3371172233427778,0.20892281746038802
A10_A11_test_1b,test,1b,True,13,0.999,0.3303303303303303,0.1383503193530379,0.0516632222906697,0.908348763552098,0.0799760283144642,0.0116752081334375,2.301508649846154,0.0990990990990991,0.002002002002002,0.022022022022022,0.5015015015015015,0.003003003003003,0.0,0.017017017017017,0.043043043043043,0.065065065065065,0.0,0.091091091091091,0.055055055055055,0.0,0.006006006006006,0.0,0.007007007007007,0.088088088088088,1.770414352,2.378318071,1.646798015,2.721501112,1.656821814,1.183585525,1.832362771,2.482357877,3.131352186,3.132860956,3.411323905,2.357311472,2.214604392,0.12870676320189148,0.048558860114149414,0.38565911450100343,0.33710025438685404
A10_A11_test_1b,test,1b,True,14,1.0,0.8150000000000001,0.2148443089491835,0.1788497884705218,0.7017768830021431,0.2387466570546704,0.0594764599431865,2.2374433647692302,0.251,0.024,0.0,0.101,0.17,0.0,0.048,0.019,0.007,0.0,0.0,0.339,0.017,0.0,0.0,0.0,0.024,1.709278941,2.043212175,1.798157573,2.281183004,1.927816931,1.115984082,1.982399583,2.950737151,2.894127131,2.148647456,3.254193661,2.621867779,2.359158275,0.20198074524563014,0.17881757610294352,0.26901336179358454,0.09019578569064102
A10_A11_test_1b,test,1b,True,15,1.0,0.7070000000000001,0.3299311085084589,0.2346577315187202,0.6409758356883005,0.2487328655859585,0.1102912987257409,2.200567332384615,0.147,0.046,0.0,0.196,0.14,0.008,0.237,0.0,0.06,0.0,0.012,0.111,0.0,0.0,0.001,0.01,0.032,1.754067659,1.985329509,1.741275907,2.335630178,1.352117009,0.903721273,1.793732285,2.750845534,3.029270887,3.098874081,3.056008303,2.468921354,2.337581342,0.272316801574654,0.23465773151872013,0.38200274371548043,0.1473450121967603
A10_A11_test_1b,test,1b,True,16,1.0,0.514,0.128105204255617,0.0700320023301342,0.8742377829735666,0.1114604293925981,0.0143017876338351,2.269338471769231,0.228,0.016,0.0,0.204,0.02,0.036,0.02,0.004,0.002,0.0,0.0,0.244,0.0,0.004,0.0,0.196,0.026,1.700834513,2.101693392,1.690371156,2.523807049,1.270254751,1.23278451,2.11239934,3.017164888,2.95811367,3.010311501,3.344694657,2.21014311,2.328827596,0.12659484337358046,0.06800631668549788,0.31256397498738714,0.24455765830188925
A10_A11_test_1b,test,1b,True,17,1.001,0.5844155844155843,0.2934211034600634,0.2251642257713474,0.5972359630182651,0.3551996224207746,0.0475644145609601,2.2269126127692305,0.0,0.0189810189810189,0.0,0.0839160839160839,0.1588411588411588,0.0089910089910089,0.0119880119880119,0.0,0.0519480519480519,0.0,0.0009990009990009,0.3606393606393606,0.2957042957042957,0.0,0.0,0.0009990009990009,0.0069930069930069,2.271117926,2.084325552,1.865561604,2.297910452,1.372556316,1.257833362,1.856941223,2.896000391,2.891341448,1.765116104,3.238645355,2.663124948,2.489389285,0.27444086472454227,0.22516422577134737,0.38245129422990687,0.1572870684585595
A10_A11_test_1b,test,1b,True,18,1.0,0.8180000000000001,0.1643668338568208,0.1356313352709963,0.7826241667975173,0.1634889958629727,0.0538868373395098,2.2847994710769237,0.501,0.005,0.0,0.156,0.17,0.0,0.022,0.017,0.062,0.0,0.002,0.061,0.002,0.0,0.0,0.0,0.002,1.618142962,2.254678011,1.748286128,2.31829834,1.805385822,1.155425191,1.825154066,2.982484897,3.091902494,2.454433373,3.284224034,2.602948994,2.561028812,0.1571656004590604,0.13560251367895257,0.22684437009487946,0.09124185641592689
A10_A11_test_1b,test,1b,True,19,1.0,0.567,0.2547422475944446,0.1468573004078859,0.7551045233895683,0.1960763524050913,0.0488191242053402,2.200563970615385,0.101,0.03,0.0,0.272,0.021,0.099,0.124,0.0,0.113,0.0,0.054,0.154,0.0,0.001,0.0,0.011,0.02,1.782048702,2.026126862,1.7100178,2.535834551,1.207641524,0.956748188,1.741969228,2.532587109,3.001332521,3.048768464,3.281247812,2.41874416,2.364264697,0.1980346372140819,0.1463525743844941,0.3642513043860502,0.2178987300015561
A10_A11_test_1b,test,1b,True,20,0.999,0.7667667667667666,0.365679526400587,0.2919827670052729,0.5222218711659472,0.3715907236575597,0.106187405176493,2.1784147224615387,0.047047047047047,0.014014014014014,0.0,0.1631631631631631,0.2182182182182181,0.0,0.1371371371371371,0.0,0.1731731731731731,0.0,0.001001001001001,0.1901901901901901,0.029029029029029,0.007007007007007,0.011011011011011,0.008008008008008,0.001001001001001,1.876127839,2.127156258,1.777980566,2.276982307,1.705852722,0.951963186,1.713380694,2.961901045,2.961784363,2.068814743,2.811564416,2.519042107,2.566841146,0.31814195462282086,0.28844614822274767,0.3987917589818312,0.11034561075908356
A10_A11_test_1b,test,1b,True,21,1.002,0.4910179640718563,0.3156844835354685,0.1628280640944272,0.7327288782716901,0.2088861152677654,0.0583850064605444,2.149851227,0.030938123752495,0.0728542914171656,0.0,0.0528942115768463,0.1287425149700599,0.0,0.0658682634730539,0.0,0.1197604790419161,0.0,0.0888223552894211,0.0568862275449101,0.0009980039920159,0.0,0.030938123752495,0.3502994011976048,0.0009980039920159,1.906871796,1.923280239,1.772812486,2.343648434,1.605948029,1.041365027,1.762238383,2.474646503,3.054457903,2.567356814,2.737299739,2.18347252,2.574668078,0.2278518256579272,0.16282806409442704,0.41339148293358324,0.2505634188391562
A10_A11_test_1b,test,1b,True,22,1.0,0.653,0.193699063338501,0.128012115348799,0.7651262637350181,0.2137232418323654,0.0211504944326163,2.2783338171538463,0.078,0.024,0.0,0.302,0.027,0.0,0.04,0.0,0.007,0.0,0.002,0.499,0.0,0.0,0.0,0.0,0.021,1.817482591,2.027499437,1.70693171,2.443053484,1.670460384,1.143073201,1.996132016,2.819352114,2.847448587,3.080217679,3.229791853,2.487786857,2.34910971,0.1706715005762659,0.12801211534879905,0.3026400383600411,0.17462792301124205
A10_A11_test_1b,test,1b,True,23,0.999,0.5965965965965966,0.3855976981146433,0.2315414742483883,0.6235139747320229,0.2898891020391774,0.0865969232287996,2.2616511383846154,0.068068068068068,0.1811811811811811,0.0,0.1261261261261261,0.07007007007007,0.001001001001001,0.1951951951951951,0.0,0.2402402402402402,0.0,0.0,0.023023023023023,0.0,0.0,0.0,0.059059059059059,0.036036036036036,1.827135563,1.81673646,1.769877315,2.461703777,1.453074942,0.906314373,1.677154541,3.163745211,3.180683136,3.077856632,3.355683372,2.377372356,2.334127121,0.291655174590162,0.23154147424838822,0.4348340120884156,0.20329253784002738
A10_A11_test_1b,test,1b,True,24,1.0,0.3189999999999999,0.286678264728885,0.0947889337533762,0.8516048459292972,0.1072124406346529,0.0411827134360497,2.2326221901538457,0.074,0.214,0.0,0.135,0.011,0.0,0.121,0.006,0.024,0.0,0.001,0.088,0.001,0.0,0.004,0.132,0.189,1.819347143,1.784926534,1.735267162,2.643065691,2.066571151,0.990238309,1.888345957,3.042556886,3.082452297,2.609074167,2.96527544,2.271061026,2.125906709,0.18999748513972572,0.09477876142677256,0.4371600164485143,0.34238125502174177
A10_A11_test_1b,test,1b,True,25,1.0,0.6970000000000001,0.2440884577063158,0.1717339276532351,0.705025477146201,0.2464811904011276,0.0484933324526713,2.229065296769231,0.076,0.085,0.0,0.214,0.005,0.0,0.127,0.0,0.204,0.0,0.147,0.138,0.002,0.0,0.0,0.001,0.001,1.817542076,1.90008831,1.747023582,2.642925262,2.009400777,0.950198472,1.693772197,2.399357917,3.014286995,2.41114802,3.243299042,2.552621569,2.596184639,0.2133577953631234,0.17173392765323509,0.3239476050213022,0.15221367736806712
A10_A11_test_1b,test,1b,True,26,0.998,0.6192384769539078,0.2690650769091207,0.1719071914568433,0.6948580276121676,0.2664695618619779,0.0386724105258543,2.212113792,0.0501002004008016,0.0390781563126252,0.0,0.0490981963927855,0.0681362725450901,0.0190380761523046,0.0420841683366733,0.0,0.1462925851703406,0.0,0.0100200400801603,0.3026052104208416,0.0,0.0080160320641282,0.0,0.0100200400801603,0.2555110220440881,1.867398977,1.99461019,1.84950614,2.389622211,1.315774692,1.079162836,1.738507986,2.732801263,2.914672852,3.006989559,3.250029229,2.529228248,2.089175113,0.21695069480226015,0.1678612914697345,0.3599090356010385,0.192047744131304
A10_A11_test_1b,test,1b,True,27,1.001,0.6993006993006994,0.1668764312143001,0.1225485332938293,0.7996966652368183,0.1555096029387052,0.0447937318244767,2.2114889487692304,0.0669330669330669,0.0519480519480519,0.0,0.2207792207792208,0.0519480519480519,0.0,0.1008991008991009,0.0,0.0009990009990009,0.0,0.2647352647352647,0.2137862137862138,0.0259740259740259,0.0,0.0,0.0019980019980019,0.0,1.847033381,1.953591824,1.749462605,2.415326357,1.878203621,1.029386163,2.061135292,2.299435777,2.94673419,2.111459306,3.314567064,2.535692867,2.607327887,0.16155141747472695,0.12254853329382918,0.26934680504496494,0.14679827175113574
A10_A11_test_1b,test,1b,True,28,0.999,0.8888888888888888,0.2149532496660778,0.1932857020889923,0.6761345540997118,0.2611594876225919,0.0627059582776964,2.2115665394615385,0.2442442442442442,0.023023023023023,0.0,0.064064064064064,0.1511511511511511,0.0,0.073073073073073,0.0,0.02002002002002,0.0,0.017017017017017,0.3833833833833834,0.01001001001001,0.0,0.0,0.007007007007007,0.007007007007007,1.712209702,2.037532568,1.829063654,2.285975933,1.97360207,1.047486782,1.893887401,2.638953252,2.874346972,2.224412577,3.234814558,2.552971132,2.445108412,0.20796625443332606,0.19328570208899223,0.24747511081429127,0.05418940872529904
A10_A11_test_1b,test,1b,True,29,0.998,0.3647294589178356,0.2782982048099106,0.1464607635670989,0.754699273490102,0.1976799258855978,0.0476208006242999,2.1808748666923075,0.0731462925851703,0.0871743486973947,0.0260521042084168,0.1753507014028056,0.0170340681362725,0.1012024048096192,0.1002004008016032,0.0190380761523046,0.0541082164328657,0.0,0.0,0.1202404809619238,0.1342685370741483,0.0370741482965931,0.0,0.0531062124248496,0.002004008016032,1.832629085,1.913353801,1.747409821,2.601226807,1.211900973,0.993856013,1.81689918,3.069857709,3.056817055,1.868226534,3.308858234,2.355970554,2.574367501,0.21362723706396072,0.1277161992052999,0.4239986438384842,0.2962824446331843
A10_A11_test_1b,test,1b,True,30,1.0,0.7170000000000001,0.2780036659265186,0.2003832958102456,0.6860582702535087,0.2271168678724913,0.0868248618739999,2.230228607384616,0.234,0.015,0.0,0.086,0.287,0.026,0.04,0.0,0.022,0.0,0.0,0.134,0.0,0.0,0.0,0.022,0.134,1.711629391,2.115322351,1.790459871,2.235873461,1.291792054,1.128371716,1.928955317,3.046414687,2.993082285,2.756694447,3.368788235,2.445066672,2.180521409,0.23452395693326428,0.20038329581024567,0.34299357846931394,0.14261028265906828
A10_A11_test_1b,test,1b,True,31,1.001,0.5504495504495504,0.279286630182585,0.1555693328038053,0.7568812669822902,0.1750988004278085,0.068019932589901,2.2045516753076924,0.0799200799200799,0.1338661338661338,0.0,0.2547452547452547,0.0579420579420579,0.0369630369630369,0.1708291708291708,0.0,0.0149850149850149,0.0,0.0449550449550449,0.1818181818181818,0.0,0.0,0.0,0.0159840159840159,0.0079920079920079,1.815322042,1.838795066,1.720708609,2.416088104,1.268845066,0.953660727,1.903256178,2.54843412,2.972913504,3.059209029,3.306315529,2.412181263,2.443442542,0.21722644675822042,0.15556933280380525,0.3819474857448592,0.22637815294105396
A10_A11_test_1b,test,1b,True,32,0.9990000000000002,0.4694694694694694,0.2353733570437943,0.1164506018072041,0.7921829321357998,0.1827329321139913,0.0250841357502085,2.2179513809230764,0.105105105105105,0.007007007007007,0.0,0.4074074074074073,0.045045045045045,0.054054054054054,0.017017017017017,0.0,0.1261261261261261,0.0,0.009009009009009,0.1671671671671671,0.0,0.007007007007007,0.0,0.047047047047047,0.008008008008008,1.770895004,2.194992304,1.664762259,2.455331326,1.242625635,1.159087777,1.751788855,2.811875153,2.989976645,2.768311875,3.303146826,2.29782962,2.422744673,0.17643845961490195,0.1129139830246789,0.37982442888242174,0.2669104458577428
A10_A11_test_1b,test,1b,True,33,0.999,0.8428428428428427,0.1605848161598626,0.149755128624081,0.7422453685734429,0.2159990056049519,0.041755625821605,2.2848637036153843,0.2952952952952952,0.029029029029029,0.0,0.061061061061061,0.1241241241241241,0.0,0.006006006006006,0.0,0.006006006006006,0.0,0.047047047047047,0.3643643643643643,0.0,0.026026026026026,0.004004004004004,0.0,0.037037037037037,1.694593787,2.018740892,1.837630868,2.310950279,2.025455408,1.371160507,2.071642399,2.523039088,2.886336088,3.108337993,2.883659234,2.648759076,2.322922528,0.1620764163662407,0.136619116003273,0.21512859380040456,0.07850947779713155
A10_A11_test_1b,test,1b,True,34,0.999,0.7817817817817817,0.1475169893699975,0.1162600324495557,0.7711811938603336,0.225117547380221,0.0037012587594452,2.2607303840769237,0.1421421421421421,0.1221221221221221,0.001001001001001,0.065065065065065,0.0,0.001001001001001,0.006006006006006,0.003003003003003,0.001001001001001,0.0,0.014014014014014,0.6186186186186186,0.001001001001001,0.0,0.0,0.0,0.025025025025025,1.773963928,1.836924434,1.839129567,2.672827005,1.54620685,1.39827621,2.149958134,2.639478547,2.817120314,2.497406466,3.232984467,2.639764184,2.345454887,0.15039221743297096,0.11625494119499934,0.22610457327123926,0.10984963207623992
A10_A11_test_1b,test,1b,True,35,1.0,0.7210000000000001,0.1779674356384465,0.1295829791028665,0.7788777618450624,0.1830785181041421,0.0380437200507954,2.259474341615385,0.279,0.01,0.0,0.184,0.0,0.0,0.108,0.0,0.097,0.0,0.039,0.198,0.0,0.0,0.0,0.083,0.002,1.679174662,2.157022953,1.714757085,2.772733688,1.998600162,0.97308594,1.75348568,2.588482193,2.984440327,2.655125073,3.272802458,2.302544055,2.520912165,0.16322903450701745,0.12958297910286648,0.2699488710953199,0.14036589199245342
