mapping_version,quality_score_version,dataset,role,scale_label,total_scale_tokens,log10_scale,index,mixture_domain,proportion,quality_domain,mapping_type,mapped,quality_model,quality_score_0_100,quality_contribution_0_100,quality_contribution_status
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,pile_cc,0.6890000000000001,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,44.3273041580053,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,ubuntu_irc,0.114,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,europarl,0.008,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,hackernews,0.022,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,161,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,arxiv,0.01001001001001,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.6392628588110785,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,freelaw,0.085085085085085,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,wikipedia_en,0.006006006006006,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.3669724139364857,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,dm_mathematics,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,github,0.6506506506506506,github,direct,True,TOPSIS_CRITIC,51.70140753241471,33.63955445052008,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,enron_emails,0.005005005005005,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,pile_cc,0.01001001001001,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.6440011006362713,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,hackernews,0.03003003003003,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,162,uspto_backgrounds,0.2022022022022022,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,arxiv,0.1988011988011988,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,12.69591364580433,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,freelaw,0.0009990009990009,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,nih_exporter,0.0299700299700299,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,pubmed_central,0.1118881118881119,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,dm_mathematics,0.0239760239760239,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,github,0.0119880119880119,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.6197970932956763,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,philpapers,0.0029970029970029,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,stackexchange,0.5624375624375625,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,34.526845842306884,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,enron_emails,0.0059940059940059,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,pile_cc,0.0159840159840159,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,1.028343016240771,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,ubuntu_irc,0.0009990009990009,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,europarl,0.0069930069930069,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,hackernews,0.0079920079920079,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,pubmed_abstracts,0.0189810189810189,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,163,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,freelaw,0.0259740259740259,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,nih_exporter,0.0179820179820179,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,pubmed_central,0.0739260739260739,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,wikipedia_en,0.4265734265734266,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,26.06402323178966,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,dm_mathematics,0.0249750249750249,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,github,0.0109890109890109,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.5681473355210361,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,gutenberg_pg_19,0.1368631368631369,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,7.668786519349104,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,pile_cc,0.0009990009990009,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.06427143851504215,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,ubuntu_irc,0.0799200799200799,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,europarl,0.0019980019980019,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,hackernews,0.0029970029970029,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,164,uspto_backgrounds,0.1968031968031968,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,arxiv,0.003003003003003,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.19177885764332356,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,freelaw,0.079079079079079,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,nih_exporter,0.028028028028028,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,pubmed_central,0.059059059059059,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,wikipedia_en,0.004004004004004,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.24464827595765712,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,dm_mathematics,0.1311311311311311,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,github,0.002002002002002,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.10350632138621553,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,stackexchange,0.007007007007007,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.430145258610376,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,enron_emails,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,gutenberg_pg_19,0.1401401401401401,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,7.8524052725834075,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,pile_cc,0.01001001001001,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.6440011006362713,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,ubuntu_irc,0.087087087087087,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,europarl,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,hackernews,0.005005005005005,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,pubmed_abstracts,0.05005005005005,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,165,uspto_backgrounds,0.3923923923923924,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,arxiv,0.0209790209790209,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,1.3397697817180398,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,freelaw,0.2757242757242757,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,nih_exporter,0.0189810189810189,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,pubmed_central,0.0559440559440559,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,wikipedia_en,0.0329670329670329,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,2.014315612761257,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,github,0.0769230769230769,github,direct,True,TOPSIS_CRITIC,51.70140753241471,3.9770313486472846,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,stackexchange,0.0049950049950049,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.30663273394588114,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,enron_emails,0.0009990009990009,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,gutenberg_pg_19,0.0339660339660339,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,1.903202493853058,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,pile_cc,0.0009990009990009,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.06427143851504215,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,pubmed_abstracts,0.4605394605394606,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,166,uspto_backgrounds,0.0169830169830169,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,arxiv,0.1951951951951952,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,12.465625746816045,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,freelaw,0.023023023023023,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,nih_exporter,0.002002002002002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,pubmed_central,0.022022022022022,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,dm_mathematics,0.2382382382382382,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,github,0.2582582582582582,github,direct,True,TOPSIS_CRITIC,51.70140753241471,13.352315458821815,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,stackexchange,0.002002002002002,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.12289864531725028,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,gutenberg_pg_19,0.04004004004004,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,2.2435443635952574,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,pile_cc,0.002002002002002,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.12880022012725426,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,europarl,0.1071071071071071,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,pubmed_abstracts,0.073073073073073,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,167,uspto_backgrounds,0.037037037037037,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,freelaw,0.003,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,wikipedia_en,0.036,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,2.1996326491352973,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,dm_mathematics,0.002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A8_A9_validation_60m,validation,60M,60000000,7.778151250383644,168,github,0.003,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.15510422259724413,observed_mapping
