recipe,role,index,mapped_mass,unmapped_mass,q_partial_raw,q_scenario_low,q_scenario_mid,q_scenario_high,status
A8_A9_validation_60m,validation,160,0.23099999999999998,0.769,12.736786622255096,52.49516901468201,59.944061217613395,62.21094757654548,conditional_scenario_only
A8_A9_validation_60m,validation,161,0.752,0.2479999999999999,48.17942274666686,61.0013718147057,63.403615333986565,64.13467881515062,conditional_scenario_only
A8_A9_validation_60m,validation,162,0.676,0.32300000000000006,35.25450103308002,51.954055666049975,55.082784120597225,56.03493534808105,conditional_scenario_only
A8_A9_validation_60m,validation,163,0.79,0.21099999999999985,48.91977049724532,59.828767486584816,61.87261177113426,62.49460529744722,conditional_scenario_only
A8_A9_validation_60m,validation,164,0.576,0.42499999999999993,34.39959375370002,56.37269195497627,60.48943992148581,61.74227048396453,conditional_scenario_only
A8_A9_validation_60m,validation,165,0.16600000000000004,0.8330000000000001,9.45701860173044,52.5242910762319,60.5931170905906,63.048664993048895,conditional_scenario_only
A8_A9_validation_60m,validation,166,0.171,0.8299999999999998,9.614828632850031,52.52699688475424,60.56676350170228,63.01346789430778,conditional_scenario_only
A8_A9_validation_60m,validation,167,0.497,0.502,28.28487125024295,54.238977831515136,59.10158366489817,60.58139764693186,conditional_scenario_only
A8_A9_validation_60m,validation,168,0.884,0.11599999999999999,53.84130928373424,59.83867255749435,60.962302590706365,61.304251638347615,conditional_scenario_only
A8_A9_validation_60m,validation,169,0.141,0.859,8.444239105381445,52.85574817572568,61.17642230097674,63.70861395549255,conditional_scenario_only
A8_A9_validation_60m,validation,170,0.628,0.3729999999999999,40.01409056229505,59.29871557188574,62.91176731661058,64.01131037497426,conditional_scenario_only
A8_A9_validation_60m,validation,171,0.747,0.253,45.720333151620196,58.800789257321114,61.251465105619744,61.99726776987178,conditional_scenario_only
A8_A9_validation_60m,validation,172,0.753,0.2460000000000001,47.29520932300216,60.01375557597619,62.39662616364995,63.1217939715788,conditional_scenario_only
A8_A9_validation_60m,validation,173,0.719,0.281,45.96321316064976,60.491308677258296,63.21320556805637,64.04154765760111,conditional_scenario_only
A8_A9_validation_60m,validation,174,0.874,0.125,47.24860782601174,53.71128376756358,54.92209199300756,55.29057157020719,conditional_scenario_only
A8_A9_validation_60m,validation,175,0.38999999999999996,0.6100000000000001,20.53163463817671,52.06949323294969,57.97823737311633,59.77641770985049,conditional_scenario_only
A8_A9_validation_60m,validation,176,0.264,0.7370000000000001,16.748505642899595,54.85244299428924,61.99136829150697,64.16392387867594,conditional_scenario_only
A8_A9_validation_60m,validation,177,0.622,0.378,39.883960559552186,59.42709260680495,63.088576680547554,64.20285892199922,conditional_scenario_only
A8_A9_validation_60m,validation,178,0.47600000000000003,0.524,27.440848505928898,54.532386052914205,59.608094133975385,61.15276052159621,conditional_scenario_only
A8_A9_validation_60m,validation,179,0.6729999999999999,0.32599999999999996,42.81341589267633,59.66807474824353,62.82586260020143,63.78685733753805,conditional_scenario_only
A8_A9_validation_60m,validation,180,0.19499999999999998,0.8060000000000002,11.563082881960664,53.234417353086926,61.04170879074974,63.417665104532915,conditional_scenario_only
A8_A9_validation_60m,validation,181,0.598,0.402,36.06255536337445,56.84652119140517,60.74048044443302,61.925510764707006,conditional_scenario_only
A8_A9_validation_60m,validation,182,0.7370000000000001,0.2639999999999998,46.54938183296416,60.19855342152163,62.75578039365932,63.53400926070493,conditional_scenario_only
A8_A9_validation_60m,validation,183,0.214,0.786,13.33837301250861,53.97567933298658,61.58924145457835,63.906241036009575,conditional_scenario_only
A8_A9_validation_60m,validation,184,0.837,0.16399999999999992,52.40965798922959,60.8886888245456,62.47726921632811,62.960714421614014,conditional_scenario_only
A8_A9_validation_60m,validation,185,0.993,0.007000000000000006,63.76022397047201,64.12213382319892,64.18993908382377,64.21057394014696,conditional_scenario_only
A8_A9_validation_60m,validation,186,0.991,0.009000000000000008,62.634246716038476,63.09955938383021,63.18673757606218,63.21326810562055,conditional_scenario_only
A8_A9_validation_60m,validation,187,0.8190000000000001,0.18099999999999994,49.792731542554215,59.150686305921276,60.90393661636416,61.437495044149216,conditional_scenario_only
A8_A9_validation_60m,validation,188,0.45499999999999996,0.5460000000000002,27.81112839800948,56.040096910707916,61.32890723944724,62.938426032655194,conditional_scenario_only
A8_A9_validation_60m,validation,189,0.7570000000000001,0.242,48.65986743349571,61.17160805634008,63.515732780799624,64.22910924225809,conditional_scenario_only
A8_A9_validation_60m,validation,190,0.6679999999999999,0.33299999999999996,41.14064723671612,58.35721594501022,61.58280905759299,62.564438651252786,conditional_scenario_only
A8_A9_validation_60m,validation,191,0.139,0.861,8.213196626216765,52.728108511625834,61.06815556848399,63.606242896234995,conditional_scenario_only
A8_A9_validation_60m,validation,192,0.643,0.3570000000000002,37.41793219071088,55.87533467978294,59.33340297165096,60.385780644133085,conditional_scenario_only
A8_A9_validation_60m,validation,193,0.8660000000000001,0.133,55.222770314109724,62.09905751592088,63.38735746779328,63.77941973793368,conditional_scenario_only
A8_A9_validation_60m,validation,194,0.997,0.0030000000000000027,63.4474323507153,63.60253657331255,63.631595970723204,63.64043948057599,conditional_scenario_only
A8_A9_validation_60m,validation,195,0.118,0.881,7.5504983476169025,53.09943838367426,61.63321475660346,64.23025881670641,conditional_scenario_only
A8_A9_validation_60m,validation,196,0.313,0.687,18.553714730660673,54.072581705429585,60.72718371246972,62.75234746875885,conditional_scenario_only
A8_A9_validation_60m,validation,197,0.8300000000000001,0.17100000000000004,50.626892026838675,59.467832714881595,61.12421836728896,61.62829842889805,conditional_scenario_only
A8_A9_validation_60m,validation,198,0.8969999999999999,0.10300000000000009,49.25807767421947,54.58332265005819,55.58102862782403,55.88465579943652,conditional_scenario_only
A8_A9_validation_60m,validation,199,0.508,0.492,29.98456558487431,55.42165809082235,60.18739926616987,61.63773488202759,conditional_scenario_only
A8_A9_validation_60m,validation,200,0.40700000000000003,0.592,23.85487205888586,54.46210531807537,60.19649307377807,61.94161235139549,conditional_scenario_only
A8_A9_validation_60m,validation,201,0.395,0.605,23.84969721283742,55.12904876994832,60.9893605810972,62.772801734743375,conditional_scenario_only
A8_A9_validation_60m,validation,202,0.07200000000000001,0.9279999999999999,4.573767986730707,52.55267417681156,61.54171444250769,64.27730682363769,conditional_scenario_only
A8_A9_validation_60m,validation,203,0.49300000000000005,0.508,30.59306405144807,56.85737907791474,61.7781037061191,63.27560470785836,conditional_scenario_only
A8_A9_validation_60m,validation,204,0.418,0.5820000000000003,25.41219645218994,55.50241563605532,61.13993873372251,62.85557964516395,conditional_scenario_only
A8_A9_validation_60m,validation,205,0.901,0.09899999999999998,56.663236902651136,61.78167624836019,62.74063636291183,63.03247218805393,conditional_scenario_only
A8_A9_validation_60m,validation,206,0.266,0.733,14.614465880349318,52.511597601609296,59.61177703561282,61.772541276311415,conditional_scenario_only
A8_A9_validation_60m,validation,207,0.561,0.43899999999999995,29.42177808498929,52.11869599171935,56.371054479478616,57.66515475460369,conditional_scenario_only
A8_A9_validation_60m,validation,208,0.742,0.258,38.36244438905172,51.70140753241471,54.20051570973109,54.961057557071115,conditional_scenario_only
A8_A9_validation_60m,validation,209,0.118,0.882,7.503178675992591,53.10382011958237,61.64728295831512,64.24727485503566,conditional_scenario_only
A8_A9_validation_60m,validation,210,0.557,0.44400000000000006,33.26875930076433,56.224184245156465,60.524975061933496,61.83381452014656,conditional_scenario_only
A8_A9_validation_60m,validation,211,0.8510000000000001,0.1479999999999999,51.75018916602453,59.401997480821905,60.83559441974758,61.271874239151934,conditional_scenario_only
A8_A9_validation_60m,validation,212,0.173,0.8260000000000001,10.62592751681874,53.331290138593296,61.33231089232714,63.76722393846225,conditional_scenario_only
A8_A9_validation_60m,validation,213,0.533,0.46699999999999997,34.02647671219307,58.17103402983074,62.694613560089465,64.07125326050726,conditional_scenario_only
A8_A9_validation_60m,validation,214,0.245,0.754,15.500719380347306,54.483580659788,61.78717587566611,64.00984468533423,conditional_scenario_only
A8_A9_validation_60m,validation,215,0.277,0.7250000000000002,17.650107197084846,55.13362765808553,62.15631536566063,64.29349691341845,conditional_scenario_only
A8_A9_validation_60m,validation,216,0.9829999999999999,0.017000000000000126,51.954967006453465,52.833890934504524,52.9985608531649,53.04867407566405,conditional_scenario_only
A8_A9_validation_60m,validation,217,0.9400000000000001,0.05999999999999994,59.13406370186111,62.23614815380599,62.8173361020191,62.99420629907492,conditional_scenario_only
A8_A9_validation_60m,validation,218,0.583,0.4179999999999999,37.21365914242583,58.82484749097518,62.87379019685986,64.1059859030154,conditional_scenario_only
A8_A9_validation_60m,validation,219,0.559,0.43900000000000017,34.11100725581161,56.80792516254168,61.060283650300946,62.35438392542602,conditional_scenario_only
A8_A9_validation_60m,validation,220,0.19100000000000003,0.8089999999999999,10.793868332245726,52.620307025969225,60.456657861042686,62.841457684678645,conditional_scenario_only
A8_A9_validation_60m,validation,221,0.064,0.938,3.6075027221913634,52.10342298759636,61.189327911328014,63.954398658633984,conditional_scenario_only
A8_A9_validation_60m,validation,222,0.9339999999999999,0.06600000000000006,57.34007881008603,60.7523717072254,61.391678450259825,61.58623566702123,conditional_scenario_only
A8_A9_validation_60m,validation,223,0.852,0.1489999999999999,49.58181733197613,57.285327054305924,58.728610459035146,59.167838115057094,conditional_scenario_only
A8_A9_validation_60m,validation,224,0.022,0.9790000000000001,1.4090165953848677,52.02469456961888,61.50774459129616,64.3936766399236,conditional_scenario_only
A8_A9_validation_60m,validation,225,0.869,0.13,53.703967211603114,60.42515019081703,61.68439074527877,62.06760950556638,conditional_scenario_only
A8_A9_validation_60m,validation,226,0.193,0.8070000000000002,11.563333749176598,53.286369627835285,61.103347531301644,63.48225168170241,conditional_scenario_only
A8_A9_validation_60m,validation,227,0.969,0.031000000000000028,54.09014889652244,55.6928925300273,55.99317296993741,56.084555905082915,conditional_scenario_only
A8_A9_validation_60m,validation,228,0.9810000000000001,0.019999999999999796,62.27480781335181,63.308835964000096,63.50256528007113,63.56152201242307,conditional_scenario_only
A8_A9_validation_60m,validation,229,0.968,0.030000000000000027,61.17925027969539,62.73029250566783,63.02088647977439,63.1093215783023,conditional_scenario_only
A8_A9_validation_60m,validation,230,0.465,0.5350000000000001,25.605219896219076,53.26547292606095,58.44773213096121,60.024824721375595,conditional_scenario_only
A8_A9_validation_60m,validation,231,0.793,0.21000000000000008,46.253990107408384,57.11128568921548,59.145443507961375,59.76448919765674,conditional_scenario_only
A8_A9_validation_60m,validation,232,0.145,0.855,8.71179326626764,52.91649670648222,61.19842496851907,63.71882527656449,conditional_scenario_only
A8_A9_validation_60m,validation,233,0.29300000000000004,0.706,15.339737197790855,51.84093091567564,58.679575772983256,60.76074842500673,conditional_scenario_only
A8_A9_validation_60m,validation,234,0.822,0.17800000000000005,52.495806287993105,61.69865682876293,63.42284774179516,63.947562659727424,conditional_scenario_only
A8_A9_validation_60m,validation,235,0.29200000000000004,0.708,18.734270457910345,55.338866990859955,62.19688477977468,64.28395310503335,conditional_scenario_only
A8_A9_validation_60m,validation,236,0.46699999999999997,0.533,25.710917071278516,53.26776728605556,58.430653559348706,60.0018504765279,conditional_scenario_only
A8_A9_validation_60m,validation,237,0.865,0.13600000000000012,47.457931729671444,54.48932315407985,55.80668250336291,56.207588283356095,conditional_scenario_only
A8_A9_validation_60m,validation,238,0.037,0.962,2.3629073050233917,52.09966135120634,61.41804145422324,64.25386028035155,conditional_scenario_only
A8_A9_validation_60m,validation,239,0.358,0.642,21.993530417674034,55.185834053484285,61.40454509936458,63.29705620786184,conditional_scenario_only
A8_A9_validation_60m,validation,240,0.713,0.28700000000000003,44.01536679446003,58.85367075626306,61.63368644188244,62.47971555113277,conditional_scenario_only
A8_A9_validation_60m,validation,241,0.8620000000000001,0.139,45.27460134356672,52.461096990572365,53.80751573726608,54.21726502711206,conditional_scenario_only
A8_A9_validation_60m,validation,242,0.625,0.375,36.91692545070559,56.30495327536111,59.93737795169306,61.04281668329193,conditional_scenario_only
A8_A9_validation_60m,validation,243,0.46499999999999997,0.535,28.835757895469435,56.49601092531131,61.67827013021156,63.255362720625946,conditional_scenario_only
A8_A9_validation_60m,validation,244,0.607,0.393,37.341476045636846,57.66012920587583,61.46691026667172,62.62541005738733,conditional_scenario_only
A8_A9_validation_60m,validation,245,0.527,0.473,33.378665400088764,57.83343116292092,62.41512948800096,63.80945620812433,conditional_scenario_only
A8_A9_validation_60m,validation,246,0.884,0.11599999999999999,52.56559699972476,58.56296027348487,59.686590306696885,60.028539354338136,conditional_scenario_only
A8_A9_validation_60m,validation,247,0.984,0.017999999999999794,55.473200261005125,56.40382559658858,56.57818198105251,56.63124304016926,conditional_scenario_only
A8_A9_validation_60m,validation,248,0.994,0.006000000000000005,60.77119533547005,61.08140378066454,61.13952257548585,61.15720959519143,conditional_scenario_only
A8_A9_validation_60m,validation,249,0.758,0.242,44.081421788841126,56.59316241168548,58.93728713614504,59.65066359760351,conditional_scenario_only
A8_A9_validation_60m,validation,250,0.7440000000000001,0.255,39.26349416855045,52.4473530893162,54.91740186922193,55.66910020670916,conditional_scenario_only
A8_A9_validation_60m,validation,251,0.33999999999999997,0.66,20.936245142067385,55.0591741134611,61.45224154380533,63.39781371141934,conditional_scenario_only
A8_A9_validation_60m,validation,252,0.539,0.4600000000000001,31.318490440045508,55.101137904956275,59.55691217459014,60.91291701868475,conditional_scenario_only
A8_A9_validation_60m,validation,253,0.272,0.7290000000000001,15.901055806420427,53.59138189755076,60.652815468340066,62.801788362568274,conditional_scenario_only
A8_A9_validation_60m,validation,254,0.429,0.571,26.73146220307191,56.25296590408071,61.783937877908826,63.46715258655671,conditional_scenario_only
A8_A9_validation_60m,validation,255,0.708,0.29100000000000004,42.60055186250851,57.645661454441196,60.46442300327479,61.32224345899551,conditional_scenario_only
A8_A9_validation_60m,validation,256,0.999,0.0010000000000000009,53.72909166265142,53.78079307018383,53.79047953598739,53.79342737260498,conditional_scenario_only
A10_A11_validation_1b,validation,0,0.502,0.498,31.577319483015156,57.32462043415768,62.14848040432651,63.61650303988981,conditional_scenario_only
A10_A11_validation_1b,validation,1,0.43000000000000005,0.568,25.372073294608622,54.73847277302018,60.24038534943763,61.91475654823273,conditional_scenario_only
A10_A11_validation_1b,validation,2,0.747,0.253,46.104324652199736,59.184780757900654,61.635456606199284,62.381259270451324,conditional_scenario_only
A10_A11_validation_1b,validation,3,0.622,0.376,36.96526911340625,56.40499834559418,60.047109487729685,61.15549605594615,conditional_scenario_only
A10_A11_validation_1b,validation,4,0.692,0.30700000000000005,43.85780314379135,59.73013525624267,62.70388025793309,63.60886609953537,conditional_scenario_only
A10_A11_validation_1b,validation,5,0.53,0.47,31.253591904667584,55.553253444902495,60.10589237257187,61.49137558284246,conditional_scenario_only
A10_A11_validation_1b,validation,6,0.552,0.44599999999999995,33.234286726410645,56.293114485867605,60.61327823425174,61.9280133657,conditional_scenario_only
A10_A11_validation_1b,validation,7,0.641,0.357,40.22967679367497,58.68707928274702,62.14514757461504,63.19752524709716,conditional_scenario_only
A10_A11_validation_1b,validation,8,0.808,0.19200000000000017,50.025110214044986,59.95178046026862,61.81158189455058,62.377566525129204,conditional_scenario_only
A10_A11_validation_1b,validation,9,0.617,0.383,36.88702258545166,56.6886616703665,60.39857807312686,61.52759949766651,conditional_scenario_only
A10_A11_validation_1b,validation,10,0.465,0.5350000000000001,29.374477297688983,57.034730327530866,62.216989532431114,63.7940821228455,conditional_scenario_only
A10_A11_validation_1b,validation,11,0.689,0.31100000000000005,43.14179393665479,59.220931679235775,62.2334225441404,63.15019973221307,conditional_scenario_only
A10_A11_validation_1b,validation,12,0.564,0.43400000000000016,34.66419275379787,57.102603622865864,61.30652978160738,62.58589087364447,conditional_scenario_only
A10_A11_validation_1b,validation,13,0.33,0.669,20.012235426775636,54.60047706596109,61.08072268853728,63.05282538570967,conditional_scenario_only
A10_A11_validation_1b,validation,14,0.815,0.18500000000000005,51.13779478403988,60.70255517753661,62.49455135119371,63.03990112544915,conditional_scenario_only
A10_A11_validation_1b,validation,15,0.7070000000000001,0.2929999999999999,41.69205386531317,56.84056627231068,59.678700752751375,60.54241688170729,conditional_scenario_only
A10_A11_validation_1b,validation,16,0.514,0.486,32.637353252109946,57.7642373128635,62.4718596933897,63.90450828954184,conditional_scenario_only
A10_A11_validation_1b,validation,17,0.585,0.41600000000000015,36.80885431792404,58.31663985140857,62.34620962568614,63.57250965860649,conditional_scenario_only
A10_A11_validation_1b,validation,18,0.8180000000000001,0.18199999999999994,51.36221879435288,60.77187496525235,62.53481174149879,63.071318005901446,conditional_scenario_only
A10_A11_validation_1b,validation,19,0.5670000000000001,0.43299999999999994,34.01447702424201,56.40118648577758,60.59542617871554,61.87183943413503,conditional_scenario_only
A10_A11_validation_1b,validation,20,0.766,0.2330000000000001,46.30454094034919,58.35096889540183,60.60791542762941,61.29476135952951,conditional_scenario_only
A10_A11_validation_1b,validation,21,0.49199999999999994,0.51,29.294617627785787,55.66233546931729,60.60243302912875,62.1058297041032,conditional_scenario_only
A10_A11_validation_1b,validation,22,0.653,0.347,41.344344257717324,59.28473267146523,62.645936305297724,63.66883561160388,conditional_scenario_only
A10_A11_validation_1b,validation,23,0.596,0.40300000000000014,34.91428933528998,55.749956570853115,59.65360228968452,60.8415804465761,conditional_scenario_only
A10_A11_validation_1b,validation,24,0.319,0.681,18.84467885405122,54.053337383625646,60.64982059584446,62.657297332428016,conditional_scenario_only
A10_A11_validation_1b,validation,25,0.6970000000000001,0.30299999999999994,41.36335726526135,57.028883747583,59.963882886059224,60.857077381191104,conditional_scenario_only
A10_A11_validation_1b,validation,26,0.618,0.3800000000000001,38.47177788454689,58.11831274686449,61.7991697522142,62.91934766690105,conditional_scenario_only
A10_A11_validation_1b,validation,27,0.7,0.30099999999999993,41.35571514432453,56.917838811581355,59.83346501845047,60.72076384034716,conditional_scenario_only
A10_A11_validation_1b,validation,28,0.888,0.11099999999999999,55.40374266319341,61.14259889929144,62.2177966034857,62.54500646803897,conditional_scenario_only
A10_A11_validation_1b,validation,29,0.364,0.6340000000000001,21.906038775910073,54.68473115146101,60.825950470912886,62.69487888646938,conditional_scenario_only
A10_A11_validation_1b,validation,30,0.717,0.28300000000000003,44.51932707991039,59.15082541158375,61.89209523398894,62.72633299676888,conditional_scenario_only
A10_A11_validation_1b,validation,31,0.5509999999999999,0.4500000000000002,32.645162790269396,55.91079617985602,60.26970579145437,61.59623226937301,conditional_scenario_only
A10_A11_validation_1b,validation,32,0.469,0.5300000000000002,29.317240783873018,56.71898677605283,61.85281365193532,63.41516705926173,conditional_scenario_only
A10_A11_validation_1b,validation,33,0.842,0.15700000000000014,53.14617110962922,61.263292092218336,62.784067223375985,63.24687757233871,conditional_scenario_only
A10_A11_validation_1b,validation,34,0.781,0.21800000000000008,49.98397541908603,61.25488226115244,63.36653180632675,64.0091601889629,conditional_scenario_only
A10_A11_validation_1b,validation,35,0.7210000000000001,0.2789999999999999,44.27971292371429,58.70440562525799,61.40692958444896,62.22937600075852,conditional_scenario_only
A10_A11_validation_1b,validation,36,0.138,0.862,8.37106847022659,52.93768176316807,61.28741528582978,63.82845045019838,conditional_scenario_only
A10_A11_validation_1b,validation,37,0.516,0.484,31.01962439835878,56.0431056440475,60.7313550929666,62.15810801588354,conditional_scenario_only
A10_A11_validation_1b,validation,38,0.675,0.32299999999999995,42.005120379661015,58.704675012630965,61.833403467178215,62.78555469466204,conditional_scenario_only
A10_A11_validation_1b,validation,39,0.6799999999999999,0.32000000000000006,42.0057990194241,58.550249429796814,61.649918486933416,62.593226204564445,conditional_scenario_only
A10_A11_validation_1b,validation,40,0.506,0.494,31.872286860125037,57.412782181137906,62.19789628809253,63.654127577185434,conditional_scenario_only
A10_A11_validation_1b,validation,41,0.794,0.20400000000000007,50.0567230552426,60.6038101918552,62.57984921577979,63.181207885769574,conditional_scenario_only
A10_A11_validation_1b,validation,42,0.802,0.19900000000000007,50.25787299108645,60.546453090036984,62.474059784943805,63.0606792718456,conditional_scenario_only
A10_A11_validation_1b,validation,43,0.595,0.405,34.56421386897246,55.50328391960042,59.42630257003893,60.620176400165704,conditional_scenario_only
A10_A11_validation_1b,validation,44,0.711,0.28900000000000003,44.25538785348985,59.197094630357704,61.996483247584194,62.84840803006972,conditional_scenario_only
A10_A11_validation_1b,validation,45,0.592,0.40900000000000014,35.87544871522803,57.02132439598566,60.98308890963837,62.18875408623554,conditional_scenario_only
A10_A11_validation_1b,validation,46,0.68,0.31999999999999995,40.79512101293825,57.33957142331096,60.43924048044755,61.382548198078595,conditional_scenario_only
A10_A11_validation_1b,validation,47,0.7110000000000001,0.2889999999999999,44.011351541423004,58.95305831829085,61.75244693551734,62.60437171800287,conditional_scenario_only
A10_A11_validation_1b,validation,48,0.7609999999999999,0.2380000000000001,46.00777462748897,58.31270962020368,60.61808848144902,61.319673596437106,conditional_scenario_only
A10_A11_validation_1b,validation,49,0.385,0.6159999999999999,22.72254277132685,54.570609811294304,60.537472746282255,62.353340102722,conditional_scenario_only
A10_A11_validation_1b,validation,50,0.6559999999999999,0.3440000000000001,40.73318490022787,58.518469091378535,61.850613327800374,62.86466912425374,conditional_scenario_only
A10_A11_validation_1b,validation,51,0.532,0.46799999999999997,30.468716234255076,54.66497495942516,59.198240955487435,60.577828492522826,conditional_scenario_only
A10_A11_validation_1b,validation,52,0.802,0.19799999999999995,45.45367091237794,55.69054960379605,57.60846983289932,58.19214148318352,conditional_scenario_only
A10_A11_validation_1b,validation,53,0.556,0.44500000000000006,35.24694608781858,58.254072439743126,62.56454972232371,63.87633701715437,conditional_scenario_only
A10_A11_validation_1b,validation,54,0.42,0.579,23.520473288413733,53.45558824968185,59.06405194993838,60.77084935152703,conditional_scenario_only
A10_A11_validation_1b,validation,55,0.745,0.255,47.13880432751458,60.32266324828033,62.79271202818606,63.544410365673286,conditional_scenario_only
A10_A11_validation_1b,validation,56,0.694,0.30600000000000005,43.792306986492434,59.61293769141134,62.57699622729821,63.479034232282885,conditional_scenario_only
A10_A11_validation_1b,validation,57,0.775,0.22599999999999987,48.12300913696063,59.80752723928635,61.99666851088907,62.66287958646599,conditional_scenario_only
A10_A11_validation_1b,validation,58,0.719,0.28,44.596103291427006,59.072497400503124,61.78470782549765,62.6101020784248,conditional_scenario_only
A10_A11_validation_1b,validation,59,0.48500000000000004,0.5149999999999999,30.356193288594852,56.982418167788424,61.97094805661764,63.48908391468008,conditional_scenario_only
A10_A11_validation_1b,validation,60,0.733,0.2679999999999999,43.75765298449876,57.6136302031859,60.2096030385378,60.999623252053794,conditional_scenario_only
A10_A11_validation_1b,validation,61,0.5730000000000001,0.42699999999999994,35.81492691555136,57.89142793189244,62.02754883000909,63.286275065723004,conditional_scenario_only
A10_A11_validation_1b,validation,62,0.481,0.519,29.99286483165404,56.825895340977276,61.85317109302069,63.38309829755353,conditional_scenario_only
A10_A11_validation_1b,validation,63,0.75,0.25,43.334239398825275,56.259591281928955,58.68120773281692,59.41816688721617,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,1,0.996,0.0040000000000000036,62.34300051393998,62.549806144069635,62.588552007283845,62.60034335375423,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,2,0.7809999999999999,0.21700000000000008,45.37742001063965,56.59662544517365,58.698588524544405,59.33826907056295,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,3,0.9480000000000001,0.051999999999999935,60.668848142667606,63.357321334353166,63.86101755613787,64.01430506025291,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,4,0.669,0.33199999999999985,37.466695485975265,54.63156278673694,57.84746943351616,58.82615119055836,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,5,0.801,0.19999999999999984,48.72547952620567,59.0657610326886,61.003054193398974,61.59262151691837,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,6,0.854,0.14500000000000002,51.60357469201049,59.10027878421062,60.50481632572564,60.93225263527721,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,7,0.23299999999999998,0.767,14.82271138746629,54.477690964828376,61.90721023615266,64.16820092184955,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,8,0.396,0.603,25.45203157319286,56.62798031523893,62.46891919478071,64.24646467519169,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,9,0.003,0.997,0.18330272076127477,51.72960603057874,61.38701243671996,64.32600554446415,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,10,0.6930000000000001,0.30699999999999994,42.387734823159676,58.26006693561099,61.23381193730141,62.13879777890369,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,11,0.027,0.973,1.5161141133619407,51.82158364240146,61.246514869257425,64.11475989817929,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,12,0.17500000000000002,0.8230000000000001,9.826538562728151,52.37679696190546,60.348758318228654,62.774827854510974,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,13,0.161,0.839,10.358049302523733,53.73553022221967,61.86247503139969,64.33570995356357,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,14,0.235,0.7660000000000001,13.33612859430661,52.93940676413629,60.359239569657014,62.61728241873631,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,15,0.649,0.349,38.67726574169411,56.72105697050684,60.10163353594645,61.13042851548779,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,16,0.369,0.631,21.70129234194886,54.324880494902544,60.43704041694377,62.297125322647474,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,17,0.7110000000000001,0.28800000000000003,44.895230757213064,59.785236126548504,62.57493827797144,63.42391522383937,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,18,0.578,0.42100000000000004,36.470426259158586,58.23671883030518,62.31472093360052,63.55576014960885,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,19,0.67,0.32899999999999996,42.63453317609335,59.64429625425779,62.83114350362635,63.80098175081576,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,20,0.441,0.5589999999999999,26.71044635418381,55.61153316480363,61.026267548989125,62.67410821822584,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,21,0.8140000000000001,0.18700000000000006,51.64525876847233,61.31342197703388,63.12479108229809,63.67603652978872,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,22,0.5800000000000001,0.41999999999999993,31.74624979166066,53.46084095527483,57.52915659276662,58.76724797215735,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,23,0.059000000000000004,0.941,3.150474876473257,51.8014993644755,60.916463685617806,63.690377942776564,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,24,0.018,0.981,0.9696053521188568,51.68868614141769,61.19110909470207,64.08293681656471,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,25,0.552,0.44699999999999995,33.886106081453555,56.99663524844293,61.326485462630615,62.64416843069647,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,26,0.436,0.5630000000000002,27.676333211428414,56.78422565217791,62.23770589957761,63.89733791528471,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,27,0.26,0.74,14.993328190652116,53.252369764639,60.42035445926739,62.601753556289154,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,28,0.4580000000000001,0.5409999999999999,27.748732215070667,55.71919369010702,60.959571689828586,62.55435129994855,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,29,0.314,0.687,17.70120619339793,53.22007316816684,59.874675175206974,61.899838931496106,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,30,0.5720000000000001,0.4289999999999998,32.20091002872791,54.38081386013381,58.536307689857566,59.80092959880667,conditional_scenario_only
A12_A13_extrapolation_10b,extrapolation,31,0.827,0.17300000000000004,49.043808676872146,57.98815217997989,59.663910763994366,60.17388649883865,conditional_scenario_only
