task,branch,axis,outer_fold,source_id,group,role,inner_fold
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_43,recipe_906be457f288fcf2,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_44,recipe_0dd5d82d7dccafcd,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_45,recipe_41da293c8f8cfbe5,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_46,recipe_cdd3821907d46ae7,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_47,recipe_d8e0495b53afe01d,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_48,recipe_543f319baac305ec,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_50,recipe_0ce8a9b086db3ca1,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_51,recipe_d908245c0c1b74cb,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_52,recipe_3eb1609609289ef0,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_53,recipe_c1250314365762a7,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_54,recipe_12a85210e22c0f3b,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_55,recipe_3411e3dd350e0e48,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_56,recipe_1dec5aad5661f716,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_57,recipe_b1224cf7f95a143f,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_58,recipe_e1e3e0563b44525c,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_59,recipe_c6ba1b21729459c5,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_60,recipe_dc32ff89a38ceee3,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_61,recipe_904ec137271a8264,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_63,recipe_f0f19e237b7669d0,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_64,recipe_37718df81fb70b24,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_65,recipe_75c94c062147d8e7,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_66,recipe_852dd08b09fab139,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_67,recipe_ab0bb472b6d366d8,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_68,recipe_b765201f622b0e6f,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_69,recipe_d8094a1b76ccba1c,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_70,recipe_4965db95f73640b0,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_71,recipe_2b34b0d0f5fff0b3,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_73,recipe_5920399384afe3fb,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_74,recipe_d0e68a40285aab41,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_76,recipe_d20feda417e874d9,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_77,recipe_fe95235ae804a895,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_78,recipe_5b7d17132c806e00,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_79,recipe_6a2a40e48412edc8,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_80,recipe_e899388d485580c4,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_81,recipe_277acf188b077069,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_83,recipe_14ac4ad11214377a,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_84,recipe_9ad4f07609e77c07,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_85,recipe_ad629855a8ecfce9,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_86,recipe_ad695d832c941883,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_88,recipe_2a41ecf36c41187b,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_90,recipe_7315ec39e8ffe5e2,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_91,recipe_6686f7c643ede2f7,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_93,recipe_f0e4277658461dc9,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_94,recipe_02d9b4aba5ace5e3,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_95,recipe_dfe35ab7226d844e,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_96,recipe_737387f8d0d5b4dc,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_97,recipe_f0fe1db56afc34ba,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_98,recipe_a037a12a07c24ec5,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_99,recipe_0f488c56daaf7f3f,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_100,recipe_119ea9cfb480e80b,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_101,recipe_9a32e1eca85b7a03,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_102,recipe_aa3601b854b5e02c,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_103,recipe_ada695ef06fe21e7,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_105,recipe_18dc26a35a965eec,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_106,recipe_a827ecd9f29dfd26,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_107,recipe_4f0ac4e753550cf6,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_110,recipe_f8dce7471bb0ebe0,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_111,recipe_bf4ed421eb7eff83,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_114,recipe_b4d206881f250e05,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_115,recipe_e87f284d1a36cb2b,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_117,recipe_55340bbe3169134f,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_118,recipe_5e365649cd785378,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_119,recipe_1c295c62ee3cdd40,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_120,recipe_341b64aeec5f8d7e,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_121,recipe_75bbe60913774a89,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_122,recipe_711a43aaefa42f49,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_123,recipe_ce556d81d3c168d1,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_124,recipe_263fbd2b6b828a82,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_126,recipe_9f206dbcea680ab1,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_127,recipe_6140e8d133fcf2fe,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_128,recipe_74a1a2d551cc19f1,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_130,recipe_b4c8df2030dbb611,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_132,recipe_8632bcad9ba316d1,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_133,recipe_e8122f3abbec5d60,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_134,recipe_780f49ef9dd5c4ff,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_135,recipe_dfa241e71a8ef275,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_136,recipe_c014952c08c58594,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_137,recipe_5f61c990b3c154ec,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_138,recipe_4f6bc59118b97435,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_139,recipe_a518cdafb18aa63f,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_140,recipe_d94ef86b5425bd0f,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_143,recipe_1c603f8ceecce352,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_144,recipe_066436c8ef98c89a,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_145,recipe_62fb82279ffde5e1,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_146,recipe_eca95f3d49490377,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_147,recipe_e390f10cda7c3956,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_148,recipe_17924f1bcc859b86,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_149,recipe_7eac6c73a6ea87c2,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_150,recipe_5aeaaa8bd95b6f89,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_151,recipe_9411bbad2c4524d5,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_152,recipe_809faa53e04cb044,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_153,recipe_23f01b633f29a8fd,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_154,recipe_50122e1cd8abb7f6,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_155,recipe_3ca39a7cf8c830e3,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_156,recipe_8155e512d1c6e790,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_159,recipe_ab4336827b69f46b,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_160,recipe_2e9f3ebd9fb5c39a,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_161,recipe_2ef824bc70764cba,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_162,recipe_63e88597d8037f7d,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_163,recipe_c631f5434b10ecb9,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_164,recipe_18c7cc8f755b6679,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_165,recipe_aac2f18add7fde92,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_166,recipe_0853caa7b6d1b51e,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_168,recipe_1609710dfafd8f5b,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_169,recipe_b3ae7686f84eed30,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_170,recipe_25361914aca83b35,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_173,recipe_baf15c19c0829bcf,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_174,recipe_20c765305b93451a,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_175,recipe_5aea9cc510a3f225,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_176,recipe_e7339bb391e49174,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_177,recipe_304a1292971ec2e6,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_178,recipe_bd49348e8a9d1578,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_179,recipe_e173455c2628754b,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_180,recipe_53da732e428e4812,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_181,recipe_d39b28ee40c9d32a,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_182,recipe_c55869cd02eff3ba,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_183,recipe_24d96f41077c22b8,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_184,recipe_ba68ee1820ab69bd,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_186,recipe_46ae8dad7a113c7d,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_187,recipe_4291c64a15f7cf6b,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_188,recipe_e58709bd3ce846e9,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_189,recipe_194715cbf60843df,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_190,recipe_7e3ac56dc63fe7b5,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_194,recipe_4a66850e696a7f35,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_195,recipe_eb4052c3cc9b7148,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_198,recipe_f32c6f210d5d273f,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_199,recipe_fa80e64d6335466f,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_200,recipe_959f4fdc06d0c0a4,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_201,recipe_f5d023351bd034ec,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_202,recipe_47050027a4125a6a,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_203,recipe_89e7a80aab3ec0c6,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_204,recipe_adf5ece3a7480236,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_206,recipe_3d1fac4c1c260094,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_207,recipe_3e05df3725f4e740,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_208,recipe_bb3c09e6dc2ff13f,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_209,recipe_1f9d16d428006ef7,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_210,recipe_233fff1bb1d3ac81,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_211,recipe_412a728598ff299a,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_212,recipe_ff2706ed03378d54,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_214,recipe_c3be314e7c7d02bf,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_215,recipe_f32eee4b86c53a19,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_216,recipe_b322a203701417ac,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_218,recipe_4ac85c81e6334b85,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_219,recipe_5d68583dba138c73,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_220,recipe_132464e829232b13,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_221,recipe_543872177defcc8d,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_224,recipe_f8bc4a04096b28ca,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_225,recipe_6a3311eeec56f800,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_227,recipe_e29ac2756a060099,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_228,recipe_a94611285a5dee1f,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_229,recipe_ae8b8f86427b2600,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_230,recipe_2a75bde6f4a351a4,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_232,recipe_6c4759b2c43a9ee6,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_233,recipe_f25ce1f22f1f2d10,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_234,recipe_e2a85521c2c163f8,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_235,recipe_2ddfa37e0b1f8348,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_236,recipe_4c5d34fc86dc7826,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_237,recipe_37d503c8b1436638,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_239,recipe_033c94defb28ecec,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_240,recipe_d54b3fa66834f4ed,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_241,recipe_1096aa016022e47e,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_243,recipe_b30bc599605d3750,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_244,recipe_b5c2656e2bf0d12f,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_245,recipe_84598bccc27fc2c7,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_246,recipe_40164114463a36a6,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_247,recipe_42a7260d1cc2b6b5,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_248,recipe_3a62cc1a9495d613,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_250,recipe_08939d608cc76fa5,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_252,recipe_cab36e083c84ddc3,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_253,recipe_791145e875c43dce,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_254,recipe_96007f36354038d7,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_255,recipe_8423564cf8c10eb6,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_256,recipe_dd64a66512087829,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_4,recipe_46767a8ac3fd9de7,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_7,recipe_7cc9f7e72531539e,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_16,recipe_01b342c89ba0c5e6,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_17,recipe_2efb8800bab359b2,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_19,recipe_404fef641978af09,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_22,recipe_97f4974b914dbfc6,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_23,recipe_58153dd744958756,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_25,recipe_e50104c016bf2f2d,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_33,recipe_6f1a7eb3dc0f7cc7,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_42,recipe_0bcc8ca240a0862e,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_49,recipe_ecab5d73fa78b64e,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_62,recipe_4c852b09b80ba73a,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_72,recipe_533d6c95b03ae7bd,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_75,recipe_7761cf540247678f,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_82,recipe_aa784f3f22c22597,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_87,recipe_92826b33fda8bf3e,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_89,recipe_8f6e4ffb32ae0aaf,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_92,recipe_50c346851680b33e,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_104,recipe_a1296f9bd4d031cc,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_108,recipe_7fa55a6ec7d18a06,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_109,recipe_7836ef484ac80784,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_112,recipe_43265588c086652c,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_113,recipe_41d79469c6d1ff85,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_116,recipe_df3ceb5754527ff0,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_125,recipe_77b4415ef08b1451,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_129,recipe_459f5dba618897e3,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_131,recipe_9e79bbac0cfb2999,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_141,recipe_2aeb6833a7b1264c,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_142,recipe_8a6289ab96f3cad3,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_157,recipe_493225dd5daacc38,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_158,recipe_8ee60af8a0ccce99,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_167,recipe_75064a5557e05fbe,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_171,recipe_9564fb452025df7a,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_172,recipe_90ae509d7134acea,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_185,recipe_3fa863ac87cdccb2,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_191,recipe_d42fa03138816eb0,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_192,recipe_5632c44d7406e830,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_193,recipe_062f181540a25e8e,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_196,recipe_a5559a91a6719c2d,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_197,recipe_a8b6ba4e211d9f08,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_205,recipe_57805eb8772289a7,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_213,recipe_8d7d22d0ebaa76a6,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_217,recipe_4e114cea122bca5d,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_222,recipe_745d9da6d784ae2b,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_223,recipe_605fb01830d724c3,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_226,recipe_8bb3b328220722c8,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_231,recipe_9723711998f4be0c,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_238,recipe_74f373de445b93cb,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_242,recipe_6e85c33e64b57d98,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_249,recipe_c9b999d3c91818d9,test,-1
A60M,connection,quality_score_soft_proxy_0_1,3,A8_A9_test_60m_251,recipe_d170f657a5d4593a,test,-1
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_1,recipe_482c7c98988339ba,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_2,recipe_2a3227a00b187c1b,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_3,recipe_1a3e328b2194be5d,calibration,0
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_4,recipe_46767a8ac3fd9de7,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_5,recipe_b1e0012d2561ffb8,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_6,recipe_055c33a962bb3ace,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_7,recipe_7cc9f7e72531539e,calibration,2
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_12,recipe_793cb1aedf455a84,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_13,recipe_a43f7d7cea6f98aa,calibration,3
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_14,recipe_31a5d6317fb5c8a8,calibration,1
A60M,connection,quality_score_soft_proxy_0_1,4,A8_A9_test_60m_16,recipe_01b342c89ba0c5e6,calibration,0
